id_restaurant,label,food_type,city,rest_county,rest_region,street_num,street_name,review
365,lucky dragon,asian,aptos,santa cruz county,bay area,9071,soquel dr,2.3
366,pacific rim buffet,asian,aptos,santa cruz county,bay area,8035,soquel dr ste 21,2
367,fung lum restaurant,asian,campbell,santa clara county,bay area,1815,s bascom ave,2.4
368,house of orient,asian,campbell,santa clara county,bay area,851,w hamilton ave,2
369,oriental garden restaurant,asian,campbell,santa clara county,bay area,2895,s bascom ave,2
370,masayuki's,asian,capitola,unknown,bay area,427,capitola ave,2
371,wok west,asian,capitola,unknown,bay area,1855,41st ave # r-6,2
372,oriental kitchen,asian,colma,san mateo county,bay area,7,san pedro rd,2
373,lotus garden,asian,foster city,san mateo county,bay area,1058,shell blvd,2.5
374,yet wah restaurant,asian,foster city,san mateo county,bay area,1026,foster city blvd,2.8
375,mings kitchen,asian,los gatos,santa clara county,bay area,1458,pollard rd,2.3
376,yeung shing restaurant,asian,los gatos,santa clara county,bay area,14107,winchester blvd # s,2
377,chef wang restaurant,asian,millbrae,san mateo county,bay area,1320,el camino real,3
378,fung jen palace,asian,milpitas,santa clara county,bay area,90,s abel st,2.4
379,hong kong garden restaurant,asian,milpitas,santa clara county,bay area,750,e calaveras blvd,2
380,hungkee garden restaurant,asian,milpitas,santa clara county,bay area,1818,milmont dr,1.5
381,jangtu soondae restaurant,asian,milpitas,santa clara county,bay area,89,s park victoria dr,2
382,manila chopsticks,asian,milpitas,santa clara county,bay area,1549,landess ave,2
383,pho 909 restaurant,asian,milpitas,santa clara county,bay area,72,s park victoria dr,2
384,pho super bowl,asian,milpitas,santa clara county,bay area,1228,s abel st,3.5
385,pho world,asian,milpitas,santa clara county,bay area,62,dixon rd,2.8
386,the new orient,asian,milpitas,santa clara county,bay area,1470,n milpitas blvd,2.3
387,chef wang,asian,mountain view,santa clara county,bay area,212,castro st,3.3
388,pedro point restaurant,asian,pacifica,san mateo county,bay area,303,san pedro ave,3.3
389,chin's restaurant,asian,redwood city,san mateo county,bay area,855,main st,2.3
390,ling nam noodle house,asian,south san francisco,san mateo county,bay area,2211,gellert blvd,2
391,bamboo garden,asian,san bruno,san mateo county,bay area,480,san anselmo ave s,2
392,fon yong restaurant,asian,san bruno,san mateo county,bay area,130,el camino real,2
393,golden palace restaurant,asian,san bruno,san mateo county,bay area,354,el camino real,2
394,grandehos hibachi,asian,san bruno,san mateo county,bay area,370,san bruno ave w,2
395,luck jade restaurant,asian,san bruno,san mateo county,bay area,649,san mateo ave,2
396,wang's house,asian,san bruno,san mateo county,bay area,576,san mateo ave,2.3
397,chu's garden restaurant,asian,san carlos,san mateo county,bay area,1195,laurel st,2.7
398,uncle chen restaurant,asian,san carlos,san mateo county,bay area,66,club dr,3.3
399,anh dao restaurant,asian,san jose,santa clara county,bay area,374,e santa clara st,2
400,bac huong restaurant,asian,san jose,santa clara county,bay area,301,e santa clara st # c,3
401,binh minh restaurant,asian,san jose,santa clara county,bay area,1006,e santa clara st,2
402,chau kee restaurant,asian,san jose,santa clara county,bay area,2859,senter rd,2
403,dac phuc restaurant,asian,san jose,santa clara county,bay area,198,w santa clara st,2.3
404,hoa xuan restaurant,asian,san jose,santa clara county,bay area,795,s 2nd st,2
405,kowloon kitchen,asian,san jose,santa clara county,bay area,6081,meridian ave # f,2
406,lai lai restaurant,asian,san jose,santa clara county,bay area,797,e julian st,2
407,long hai restaurant,asian,san jose,santa clara county,bay area,674,n 13th st # a,2
408,long hoa restaurant,asian,san jose,santa clara county,bay area,457,e san carlos st,2
409,lung wah restaurant,asian,san jose,santa clara county,bay area,3017,meridian ave,2
410,nha thanh restaurant,asian,san jose,santa clara county,bay area,1749,alum rock ave,2
411,paradise oriental restaurant,asian,san jose,santa clara county,bay area,NULL,NULL,2
412,pho 90 restaurant,asian,san jose,santa clara county,bay area,2384,senter rd,2
413,pho hien,asian,san jose,santa clara county,bay area,80,s 2nd st,2
414,pho hoang restaurant,asian,san jose,santa clara county,bay area,974,lundy ave,2
415,pho thanh hien restaurant,asian,san jose,santa clara county,bay area,2345,mckee rd,2
416,quang da restaurant,asian,san jose,santa clara county,bay area,348,e santa clara st,2
417,sanuki restaurant,asian,san jose,santa clara county,bay area,439,camille cir unit 15,2
418,song tien restaurant,asian,san jose,santa clara county,bay area,3656,cherry ave,2
419,soong soong restaurant,asian,san jose,santa clara county,bay area,3680,stevens creek blvd # c,2
420,thanh ha,asian,san jose,santa clara county,bay area,2863,senter rd,2
421,thanh ha com chay,asian,san jose,santa clara county,bay area,2597,senter rd,2
422,thanh huong ii,asian,san jose,santa clara county,bay area,2593,senter rd,2
423,thanh son tofu che hien khanh,asian,san jose,santa clara county,bay area,2857,senter rd # c,2
424,thanh van ii restaurant,asian,san jose,santa clara county,bay area,1939,alum rock ave # h,2
425,vung tau restaurant,asian,san jose,santa clara county,bay area,535,e santa clara st,1.8
426,yeung's sung yuan restaurant,asian,san jose,santa clara county,bay area,185,park ave,2
427,new kwok wah,asian,san mateo,san mateo county,bay area,32,42nd ave,2
428,the pot sticker,asian,san mateo,san mateo county,bay area,3708,s el camino real,2.7
429,viet hung restaurant,asian,san mateo,san mateo county,bay area,2456,s el camino real,2
430,mister go ii oriental cuisine,asian,santa clara,santa clara county,bay area,500,lawrence expy # c,2
431,pho hoa,asian,santa clara,santa clara county,bay area,3484,el camino real,2.5
432,sham hing restaurant,asian,santa clara,santa clara county,bay area,61,washington st,2
433,su's mongolian b b,asian,santa clara,santa clara county,bay area,1111,el camino real,3
434,asian rose restaurant,asian,santa cruz,santa cruz county,bay area,1547,pacific ave # b,3.2
435,asian rose restaurant,asian,santa cruz,santa cruz county,bay area,105,hagemann ave,2.8
436,bamboo restaurant,asian,santa cruz,santa cruz county,bay area,1733,seabright ave,2
437,mei garden restaurant,asian,santa cruz,santa cruz county,bay area,533,ocean st,2
438,mei garden restaurant,asian,scotts valley,unknown,bay area,4303,1/2 scotts valley dr,2.3
439,golden buddha restaurant,asian,soquel,unknown,bay area,4610,soquel dr,2.8
440,orient expresso,asian,soquel,unknown,bay area,3045,porter st,2
441,wee ming restaurant,asian,soquel,unknown,bay area,4720,soquel dr,2
442,chef chen,asian,sunnyvale,santa clara county,bay area,542,lakeside dr # 3,2
443,king wah restaurant,asian,sunnyvale,santa clara county,bay area,219,e washington ave,2.3
444,pho golden bowl restaurant,asian,sunnyvale,santa clara county,bay area,172,s murphy ave,2.7
445,pho xe lua noodle house,asian,sunnyvale,santa clara county,bay area,NULL,NULL,2
446,phu hai restaurant,asian,sunnyvale,santa clara county,bay area,1031,e duane ave # i,2
447,the new orient,asian,sunnyvale,santa clara county,bay area,307,n fairoaks ave,2
448,the house,asian,san francisco,san francisco county,bay area,1230,grant ave.,3.9
449,oriental express,asian,sebastopol,sonoma county,bay area,799,gravenstein hwy s,2
450,oriental pearl restaurant,asian,san francisco,san francisco county,bay area,760,clay st,2
451,oriental restaurant,asian,san francisco,san francisco county,bay area,1107,market st,2
452,oriental seafood restaurant,asian,san francisco,san francisco county,bay area,2520,noriega st,2
453,wanton house,asian,santa clara,santa clara county,bay area,1205,el camino real,2.3
454,chicken bowl,asian,santa clara,santa clara county,bay area,2277,el camino real,2
455,sticks,asian,santa clara,santa clara county,bay area,5101,great america parkway / westin hotel,3
456,betelnut pejiu wu,asian,san francisco,san francisco county,bay area,2030,union st,3.6
457,season buffet,asian,newark,alameda county,bay area,5720,mowry school rd,2.2
458,lhasa moon,asian,san francisco,san francisco county,bay area,2420,lombard (at scott),3
459,crustacean,asian,san francisco,san francisco county,bay area,1475,polk st,3
460,ru lepic,asian,san francisco,san francisco county,bay area,900,pine st.,2.7
461,crustacean,asian,san francisco,san francisco county,bay area,2545,polk st.,2
462,bok choy asian market cafe,asian,palo alto,santa clara county,bay area,2,stanford shopping center,3.6
463,s & b,bbq,san mateo,san mateo county,bay area,637,so. b st.,2.7
464,boogie woogie bagel boy,bagels,alameda,alameda county,bay area,1227,park st,2.7
465,lox stock & bagel,bagels,berkeley,alameda county,bay area,820,parker st bldg 13,2
466,lox stock & bagel,bagels,berkeley,alameda county,bay area,2045,allston way,2
467,noah's bagels,bagels,berkeley,alameda county,bay area,3170,college ave,3.8
468,lox stock & bagel inc,bagels,emeryville,alameda county,bay area,2000,powell st,2
469,noahs new york bagels,bagels,emeryville,alameda county,bay area,4240,hollis st,2
470,the posh bagel,bagels,los altos,santa clara county,bay area,310,main st,3.4
471,the posh bagel,bagels,los gatos,santa clara county,bay area,125,w main st,3
472,the posh bagel,bagels,menlo park,san mateo county,bay area,869,santa cruz ave,2
473,morgan hill bagel house,bagels,morgan hill,santa clara county,bay area,233,w main ave # b,3
474,the better bagel,bagels,mountain view,santa clara county,bay area,1040,grant rd ste 160,2.4
475,that bagel place,bagels,napa,napa county,napa valley,1011,1st st,2
476,the bagel adventure,bagels,napa,napa county,napa valley,1408,clay st,1.7
477,lox stock & bagel,bagels,oakland,alameda county,bay area,180,grand ave ste 115,2
478,suzy's lox & bagel,bagels,oakland,alameda county,bay area,2204,broadway,2
479,bagel works,bagels,palo alto,santa clara county,bay area,642,ramona st,3.7
480,bagel,bagels,san francisco,san francisco county,bay area,1300,polk,2.7
481,the bagelry,bagels,santa cruz,santa cruz county,bay area,320,cedar st # a,2.3
482,the bagelry,bagels,santa cruz,santa cruz county,bay area,1634,seabright ave,2.8
483,broadway bagels,bagels,saratoga,santa clara county,bay area,NULL,NULL,2
484,saratoga bagels,bagels,saratoga,santa clara county,bay area,12840,saratoga sunnyvale rd,2.2
485,the bagelry,bagels,soquel,unknown,bay area,4763,soquel dr,2
486,phil a bagel,bagels,walnut creek,contra costa county,bay area,2909,ygnacio valley rd,2.7
487,noahs bagels,bagels,los gatos,santa clara county,bay area,NULL,hill rd. next to whole foods,3.1
488,brother's bagels,bagels,berkeley,alameda county,bay area,1200,or 1300 something on gilman st.,2
489,sonoma valley bagel co,bagels,santa rosa,sonoma county,bay area,2310,mendocino ave,3
490,sonoma valley bagel co,bagels,santa rosa,sonoma county,bay area,515,hahman dr,2
491,home grown bagels bakery & restaurant,bagels,sonoma,sonoma county,bay area,122,w napa st,2
492,homegrown bagels bakery & restaurant,bagels,sonoma,sonoma county,bay area,19161,sonoma hwy,2
493,noah's new york bagels,bagels,palo alto,santa clara county,bay area,278,university ave.,2.6
494,house of bagels,bagels,palo alto,santa clara county,bay area,220,hamilton,4
495,house of bagels,bagels,burlingame,san mateo county,bay area,260,lorton avenue,2.7
496,the bagelry,bagels,san francisco,san francisco county,bay area,2134,polk st,3
497,noah's bagels,bagels,alameda,alameda county,bay area,NULL,shore shopping center,2.7
498,berrys pastry shop,bakery,antioch,contra costa county,bay area,1872,a st,2
499,windmill family restaurant & bakery,bakery,antioch,contra costa county,bay area,324,g st,2
500,renee's bakery,bakery,aptos,santa cruz county,bay area,217,appleton dr,2
501,hello croissant,bakery,berkeley,alameda county,bay area,1983,shattuck ave,2
502,windmill family restaurant & bakery,bakery,bethel island,unknown,unknown,6258,bethel island rd,2
503,gayle's bakery & rosticceria,bakery,capitola,unknown,bay area,504,bay ave,3
504,granny eng's donut & bakery,bakery,daly city,san mateo county,bay area,295,lake merced blvd,2
505,paradise bakery,bakery,el cerrito,contra costa county,bay area,357,los cerritos ave,2
506,muffin treat,bakery,fairfield,solano county,bay area,3333,n texas st,2
507,conrad's pastries,bakery,felton,unknown,bay area,6259,graham hill rd,2
508,creative croissants,bakery,martinez,contra costa county,bay area,1029,arnold dr ste 3,2.8
509,martha's pastries,bakery,menlo park,san mateo county,bay area,325,sharon park dr,2
510,gold ribbon bakeshop & restaurant,bakery,milpitas,santa clara county,bay area,380,s main st,2
511,villa corona bakery,bakery,napa,napa county,napa valley,174,cesta st,2
512,la brasserie,bakery,oakland,alameda county,bay area,542,grand ave,2.7
513,ruby king bakery,bakery,oakland,alameda county,bay area,718,franklin st,2
