id,atom_id,molecule_id,type,fpk_molecule_id
556,i107_21_1_2_1i,i107_21_1i,h,30
557,i107_21_1_2_2i,i107_21_1i,h,30
558,i107_21_1_3i,i107_21_1i,c,30
559,i107_21_1_3_1i,i107_21_1i,h,30
560,i107_21_1_3_2i,i107_21_1i,h,30
561,i107_21_1_4i,i107_21_1i,o,30
562,i107_21_1_4_1i,i107_21_1i,h,30
563,i107_30_2_1i,i107_30_2i,o,31
564,i107_30_2_2i,i107_30_2i,c,31
565,i107_30_2_2_1i,i107_30_2i,h,31
566,i107_30_2_2_2i,i107_30_2i,h,31
567,i107_30_2_3i,i107_30_2i,cl,31
568,i107_30_2_4i,i107_30_2i,c,31
569,i107_30_2_4_1i,i107_30_2i,h,31
570,i107_30_2_4_2i,i107_30_2i,h,31
571,i107_30_2_4_3i,i107_30_2i,h,31
572,i108_10_1_1i,i108_10_1i,o,32
573,i108_10_1_2i,i108_10_1i,c,32
574,i108_10_1_3i,i108_10_1i,c,32
575,i108_10_1_3_1i,i108_10_1i,h,32
576,i108_10_1_3_2i,i108_10_1i,h,32
577,i108_10_1_4i,i108_10_1i,c,32
578,i108_10_1_4_1i,i108_10_1i,h,32
579,i108_10_1_5i,i108_10_1i,c,32
580,i108_10_1_5_1i,i108_10_1i,h,32
581,i108_10_1_5_2i,i108_10_1i,h,32
582,i108_10_1_5_3i,i108_10_1i,h,32
583,i108_10_1_6i,i108_10_1i,c,32
584,i108_10_1_6_1i,i108_10_1i,h,32
585,i108_10_1_6_2i,i108_10_1i,h,32
586,i108_10_1_6_3i,i108_10_1i,h,32
587,i108_10_1_7i,i108_10_1i,c,32
588,i108_10_1_7_1i,i108_10_1i,h,32
589,i108_10_1_7_2i,i108_10_1i,h,32
590,i108_10_1_7_3i,i108_10_1i,h,32
591,i108_38_3_1i,i108_38_3i,c,33
592,i108_38_3_2i,i108_38_3i,c,33
593,i108_38_3_2_1i,i108_38_3i,h,33
594,i108_38_3_3i,i108_38_3i,c,33
595,i108_38_3_3_1i,i108_38_3i,h,33
596,i108_38_3_4i,i108_38_3i,c,33
597,i108_38_3_4_1i,i108_38_3i,h,33
598,i108_38_3_5i,i108_38_3i,c,33
599,i108_38_3_6i,i108_38_3i,c,33
600,i108_38_3_6_1i,i108_38_3i,h,33
601,i108_38_3_6_2i,i108_38_3i,h,33
602,i108_38_3_6_3i,i108_38_3i,h,33
603,i108_38_3_7i,i108_38_3i,c,33
604,i108_38_3_7_1i,i108_38_3i,h,33
605,i108_38_3_8i,i108_38_3i,c,33
606,i108_38_3_8_1i,i108_38_3i,h,33
607,i108_38_3_8_2i,i108_38_3i,h,33
608,i108_38_3_8_3i,i108_38_3i,h,33
609,i108_39_4_1i,i108_39_4i,o,34
610,i108_39_4_1_1i,i108_39_4i,h,34
611,i108_39_4_2i,i108_39_4i,c,34
612,i108_39_4_3i,i108_39_4i,c,34
613,i108_39_4_3_1i,i108_39_4i,h,34
614,i108_39_4_4i,i108_39_4i,c,34
615,i108_39_4_4_1i,i108_39_4i,h,34
616,i108_39_4_5i,i108_39_4i,c,34
617,i108_39_4_5_1i,i108_39_4i,h,34
618,i108_39_4_6i,i108_39_4i,c,34
619,i108_39_4_7i,i108_39_4i,c,34
620,i108_39_4_7_1i,i108_39_4i,h,34
621,i108_39_4_7_2i,i108_39_4i,h,34
622,i108_39_4_7_3i,i108_39_4i,h,34
623,i108_39_4_8i,i108_39_4i,c,34
624,i108_39_4_8_1i,i108_39_4i,h,34
625,i108_45_2_1i,i108_45_2i,n,35
626,i108_45_2_1_1i,i108_45_2i,h,35
627,i108_45_2_1_2i,i108_45_2i,h,35
628,i108_45_2_2i,i108_45_2i,c,35
629,i108_45_2_3i,i108_45_2i,c,35
630,i108_45_2_3_1i,i108_45_2i,h,35
631,i108_45_2_4i,i108_45_2i,c,35
632,i108_45_2_4_1i,i108_45_2i,h,35
633,i108_45_2_5i,i108_45_2i,c,35
634,i108_45_2_5_1i,i108_45_2i,h,35
635,i108_45_2_6i,i108_45_2i,c,35
636,i108_45_2_7i,i108_45_2i,n,35
637,i108_45_2_7_1i,i108_45_2i,h,35
638,i108_45_2_7_2i,i108_45_2i,h,35
639,i108_45_2_8i,i108_45_2i,c,35
640,i108_45_2_8_1i,i108_45_2i,h,35
641,i108_60_1_1i,i108_60_1i,o,36
642,i108_60_1_2i,i108_60_1i,c,36
643,i108_60_1_2_1i,i108_60_1i,h,36
644,i108_60_1_3i,i108_60_1i,c,36
645,i108_60_1_3_1i,i108_60_1i,h,36
646,i108_60_1_3_2i,i108_60_1i,h,36
647,i108_60_1_4i,i108_60_1i,cl,36
648,i108_60_1_5i,i108_60_1i,c,36
649,i108_60_1_5_1i,i108_60_1i,h,36
650,i108_60_1_5_2i,i108_60_1i,h,36
651,i108_60_1_5_3i,i108_60_1i,h,36
652,i108_60_1_6i,i108_60_1i,c,36
653,i108_60_1_6_1i,i108_60_1i,h,36
654,i108_60_1_7i,i108_60_1i,c,36
655,i108_60_1_7_1i,i108_60_1i,h,36
656,i108_60_1_7_2i,i108_60_1i,h,36
657,i108_60_1_8i,i108_60_1i,cl,36
658,i108_60_1_9i,i108_60_1i,c,36
659,i108_60_1_9_1i,i108_60_1i,h,36
660,i108_60_1_9_2i,i108_60_1i,h,36
661,i108_60_1_9_3i,i108_60_1i,h,36
662,i108_78_1_1i,i108_78_1i,n,37
663,i108_78_1_2i,i108_78_1i,c,37
664,i108_78_1_3i,i108_78_1i,n,37
665,i108_78_1_4i,i108_78_1i,c,37
666,i108_78_1_5i,i108_78_1i,n,37
667,i108_78_1_6i,i108_78_1i,n,37
668,i108_78_1_6_1i,i108_78_1i,h,37
669,i108_78_1_6_2i,i108_78_1i,h,37
670,i108_78_1_7i,i108_78_1i,n,37
671,i108_78_1_7_1i,i108_78_1i,h,37
672,i108_78_1_7_2i,i108_78_1i,h,37
673,i108_78_1_8i,i108_78_1i,c,37
674,i108_78_1_9i,i108_78_1i,n,37
675,i108_78_1_9_1i,i108_78_1i,h,37
676,i108_78_1_9_2i,i108_78_1i,h,37
677,i108_88_3_1i,i108_88_3i,c,38
678,i108_88_3_2i,i108_88_3i,c,38
679,i108_88_3_2_1i,i108_88_3i,h,38
680,i108_88_3_3i,i108_88_3i,c,38
681,i108_88_3_3_1i,i108_88_3i,h,38
682,i108_88_3_4i,i108_88_3i,c,38
683,i108_88_3_4_1i,i108_88_3i,h,38
684,i108_88_3_5i,i108_88_3i,c,38
685,i108_88_3_5_1i,i108_88_3i,h,38
686,i108_88_3_6i,i108_88_3i,c,38
687,i108_88_3_6_1i,i108_88_3i,h,38
688,i108_88_3_7i,i108_88_3i,c,38
689,i108_88_3_7_1i,i108_88_3i,h,38
690,i108_88_3_7_2i,i108_88_3i,h,38
691,i108_88_3_7_3i,i108_88_3i,h,38
692,i108_90_7_1i,i108_90_7i,c,39
693,i108_90_7_2i,i108_90_7i,c,39
694,i108_90_7_2_1i,i108_90_7i,h,39
695,i108_90_7_3i,i108_90_7i,c,39
696,i108_90_7_3_1i,i108_90_7i,h,39
697,i108_90_7_4i,i108_90_7i,c,39
698,i108_90_7_4_1i,i108_90_7i,h,39
699,i108_90_7_5i,i108_90_7i,c,39
700,i108_90_7_5_1i,i108_90_7i,h,39
701,i108_90_7_6i,i108_90_7i,c,39
702,i108_90_7_6_1i,i108_90_7i,h,39
703,i108_90_7_7i,i108_90_7i,cl,39
704,i108_95_2_1i,i108_95_2i,o,40
705,i108_95_2_1_1i,i108_95_2i,h,40
706,i108_95_2_2i,i108_95_2i,c,40
707,i108_95_2_3i,i108_95_2i,c,40
708,i108_95_2_3_1i,i108_95_2i,h,40
709,i108_95_2_4i,i108_95_2i,c,40
710,i108_95_2_4_1i,i108_95_2i,h,40
711,i108_95_2_5i,i108_95_2i,c,40
712,i108_95_2_5_1i,i108_95_2i,h,40
713,i108_95_2_6i,i108_95_2i,c,40
714,i108_95_2_6_1i,i108_95_2i,h,40
715,i108_95_2_7i,i108_95_2i,c,40
716,i108_95_2_7_1i,i108_95_2i,h,40
717,i109_86_4_1i,i109_86_4i,o,41
718,i109_86_4_2i,i109_86_4i,c,41
719,i109_86_4_2_1i,i109_86_4i,h,41
720,i109_86_4_2_2i,i109_86_4i,h,41
721,i109_86_4_3i,i109_86_4i,c,41
722,i109_86_4_3_1i,i109_86_4i,h,41
723,i109_86_4_3_2i,i109_86_4i,h,41
724,i109_86_4_4i,i109_86_4i,o,41
725,i109_86_4_4_1i,i109_86_4i,h,41
726,i109_86_4_5i,i109_86_4i,c,41
727,i109_86_4_5_1i,i109_86_4i,h,41
728,i109_86_4_5_2i,i109_86_4i,h,41
729,i109_86_4_5_3i,i109_86_4i,h,41
730,i110_00_9_1i,i110_00_9i,o,42
731,i110_00_9_2i,i110_00_9i,c,42
732,i110_00_9_2_1i,i110_00_9i,h,42
733,i110_00_9_3i,i110_00_9i,c,42
734,i110_00_9_3_1i,i110_00_9i,h,42
735,i110_00_9_4i,i110_00_9i,c,42
736,i110_00_9_4_1i,i110_00_9i,h,42
737,i110_00_9_5i,i110_00_9i,c,42
738,i110_00_9_5_1i,i110_00_9i,h,42
739,i110_80_5_1i,i110_80_5i,o,43
740,i110_80_5_2i,i110_80_5i,c,43
741,i110_80_5_2_1i,i110_80_5i,h,43
742,i110_80_5_2_2i,i110_80_5i,h,43
743,i110_80_5_3i,i110_80_5i,c,43
744,i110_80_5_3_1i,i110_80_5i,h,43
745,i110_80_5_3_2i,i110_80_5i,h,43
746,i110_80_5_4i,i110_80_5i,o,43
747,i110_80_5_4_1i,i110_80_5i,h,43
748,i110_80_5_5i,i110_80_5i,c,43
749,i110_80_5_5_1i,i110_80_5i,h,43
750,i110_80_5_5_2i,i110_80_5i,h,43
751,i110_80_5_6i,i110_80_5i,c,43
752,i110_80_5_6_1i,i110_80_5i,h,43
753,i110_80_5_6_2i,i110_80_5i,h,43
754,i110_80_5_6_3i,i110_80_5i,h,43
755,i110_82_7_1i,i110_82_7i,c,44
756,i110_82_7_1_1i,i110_82_7i,h,44
757,i110_82_7_1_2i,i110_82_7i,h,44
758,i110_82_7_2i,i110_82_7i,c,44
759,i110_82_7_2_1i,i110_82_7i,h,44
760,i110_82_7_2_2i,i110_82_7i,h,44
761,i110_82_7_3i,i110_82_7i,c,44
762,i110_82_7_3_1i,i110_82_7i,h,44
763,i110_82_7_3_2i,i110_82_7i,h,44
764,i110_82_7_4i,i110_82_7i,c,44
765,i110_82_7_4_1i,i110_82_7i,h,44
766,i110_82_7_4_2i,i110_82_7i,h,44
767,i110_82_7_5i,i110_82_7i,c,44
768,i110_82_7_5_1i,i110_82_7i,h,44
769,i110_82_7_5_2i,i110_82_7i,h,44
770,i110_82_7_6i,i110_82_7i,c,44
771,i110_82_7_6_1i,i110_82_7i,h,44
772,i110_82_7_6_2i,i110_82_7i,h,44
773,i110_86_1_1i,i110_86_1i,n,45
774,i110_86_1_2i,i110_86_1i,c,45
775,i110_86_1_2_1i,i110_86_1i,h,45
776,i110_86_1_3i,i110_86_1i,c,45
777,i110_86_1_3_1i,i110_86_1i,h,45
778,i110_86_1_4i,i110_86_1i,c,45
779,i110_86_1_4_1i,i110_86_1i,h,45
780,i110_86_1_5i,i110_86_1i,c,45
781,i110_86_1_5_1i,i110_86_1i,h,45
782,i110_86_1_6i,i110_86_1i,c,45
783,i110_86_1_6_1i,i110_86_1i,h,45
784,i1116_54_7_1i,i1116_54_7i,o,46
785,i1116_54_7_2i,i1116_54_7i,n,46
786,i1116_54_7_3i,i1116_54_7i,n,46
787,i1116_54_7_4i,i1116_54_7i,c,46
788,i1116_54_7_4_1i,i1116_54_7i,h,46
789,i1116_54_7_4_2i,i1116_54_7i,h,46
790,i1116_54_7_5i,i1116_54_7i,c,46
791,i1116_54_7_5_1i,i1116_54_7i,h,46
792,i1116_54_7_5_2i,i1116_54_7i,h,46
793,i1116_54_7_6i,i1116_54_7i,o,46
794,i1116_54_7_6_1i,i1116_54_7i,h,46
795,i1116_54_7_7i,i1116_54_7i,c,46
796,i1116_54_7_7_1i,i1116_54_7i,h,46
797,i1116_54_7_7_2i,i1116_54_7i,h,46
798,i1116_54_7_8i,i1116_54_7i,c,46
799,i1116_54_7_8_1i,i1116_54_7i,h,46
800,i1116_54_7_8_2i,i1116_54_7i,h,46
801,i1116_54_7_9i,i1116_54_7i,o,46
802,i1116_54_7_9_1i,i1116_54_7i,h,46
803,i111_42_2_1i,i111_42_2i,o,47
804,i111_42_2_1_1i,i111_42_2i,h,47
805,i111_42_2_2i,i111_42_2i,c,47
806,i111_42_2_2_1i,i111_42_2i,h,47
807,i111_42_2_2_2i,i111_42_2i,h,47
808,i111_42_2_3i,i111_42_2i,c,47
809,i111_42_2_3_1i,i111_42_2i,h,47
810,i111_42_2_3_2i,i111_42_2i,h,47
811,i111_42_2_4i,i111_42_2i,n,47
812,i111_42_2_4_1i,i111_42_2i,h,47
813,i111_42_2_5i,i111_42_2i,c,47
814,i111_42_2_5_1i,i111_42_2i,h,47
815,i111_42_2_5_2i,i111_42_2i,h,47
816,i111_42_2_6i,i111_42_2i,c,47
817,i111_42_2_6_1i,i111_42_2i,h,47
818,i111_42_2_6_2i,i111_42_2i,h,47
819,i111_42_2_7i,i111_42_2i,o,47
820,i111_42_2_7_1i,i111_42_2i,h,47
821,i111_44_4_1i,i111_44_4i,o,48
822,i111_44_4_2i,i111_44_4i,c,48
823,i111_44_4_2_1i,i111_44_4i,h,48
824,i111_44_4_2_2i,i111_44_4i,h,48
825,i111_44_4_3i,i111_44_4i,c,48
826,i111_44_4_3_1i,i111_44_4i,h,48
827,i111_44_4_3_2i,i111_44_4i,h,48
828,i111_44_4_4i,i111_44_4i,cl,48
829,i111_44_4_5i,i111_44_4i,c,48
830,i111_44_4_5_1i,i111_44_4i,h,48
831,i111_44_4_5_2i,i111_44_4i,h,48
832,i111_44_4_6i,i111_44_4i,c,48
833,i111_44_4_6_1i,i111_44_4i,h,48
834,i111_44_4_6_2i,i111_44_4i,h,48
835,i111_44_4_7i,i111_44_4i,cl,48
836,i111_76_2_1i,i111_76_2i,o,49
837,i111_76_2_2i,i111_76_2i,c,49
838,i111_76_2_2_1i,i111_76_2i,h,49
839,i111_76_2_2_2i,i111_76_2i,h,49
840,i111_76_2_3i,i111_76_2i,c,49
841,i111_76_2_3_1i,i111_76_2i,h,49
842,i111_76_2_3_2i,i111_76_2i,h,49
843,i111_76_2_4i,i111_76_2i,c,49
844,i111_76_2_4_1i,i111_76_2i,h,49
845,i111_76_2_4_2i,i111_76_2i,h,49
846,i111_76_2_5i,i111_76_2i,c,49
847,i111_76_2_5_1i,i111_76_2i,h,49
848,i111_76_2_5_2i,i111_76_2i,h,49
849,i111_76_2_5_3i,i111_76_2i,h,49
850,i111_76_2_6i,i111_76_2i,c,49
851,i111_76_2_6_1i,i111_76_2i,h,49
852,i111_76_2_6_2i,i111_76_2i,h,49
853,i111_76_2_7i,i111_76_2i,c,49
854,i111_76_2_7_1i,i111_76_2i,h,49
855,i111_76_2_7_2i,i111_76_2i,h,49
856,i111_76_2_8i,i111_76_2i,o,49
857,i111_76_2_8_1i,i111_76_2i,h,49
858,i111_90_0_1i,i111_90_0i,o,50
859,i111_90_0_2i,i111_90_0i,c,50
860,i111_90_0_2_1i,i111_90_0i,h,50
861,i111_90_0_2_2i,i111_90_0i,h,50
862,i111_90_0_3i,i111_90_0i,c,50
863,i111_90_0_3_1i,i111_90_0i,h,50
864,i111_90_0_3_2i,i111_90_0i,h,50
865,i111_90_0_4i,i111_90_0i,o,50
866,i111_90_0_5i,i111_90_0i,c,50
867,i111_90_0_5_1i,i111_90_0i,h,50
868,i111_90_0_5_2i,i111_90_0i,h,50
869,i111_90_0_6i,i111_90_0i,c,50
870,i111_90_0_6_1i,i111_90_0i,h,50
871,i111_90_0_6_2i,i111_90_0i,h,50
872,i111_90_0_6_3i,i111_90_0i,h,50
873,i111_90_0_7i,i111_90_0i,c,50
874,i111_90_0_7_1i,i111_90_0i,h,50
875,i111_90_0_7_2i,i111_90_0i,h,50
876,i111_90_0_8i,i111_90_0i,c,50
877,i111_90_0_8_1i,i111_90_0i,h,50
878,i111_90_0_8_2i,i111_90_0i,h,50
879,i111_90_0_9i,i111_90_0i,o,50
880,i111_90_0_9_1i,i111_90_0i,h,50
881,i1120_71_4_1i,i1120_71_4i,o,51
882,i1120_71_4_2i,i1120_71_4i,s,51
883,i1120_71_4_3i,i1120_71_4i,o,51
884,i1120_71_4_4i,i1120_71_4i,o,51
885,i1120_71_4_5i,i1120_71_4i,c,51
886,i1120_71_4_5_1i,i1120_71_4i,h,51
887,i1120_71_4_5_2i,i1120_71_4i,h,51
888,i1120_71_4_6i,i1120_71_4i,c,51
889,i1120_71_4_6_1i,i1120_71_4i,h,51
890,i1120_71_4_6_2i,i1120_71_4i,h,51
891,i1120_71_4_7i,i1120_71_4i,c,51
892,i1120_71_4_7_1i,i1120_71_4i,h,51
893,i1120_71_4_7_2i,i1120_71_4i,h,51
894,i114_26_1_10i,i114_26_1i,c,52
895,i114_26_1_10_1i,i114_26_1i,h,52
896,i114_26_1_11i,i114_26_1i,c,52
897,i114_26_1_12i,i114_26_1i,o,52
898,i114_26_1_13i,i114_26_1i,c,52
899,i114_26_1_13_1i,i114_26_1i,h,52
900,i114_26_1_14i,i114_26_1i,c,52
901,i114_26_1_14_1i,i114_26_1i,h,52
902,i114_26_1_14_2i,i114_26_1i,h,52
903,i114_26_1_14_3i,i114_26_1i,h,52
904,i114_26_1_15i,i114_26_1i,c,52
905,i114_26_1_15_1i,i114_26_1i,h,52
906,i114_26_1_15_2i,i114_26_1i,h,52
907,i114_26_1_15_3i,i114_26_1i,h,52
908,i114_26_1_1i,i114_26_1i,c,52
909,i114_26_1_1_1i,i114_26_1i,h,52
910,i114_26_1_1_2i,i114_26_1i,h,52
911,i114_26_1_1_3i,i114_26_1i,h,52
912,i114_26_1_2i,i114_26_1i,n,52
913,i114_26_1_2_1i,i114_26_1i,h,52
914,i114_26_1_3i,i114_26_1i,c,52
915,i114_26_1_4i,i114_26_1i,o,52
916,i114_26_1_5i,i114_26_1i,o,52
917,i114_26_1_6i,i114_26_1i,c,52
918,i114_26_1_7i,i114_26_1i,c,52
919,i114_26_1_7_1i,i114_26_1i,h,52
920,i114_26_1_8i,i114_26_1i,c,52
921,i114_26_1_8_1i,i114_26_1i,h,52
922,i114_26_1_9i,i114_26_1i,c,52
923,i114_26_1_9_1i,i114_26_1i,h,52
924,i115_02_6_10i,i115_02_6i,c,53
925,i115_02_6_11i,i115_02_6i,o,53
926,i115_02_6_11_1i,i115_02_6i,h,53
927,i115_02_6_12i,i115_02_6i,o,53
928,i115_02_6_1i,i115_02_6i,n,53
929,i115_02_6_1_1i,i115_02_6i,h,53
930,i115_02_6_1_2i,i115_02_6i,h,53
931,i115_02_6_2i,i115_02_6i,c,53
932,i115_02_6_2_1i,i115_02_6i,h,53
933,i115_02_6_3i,i115_02_6i,c,53
934,i115_02_6_3_1i,i115_02_6i,h,53
935,i115_02_6_3_2i,i115_02_6i,h,53
936,i115_02_6_4i,i115_02_6i,o,53
937,i115_02_6_5i,i115_02_6i,c,53
938,i115_02_6_6i,i115_02_6i,o,53
939,i115_02_6_7i,i115_02_6i,c,53
940,i115_02_6_7_1i,i115_02_6i,h,53
941,i115_02_6_8i,i115_02_6i,n,53
942,i115_02_6_9i,i115_02_6i,n,53
943,i115_07_1_1i,i115_07_1i,c,54
944,i115_07_1_1_1i,i115_07_1i,h,54
945,i115_07_1_2i,i115_07_1i,c,54
946,i115_07_1_2_1i,i115_07_1i,h,54
947,i115_07_1_2_2i,i115_07_1i,h,54
948,i115_07_1_3i,i115_07_1i,c,54
949,i115_07_1_3_1i,i115_07_1i,h,54
950,i115_07_1_3_2i,i115_07_1i,h,54
951,i115_07_1_3_3i,i115_07_1i,h,54
952,i115_29_7_10i,i115_29_7i,s,55
953,i115_29_7_11i,i115_29_7i,o,55
954,i115_29_7_12i,i115_29_7i,o,55
955,i115_29_7_13i,i115_29_7i,c,55
956,i115_29_7_13_1i,i115_29_7i,h,55
957,i115_29_7_13_2i,i115_29_7i,h,55
958,i115_29_7_14i,i115_29_7i,c,55
959,i115_29_7_14_1i,i115_29_7i,h,55
960,i115_29_7_15i,i115_29_7i,c,55
961,i115_29_7_16i,i115_29_7i,cl,55
962,i115_29_7_17i,i115_29_7i,c,55
963,i115_29_7_18i,i115_29_7i,cl,55
964,i115_29_7_19i,i115_29_7i,cl,55
965,i115_29_7_1i,i115_29_7i,cl,55
966,i115_29_7_2i,i115_29_7i,c,55
967,i115_29_7_3i,i115_29_7i,c,55
968,i115_29_7_4i,i115_29_7i,cl,55
969,i115_29_7_5i,i115_29_7i,c,55
970,i115_29_7_6i,i115_29_7i,cl,55
971,i115_29_7_7i,i115_29_7i,c,55
972,i115_29_7_7_1i,i115_29_7i,h,55
973,i115_29_7_8i,i115_29_7i,c,55
974,i115_29_7_8_1i,i115_29_7i,h,55
975,i115_29_7_8_2i,i115_29_7i,h,55
976,i115_29_7_9i,i115_29_7i,o,55
977,i1162_65_8_10i,i1162_65_8i,o,56
978,i1162_65_8_11i,i1162_65_8i,c,56
979,i1162_65_8_11_1i,i1162_65_8i,h,56
980,i1162_65_8_11_2i,i1162_65_8i,h,56
981,i1162_65_8_11_3i,i1162_65_8i,h,56
982,i1162_65_8_12i,i1162_65_8i,c,56
983,i1162_65_8_13i,i1162_65_8i,c,56
984,i1162_65_8_14i,i1162_65_8i,c,56
985,i1162_65_8_14_1i,i1162_65_8i,h,56
986,i1162_65_8_14_2i,i1162_65_8i,h,56
987,i1162_65_8_15i,i1162_65_8i,c,56
988,i1162_65_8_16i,i1162_65_8i,c,56
989,i1162_65_8_17i,i1162_65_8i,o,56
990,i1162_65_8_18i,i1162_65_8i,c,56
991,i1162_65_8_18_1i,i1162_65_8i,h,56
992,i1162_65_8_18_2i,i1162_65_8i,h,56
993,i1162_65_8_19i,i1162_65_8i,c,56
994,i1162_65_8_1i,i1162_65_8i,c,56
995,i1162_65_8_1_1i,i1162_65_8i,h,56
996,i1162_65_8_20i,i1162_65_8i,o,56
997,i1162_65_8_21i,i1162_65_8i,o,56
998,i1162_65_8_22i,i1162_65_8i,c,56
999,i1162_65_8_23i,i1162_65_8i,c,56
1000,i1162_65_8_2i,i1162_65_8i,c,56
1001,i1162_65_8_2_1i,i1162_65_8i,h,56
1002,i1162_65_8_3i,i1162_65_8i,c,56
1003,i1162_65_8_3_1i,i1162_65_8i,h,56
1004,i1162_65_8_4i,i1162_65_8i,o,56
1005,i1162_65_8_5i,i1162_65_8i,c,56
1006,i1162_65_8_5_1i,i1162_65_8i,h,56
1007,i1162_65_8_6i,i1162_65_8i,o,56
1008,i1162_65_8_7i,i1162_65_8i,c,56
1009,i1162_65_8_8i,i1162_65_8i,c,56
1010,i1162_65_8_8_1i,i1162_65_8i,h,56
1011,i1162_65_8_9i,i1162_65_8i,c,56
1012,i1163_19_5_10i,i1163_19_5i,br,57
1013,i1163_19_5_10_1i,i1163_19_5i,h,57
1014,i1163_19_5_10_2i,i1163_19_5i,h,57
1015,i1163_19_5_10_3i,i1163_19_5i,h,57
1016,i1163_19_5_10_4i,i1163_19_5i,h,57
1017,i1163_19_5_10_5i,i1163_19_5i,h,57
1018,i1163_19_5_10_6i,i1163_19_5i,h,57
1019,i1163_19_5_11i,i1163_19_5i,c,57
1020,i1163_19_5_12i,i1163_19_5i,br,57
1021,i1163_19_5_12_1i,i1163_19_5i,h,57
1022,i1163_19_5_12_2i,i1163_19_5i,h,57
1023,i1163_19_5_12_3i,i1163_19_5i,h,57
1024,i1163_19_5_12_4i,i1163_19_5i,h,57
1025,i1163_19_5_12_5i,i1163_19_5i,h,57
1026,i1163_19_5_12_6i,i1163_19_5i,h,57
1027,i1163_19_5_13i,i1163_19_5i,c,57
1028,i1163_19_5_14i,i1163_19_5i,c,57
1029,i1163_19_5_15i,i1163_19_5i,c,57
1030,i1163_19_5_16i,i1163_19_5i,c,57
1031,i1163_19_5_17i,i1163_19_5i,c,57
1032,i1163_19_5_18i,i1163_19_5i,br,57
1033,i1163_19_5_18_1i,i1163_19_5i,h,57
1034,i1163_19_5_18_2i,i1163_19_5i,h,57
1035,i1163_19_5_18_3i,i1163_19_5i,h,57
1036,i1163_19_5_18_4i,i1163_19_5i,h,57
1037,i1163_19_5_18_5i,i1163_19_5i,h,57
1038,i1163_19_5_18_6i,i1163_19_5i,h,57
1039,i1163_19_5_19i,i1163_19_5i,br,57
1040,i1163_19_5_19_1i,i1163_19_5i,h,57
1041,i1163_19_5_19_2i,i1163_19_5i,h,57
1042,i1163_19_5_19_3i,i1163_19_5i,h,57
1043,i1163_19_5_19_4i,i1163_19_5i,h,57
1044,i1163_19_5_19_5i,i1163_19_5i,h,57
1045,i1163_19_5_19_6i,i1163_19_5i,h,57
1046,i1163_19_5_1i,i1163_19_5i,o,57
1047,i1163_19_5_20i,i1163_19_5i,br,57
1048,i1163_19_5_20_1i,i1163_19_5i,h,57
1049,i1163_19_5_20_2i,i1163_19_5i,h,57
1050,i1163_19_5_20_3i,i1163_19_5i,h,57
1051,i1163_19_5_20_4i,i1163_19_5i,h,57
1052,i1163_19_5_20_5i,i1163_19_5i,h,57
1053,i1163_19_5_20_6i,i1163_19_5i,h,57
1054,i1163_19_5_21i,i1163_19_5i,br,57
1055,i1163_19_5_21_1i,i1163_19_5i,h,57
1056,i1163_19_5_21_2i,i1163_19_5i,h,57
1057,i1163_19_5_21_3i,i1163_19_5i,h,57
1058,i1163_19_5_21_4i,i1163_19_5i,h,57
1059,i1163_19_5_21_5i,i1163_19_5i,h,57
1060,i1163_19_5_21_6i,i1163_19_5i,h,57
1061,i1163_19_5_22i,i1163_19_5i,c,57
1062,i1163_19_5_23i,i1163_19_5i,br,57
1063,i1163_19_5_23_1i,i1163_19_5i,h,57
1064,i1163_19_5_23_2i,i1163_19_5i,h,57
1065,i1163_19_5_23_3i,i1163_19_5i,h,57
1066,i1163_19_5_23_4i,i1163_19_5i,h,57
1067,i1163_19_5_23_5i,i1163_19_5i,h,57
1068,i1163_19_5_23_6i,i1163_19_5i,h,57
1069,i1163_19_5_2i,i1163_19_5i,c,57
1070,i1163_19_5_3i,i1163_19_5i,c,57
1071,i1163_19_5_4i,i1163_19_5i,c,57
1072,i1163_19_5_5i,i1163_19_5i,c,57
1073,i1163_19_5_6i,i1163_19_5i,c,57
1074,i1163_19_5_7i,i1163_19_5i,br,57
1075,i1163_19_5_7_1i,i1163_19_5i,h,57
1076,i1163_19_5_7_2i,i1163_19_5i,h,57
1077,i1163_19_5_7_3i,i1163_19_5i,h,57
1078,i1163_19_5_7_4i,i1163_19_5i,h,57
1079,i1163_19_5_7_5i,i1163_19_5i,h,57
1080,i1163_19_5_7_6i,i1163_19_5i,h,57
1081,i1163_19_5_8i,i1163_19_5i,br,57
1082,i1163_19_5_8_1i,i1163_19_5i,h,57
1083,i1163_19_5_8_2i,i1163_19_5i,h,57
1084,i1163_19_5_8_3i,i1163_19_5i,h,57
1085,i1163_19_5_8_4i,i1163_19_5i,h,57
1086,i1163_19_5_8_5i,i1163_19_5i,h,57
1087,i1163_19_5_8_6i,i1163_19_5i,h,57
1088,i1163_19_5_9i,i1163_19_5i,br,57
1089,i1163_19_5_9_1i,i1163_19_5i,h,57
1090,i1163_19_5_9_2i,i1163_19_5i,h,57
1091,i1163_19_5_9_3i,i1163_19_5i,h,57
1092,i1163_19_5_9_4i,i1163_19_5i,h,57
1093,i1163_19_5_9_5i,i1163_19_5i,h,57
1094,i1163_19_5_9_6i,i1163_19_5i,h,57
1095,i116_06_3_10i,i116_06_3i,c,58
