id,atom_id,group_id,fpk_group_id,fpk_atom_id
685,i110_86_1_3i,g1354,397,776
686,i110_86_1_4i,g1280,315,778
687,i110_86_1_4i,g1354,397,778
688,i110_86_1_5i,g1280,315,780
689,i110_86_1_5i,g1354,397,780
690,i110_86_1_6i,g1280,315,782
691,i110_86_1_6i,g1354,397,782
692,i1116_54_7_3i,g328,992,786
693,i1116_54_7_6i,g504,1188,793
694,i1116_54_7_6_1i,g504,1188,794
695,i1116_54_7_9i,g505,1189,801
696,i1116_54_7_9_1i,g505,1189,802
697,i111_42_2_1i,g500,1184,803
698,i111_42_2_1_1i,g500,1184,804
699,i111_42_2_4i,g327,991,811
700,i111_42_2_4_1i,g327,991,812
701,i111_42_2_7i,g501,1185,819
702,i111_42_2_7_1i,g501,1185,820
703,i111_44_4_1i,g466,1145,821
704,i111_44_4_4i,g665,1366,828
705,i111_44_4_7i,g666,1367,835
706,i111_76_2_1i,g467,1146,836
707,i111_76_2_5i,g73,1438,846
708,i111_76_2_5_1i,g73,1438,847
709,i111_76_2_5_2i,g73,1438,848
710,i111_76_2_5_3i,g73,1438,849
711,i111_76_2_8i,g502,1186,856
712,i111_76_2_8_1i,g502,1186,857
713,i111_90_0_1i,g468,1147,858
714,i111_90_0_4i,g469,1148,865
715,i111_90_0_6i,g74,1449,869
716,i111_90_0_6_1i,g74,1449,870
717,i111_90_0_6_2i,g74,1449,871
718,i111_90_0_6_3i,g74,1449,872
719,i111_90_0_9i,g503,1187,879
720,i111_90_0_9_1i,g503,1187,880
721,i1120_71_4_1i,g0,1,881
722,i1120_71_4_2i,g0,1,882
723,i1120_71_4_2i,g1671,749,882
724,i1120_71_4_2i,g1686,765,882
725,i1120_71_4_3i,g0,1,883
726,i1120_71_4_4i,g0,1,884
727,i1120_71_4_4i,g1671,749,884
728,i1120_71_4_4i,g1686,765,884
729,i1120_71_4_5i,g1671,749,885
730,i1120_71_4_5i,g1686,765,885
731,i1120_71_4_6i,g1671,749,888
732,i1120_71_4_6i,g1686,765,888
733,i1120_71_4_7i,g1671,749,891
734,i1120_71_4_7i,g1686,765,891
735,i114_26_1_10i,g1038,46,894
736,i114_26_1_10i,g1355,398,894
737,i114_26_1_11i,g1038,46,896
738,i114_26_1_11i,g1355,398,896
739,i114_26_1_12i,g470,1150,897
740,i114_26_1_14i,g76,1471,900
741,i114_26_1_14_1i,g76,1471,901
742,i114_26_1_14_2i,g76,1471,902
743,i114_26_1_14_3i,g76,1471,903
744,i114_26_1_15i,g77,1482,904
745,i114_26_1_15_1i,g77,1482,905
746,i114_26_1_15_2i,g77,1482,906
747,i114_26_1_15_3i,g77,1482,907
748,i114_26_1_1i,g75,1460,908
749,i114_26_1_1_1i,g75,1460,909
750,i114_26_1_1_2i,g75,1460,910
751,i114_26_1_1_3i,g75,1460,911
752,i114_26_1_2i,g329,993,912
753,i114_26_1_2i,g608,1303,912
754,i114_26_1_2_1i,g329,993,913
755,i114_26_1_3i,g569,1259,914
756,i114_26_1_3i,g608,1303,914
757,i114_26_1_4i,g569,1259,915
758,i114_26_1_4i,g608,1303,915
759,i114_26_1_5i,g569,1259,916
760,i114_26_1_6i,g1038,46,917
761,i114_26_1_6i,g1355,398,917
762,i114_26_1_7i,g1038,46,918
763,i114_26_1_7i,g1355,398,918
764,i114_26_1_8i,g1038,46,920
765,i114_26_1_8i,g1355,398,920
766,i114_26_1_9i,g1038,46,922
767,i114_26_1_9i,g1355,398,922
768,i115_02_6_10i,g553,1242,924
769,i115_02_6_11i,g553,1242,925
770,i115_02_6_11_1i,g553,1242,926
771,i115_02_6_12i,g553,1242,927
772,i115_02_6_1i,g330,995,928
773,i115_02_6_1_1i,g330,995,929
774,i115_02_6_1_2i,g330,995,930
775,i115_02_6_4i,g570,1261,936
776,i115_02_6_5i,g570,1261,937
777,i115_02_6_6i,g570,1261,938
778,i115_02_6_7i,g1001,6,939
779,i115_02_6_8i,g1001,6,941
780,i115_07_1_3i,g78,1493,948
781,i115_07_1_3_1i,g78,1493,949
782,i115_07_1_3_2i,g78,1493,950
783,i115_07_1_3_3i,g78,1493,951
784,i115_29_7_14i,g1287,322,958
785,i115_29_7_14i,g1356,399,958
786,i115_29_7_14i,g1648,723,958
787,i115_29_7_14i,g1687,766,958
788,i115_29_7_15i,g1287,322,960
789,i115_29_7_15i,g1356,399,960
790,i115_29_7_15i,g1648,723,960
791,i115_29_7_15i,g1649,724,960
792,i115_29_7_15i,g1687,766,960
793,i115_29_7_15i,g1688,767,960
794,i115_29_7_16i,g670,1372,961
795,i115_29_7_17i,g1648,723,962
796,i115_29_7_17i,g1649,724,962
797,i115_29_7_17i,g1687,766,962
798,i115_29_7_17i,g1688,767,962
799,i115_29_7_18i,g671,1373,963
800,i115_29_7_19i,g672,1374,964
801,i115_29_7_1i,g667,1368,965
802,i115_29_7_2i,g1287,322,966
803,i115_29_7_2i,g1356,399,966
804,i115_29_7_2i,g1649,724,966
805,i115_29_7_2i,g1688,767,966
806,i115_29_7_3i,g1287,322,967
807,i115_29_7_3i,g1356,399,967
808,i115_29_7_3i,g1649,724,967
809,i115_29_7_3i,g1688,767,967
810,i115_29_7_4i,g668,1369,968
811,i115_29_7_5i,g1287,322,969
812,i115_29_7_5i,g1356,399,969
813,i115_29_7_5i,g1648,723,969
814,i115_29_7_5i,g1649,724,969
815,i115_29_7_5i,g1687,766,969
816,i115_29_7_5i,g1688,767,969
817,i115_29_7_6i,g669,1370,970
818,i115_29_7_7i,g1287,322,971
819,i115_29_7_7i,g1356,399,971
820,i115_29_7_7i,g1648,723,971
821,i115_29_7_7i,g1687,766,971
822,i1162_65_8_10i,g277,935,977
823,i1162_65_8_10i,g471,1151,977
824,i1162_65_8_11i,g277,935,978
825,i1162_65_8_11_1i,g277,935,979
826,i1162_65_8_11_2i,g277,935,980
827,i1162_65_8_11_3i,g277,935,981
828,i1162_65_8_12i,g1039,47,982
829,i1162_65_8_12i,g1357,400,982
830,i1162_65_8_12i,g1358,401,982
831,i1162_65_8_13i,g1357,400,983
832,i1162_65_8_13i,g1650,726,983
833,i1162_65_8_13i,g1691,771,983
834,i1162_65_8_14i,g1650,726,984
835,i1162_65_8_14i,g1691,771,984
836,i1162_65_8_15i,g1357,400,987
837,i1162_65_8_15i,g1650,726,987
838,i1162_65_8_15i,g1691,771,987
839,i1162_65_8_16i,g1650,726,988
840,i1162_65_8_16i,g1691,771,988
841,i1162_65_8_18i,g1650,726,990
842,i1162_65_8_18i,g1691,771,990
843,i1162_65_8_19i,g1357,400,993
844,i1162_65_8_1i,g1672,750,994
845,i1162_65_8_1i,g1689,768,994
846,i1162_65_8_1i,g1690,770,994
847,i1162_65_8_21i,g1357,400,997
848,i1162_65_8_22i,g1039,47,998
849,i1162_65_8_22i,g1357,400,998
850,i1162_65_8_22i,g1358,401,998
851,i1162_65_8_23i,g1039,47,999
852,i1162_65_8_23i,g1358,401,999
853,i1162_65_8_23i,g1689,768,999
854,i1162_65_8_2i,g1672,750,1000
855,i1162_65_8_2i,g1690,770,1000
856,i1162_65_8_3i,g1672,750,1002
857,i1162_65_8_3i,g1690,770,1002
858,i1162_65_8_4i,g1672,750,1004
859,i1162_65_8_4i,g1690,770,1004
860,i1162_65_8_5i,g1672,750,1005
861,i1162_65_8_5i,g1689,768,1005
862,i1162_65_8_5i,g1690,770,1005
863,i1162_65_8_6i,g1689,768,1007
864,i1162_65_8_7i,g1039,47,1008
865,i1162_65_8_7i,g1358,401,1008
866,i1162_65_8_7i,g1689,768,1008
867,i1162_65_8_8i,g1039,47,1009
868,i1162_65_8_8i,g1358,401,1009
869,i1162_65_8_9i,g1039,47,1011
870,i1162_65_8_9i,g1358,401,1011
871,i1163_19_5_10i,g890,1616,1012
872,i1163_19_5_11i,g1040,49,1019
873,i1163_19_5_11i,g1360,404,1019
874,i1163_19_5_12i,g891,1617,1020
875,i1163_19_5_13i,g1041,50,1027
876,i1163_19_5_13i,g1359,402,1027
877,i1163_19_5_14i,g1041,50,1028
878,i1163_19_5_14i,g1359,402,1028
879,i1163_19_5_15i,g1041,50,1029
880,i1163_19_5_15i,g1359,402,1029
881,i1163_19_5_16i,g1041,50,1030
882,i1163_19_5_16i,g1359,402,1030
883,i1163_19_5_17i,g1041,50,1031
884,i1163_19_5_17i,g1359,402,1031
885,i1163_19_5_18i,g892,1618,1032
886,i1163_19_5_19i,g893,1619,1039
887,i1163_19_5_1i,g472,1152,1046
888,i1163_19_5_20i,g894,1620,1047
889,i1163_19_5_21i,g895,1621,1054
890,i1163_19_5_22i,g1041,50,1061
891,i1163_19_5_22i,g1359,402,1061
892,i1163_19_5_23i,g896,1622,1062
893,i1163_19_5_2i,g1040,49,1069
894,i1163_19_5_2i,g1360,404,1069
895,i1163_19_5_3i,g1040,49,1070
896,i1163_19_5_3i,g1360,404,1070
897,i1163_19_5_4i,g1040,49,1071
898,i1163_19_5_4i,g1360,404,1071
899,i1163_19_5_5i,g1040,49,1072
900,i1163_19_5_5i,g1360,404,1072
901,i1163_19_5_6i,g1040,49,1073
902,i1163_19_5_6i,g1360,404,1073
903,i1163_19_5_7i,g887,1612,1074
904,i1163_19_5_8i,g888,1613,1081
905,i1163_19_5_9i,g889,1614,1088
906,i116_06_3_10i,g81,1527,1095
907,i116_06_3_10_1i,g81,1527,1096
908,i116_06_3_10_2i,g81,1527,1097
909,i116_06_3_10_3i,g81,1527,1098
910,i116_06_3_11i,g331,996,1099
911,i116_06_3_11i,g609,1304,1099
912,i116_06_3_11_1i,g331,996,1100
913,i116_06_3_12i,g82,1538,1101
914,i116_06_3_12_1i,g82,1538,1102
915,i116_06_3_12_2i,g82,1538,1103
916,i116_06_3_12_3i,g82,1538,1104
917,i116_06_3_1i,g609,1304,1105
918,i116_06_3_2i,g609,1304,1106
919,i116_06_3_4i,g1002,7,1108
920,i116_06_3_4i,g640,1339,1108
921,i116_06_3_5i,g1002,7,1109
922,i116_06_3_5i,g640,1339,1109
923,i116_06_3_7i,g490,1172,1112
924,i116_06_3_8i,g79,1504,1113
925,i116_06_3_8_1i,g79,1504,1114
926,i116_06_3_8_2i,g79,1504,1115
927,i116_06_3_8_3i,g79,1504,1116
928,i116_06_3_9i,g80,1516,1117
929,i116_06_3_9_1i,g80,1516,1118
930,i116_06_3_9_2i,g80,1516,1119
931,i116_06_3_9_3i,g80,1516,1120
932,i117_79_3_10i,g1042,51,1121
933,i117_79_3_10i,g1361,405,1121
934,i117_79_3_11i,g1042,51,1123
935,i117_79_3_11i,g1361,405,1123
936,i117_79_3_12i,g1043,52,1125
937,i117_79_3_12i,g1362,406,1125
938,i117_79_3_13i,g1043,52,1127
939,i117_79_3_13i,g1362,406,1127
940,i117_79_3_14i,g1043,52,1129
941,i117_79_3_14i,g1362,406,1129
942,i117_79_3_15i,g332,997,1130
943,i117_79_3_15_1i,g332,997,1131
944,i117_79_3_15_2i,g332,997,1132
945,i117_79_3_16i,g1043,52,1133
946,i117_79_3_16i,g1362,406,1133
947,i117_79_3_17i,g1042,51,1135
948,i117_79_3_17i,g1361,405,1135
949,i117_79_3_17i,g1363,407,1135
950,i117_79_3_2i,g1363,407,1137
951,i117_79_3_3i,g1043,52,1138
952,i117_79_3_3i,g1362,406,1138
953,i117_79_3_3i,g1363,407,1138
954,i117_79_3_4i,g1043,52,1139
955,i117_79_3_4i,g1362,406,1139
956,i117_79_3_4i,g1363,407,1139
957,i117_79_3_5i,g1363,407,1140
958,i117_79_3_7i,g1042,51,1142
959,i117_79_3_7i,g1361,405,1142
960,i117_79_3_7i,g1363,407,1142
961,i117_79_3_8i,g1042,51,1143
962,i117_79_3_8i,g1361,405,1143
963,i117_79_3_9i,g1042,51,1145
964,i117_79_3_9i,g1361,405,1145
965,i117_81_7_11i,g84,1560,1150
966,i117_81_7_11_1i,g84,1560,1151
967,i117_81_7_11_2i,g84,1560,1152
968,i117_81_7_11_3i,g84,1560,1153
969,i117_81_7_12i,g1044,53,1154
970,i117_81_7_12i,g1364,408,1154
971,i117_81_7_13i,g1044,53,1155
972,i117_81_7_13i,g1364,408,1155
973,i117_81_7_14i,g1044,53,1156
974,i117_81_7_14i,g1364,408,1156
975,i117_81_7_15i,g1044,53,1158
976,i117_81_7_15i,g1364,408,1158
977,i117_81_7_16i,g1044,53,1160
978,i117_81_7_16i,g1364,408,1160
979,i117_81_7_17i,g572,1263,1162
980,i117_81_7_18i,g572,1263,1163
981,i117_81_7_19i,g572,1263,1164
982,i117_81_7_1i,g571,1262,1165
983,i117_81_7_25i,g85,1571,1180
984,i117_81_7_25_1i,g85,1571,1181
985,i117_81_7_25_2i,g85,1571,1182
986,i117_81_7_25_3i,g85,1571,1183
987,i117_81_7_27i,g86,1582,1187
988,i117_81_7_27_1i,g86,1582,1188
989,i117_81_7_27_2i,g86,1582,1189
990,i117_81_7_27_3i,g86,1582,1190
991,i117_81_7_28i,g1044,53,1191
992,i117_81_7_28i,g1364,408,1191
993,i117_81_7_2i,g571,1262,1193
994,i117_81_7_3i,g571,1262,1194
995,i117_81_7_9i,g83,1549,1209
996,i117_81_7_9_1i,g83,1549,1210
997,i117_81_7_9_2i,g83,1549,1211
998,i117_81_7_9_3i,g83,1549,1212
999,i117_84_0_11i,g87,1593,1216
1000,i117_84_0_11_1i,g87,1593,1217
1001,i117_84_0_11_2i,g87,1593,1218
1002,i117_84_0_11_3i,g87,1593,1219
1003,i117_84_0_12i,g1045,54,1220
1004,i117_84_0_12i,g1365,409,1220
1005,i117_84_0_13i,g1045,54,1221
1006,i117_84_0_13i,g1365,409,1221
1007,i117_84_0_14i,g1045,54,1222
1008,i117_84_0_14i,g1365,409,1222
1009,i117_84_0_15i,g1045,54,1224
1010,i117_84_0_15i,g1365,409,1224
1011,i117_84_0_16i,g1045,54,1226
1012,i117_84_0_16i,g1365,409,1226
1013,i117_84_0_17i,g574,1265,1228
1014,i117_84_0_18i,g574,1265,1229
1015,i117_84_0_19i,g574,1265,1230
1016,i117_84_0_1i,g573,1264,1231
1017,i117_84_0_27i,g88,1604,1253
1018,i117_84_0_27_1i,g88,1604,1254
1019,i117_84_0_27_2i,g88,1604,1255
1020,i117_84_0_27_3i,g88,1604,1256
1021,i117_84_0_28i,g1045,54,1257
1022,i117_84_0_28i,g1365,409,1257
1023,i117_84_0_2i,g573,1264,1259
1024,i117_84_0_3i,g573,1264,1260
1025,i118_74_1_10i,g1046,55,1279
1026,i118_74_1_10i,g1366,410,1279
1027,i118_74_1_11i,g901,1629,1280
1028,i118_74_1_12i,g902,1630,1281
1029,i118_74_1_1i,g1046,55,1282
1030,i118_74_1_1i,g1366,410,1282
1031,i118_74_1_2i,g1046,55,1283
1032,i118_74_1_2i,g1366,410,1283
1033,i118_74_1_3i,g1046,55,1284
1034,i118_74_1_3i,g1366,410,1284
1035,i118_74_1_4i,g1046,55,1285
1036,i118_74_1_4i,g1366,410,1285
1037,i118_74_1_5i,g1046,55,1286
1038,i118_74_1_5i,g1366,410,1286
1039,i118_74_1_6i,g897,1623,1287
1040,i118_74_1_7i,g898,1624,1288
1041,i118_74_1_8i,g899,1625,1289
1042,i118_74_1_9i,g900,1628,1290
1043,i118_96_7_10i,g1047,56,1291
1044,i118_96_7_10i,g1367,411,1291
1045,i118_96_7_11i,g1047,56,1292
1046,i118_96_7_11i,g1367,411,1292
1047,i118_96_7_12i,g10,3,1293
1048,i118_96_7_13i,g10,3,1294
1049,i118_96_7_14i,g10,3,1295
1050,i118_96_7_15i,g89,1615,1296
1051,i118_96_7_15_1i,g89,1615,1297
1052,i118_96_7_15_2i,g89,1615,1298
1053,i118_96_7_15_3i,g89,1615,1299
1054,i118_96_7_16i,g1047,56,1300
1055,i118_96_7_16i,g1367,411,1300
1056,i118_96_7_1i,g8,1515,1302
1057,i118_96_7_2i,g8,1515,1303
1058,i118_96_7_3i,g8,1515,1304
1059,i118_96_7_4i,g1047,56,1305
1060,i118_96_7_4i,g1367,411,1305
1061,i118_96_7_5i,g1047,56,1306
1062,i118_96_7_5i,g1367,411,1306
1063,i118_96_7_6i,g1047,56,1308
1064,i118_96_7_6i,g1367,411,1308
1065,i118_96_7_7i,g9,1626,1309
1066,i118_96_7_8i,g9,1626,1310
1067,i118_96_7_9i,g9,1626,1311
1068,i119_90_4_10i,g1048,57,1312
1069,i119_90_4_10i,g1368,412,1312
1070,i119_90_4_11i,g1048,57,1314
1071,i119_90_4_11i,g1368,412,1314
1072,i119_90_4_12i,g334,999,1315
1073,i119_90_4_12_1i,g334,999,1316
1074,i119_90_4_12_2i,g334,999,1317
1075,i119_90_4_13i,g1048,57,1318
1076,i119_90_4_13i,g1368,412,1318
1077,i119_90_4_14i,g278,936,1319
1078,i119_90_4_14i,g474,1154,1319
1079,i119_90_4_15i,g278,936,1320
1080,i119_90_4_15_1i,g278,936,1321
1081,i119_90_4_15_2i,g278,936,1322
1082,i119_90_4_15_3i,g278,936,1323
1083,i119_90_4_16i,g1048,57,1324
1084,i119_90_4_16i,g1368,412,1324
1085,i119_90_4_17i,g1049,58,1326
1086,i119_90_4_17i,g1369,413,1326
1087,i119_90_4_18i,g279,937,1328
1088,i119_90_4_18_1i,g279,937,1329
1089,i119_90_4_18_2i,g279,937,1330
1090,i119_90_4_18_3i,g279,937,1331
1091,i119_90_4_1i,g279,937,1332
1092,i119_90_4_1i,g473,1153,1332
1093,i119_90_4_2i,g1049,58,1333
1094,i119_90_4_2i,g1369,413,1333
1095,i119_90_4_3i,g1049,58,1334
1096,i119_90_4_3i,g1369,413,1334
1097,i119_90_4_4i,g333,998,1335
1098,i119_90_4_4_1i,g333,998,1336
1099,i119_90_4_4_2i,g333,998,1337
1100,i119_90_4_5i,g1049,58,1338
1101,i119_90_4_5i,g1369,413,1338
1102,i119_90_4_6i,g1049,58,1340
1103,i119_90_4_6i,g1369,413,1340
1104,i119_90_4_7i,g1049,58,1342
1105,i119_90_4_7i,g1369,413,1342
1106,i119_90_4_8i,g1048,57,1343
1107,i119_90_4_8i,g1368,412,1343
1108,i119_90_4_9i,g1048,57,1344
1109,i119_90_4_9i,g1368,412,1344
1110,i119_93_7_10i,g1052,62,1346
1111,i119_93_7_10i,g1372,417,1346
1112,i119_93_7_11i,g1052,62,1348
1113,i119_93_7_11i,g1372,417,1348
1114,i119_93_7_12i,g1052,62,1350
1115,i119_93_7_12i,g1372,417,1350
1116,i119_93_7_13i,g1050,60,1352
1117,i119_93_7_13i,g1370,415,1352
1118,i119_93_7_14i,g1051,61,1354
1119,i119_93_7_14i,g1371,416,1354
1120,i119_93_7_1i,g1050,60,1356
1121,i119_93_7_1i,g1051,61,1356
1122,i119_93_7_1i,g1370,415,1356
1123,i119_93_7_1i,g1371,416,1356
1124,i119_93_7_2i,g1050,60,1357
1125,i119_93_7_2i,g1051,61,1357
1126,i119_93_7_2i,g1370,415,1357
1127,i119_93_7_2i,g1371,416,1357
1128,i119_93_7_3i,g1050,60,1358
1129,i119_93_7_3i,g1370,415,1358
1130,i119_93_7_4i,g1050,60,1360
1131,i119_93_7_4i,g1370,415,1360
1132,i119_93_7_5i,g1050,60,1362
1133,i119_93_7_5i,g1370,415,1362
1134,i119_93_7_6i,g1051,61,1364
1135,i119_93_7_6i,g1371,416,1364
1136,i119_93_7_7i,g1051,61,1366
1137,i119_93_7_7i,g1052,62,1366
1138,i119_93_7_7i,g1371,416,1366
1139,i119_93_7_7i,g1372,417,1366
1140,i119_93_7_8i,g1051,61,1367
1141,i119_93_7_8i,g1052,62,1367
1142,i119_93_7_8i,g1371,416,1367
1143,i119_93_7_8i,g1372,417,1367
1144,i119_93_7_9i,g1052,62,1368
1145,i119_93_7_9i,g1372,417,1368
1146,i120_12_7_10i,g90,1627,1370
1147,i120_12_7_10_1i,g90,1627,1371
1148,i120_12_7_10_2i,g90,1627,1372
1149,i120_12_7_10_3i,g90,1627,1373
1150,i120_12_7_11i,g1053,63,1374
1151,i120_12_7_11i,g1373,418,1374
1152,i120_12_7_12i,g1692,772,1376
1153,i120_12_7_1i,g1692,772,1379
1154,i120_12_7_2i,g1053,63,1380
1155,i120_12_7_2i,g1373,418,1380
1156,i120_12_7_2i,g1692,772,1380
1157,i120_12_7_3i,g1053,63,1381
1158,i120_12_7_3i,g1373,418,1381
1159,i120_12_7_3i,g1692,772,1381
1160,i120_12_7_4i,g1692,772,1382
1161,i120_12_7_5i,g1053,63,1383
1162,i120_12_7_5i,g1373,418,1383
1163,i120_12_7_6i,g1053,63,1385
1164,i120_12_7_6i,g1373,418,1385
1165,i120_12_7_7i,g1053,63,1386
1166,i120_12_7_7i,g1373,418,1386
1167,i120_58_1_10i,g576,1267,1392
1168,i120_58_1_11i,g576,1267,1393
1169,i120_58_1_12i,g281,940,1394
1170,i120_58_1_12i,g576,1267,1394
1171,i120_58_1_13i,g281,940,1395
1172,i120_58_1_13_1i,g281,940,1396
1173,i120_58_1_13_2i,g281,940,1397
1174,i120_58_1_13_3i,g281,940,1398
1175,i120_58_1_14i,g1054,64,1399
1176,i120_58_1_14i,g1374,419,1399
1177,i120_58_1_1i,g575,1266,1401
1178,i120_58_1_2i,g575,1266,1402
1179,i120_58_1_3i,g280,939,1403
1180,i120_58_1_3i,g575,1266,1403
1181,i120_58_1_4i,g280,939,1404
1182,i120_58_1_4_1i,g280,939,1405
1183,i120_58_1_4_2i,g280,939,1406
1184,i120_58_1_4_3i,g280,939,1407
1185,i120_58_1_5i,g1054,64,1408
1186,i120_58_1_5i,g1374,419,1408
1187,i120_58_1_6i,g1054,64,1409
1188,i120_58_1_6i,g1374,419,1409
1189,i120_58_1_7i,g1054,64,1411
1190,i120_58_1_7i,g1374,419,1411
1191,i120_58_1_8i,g1054,64,1413
1192,i120_58_1_8i,g1374,419,1413
1193,i120_58_1_9i,g1054,64,1414
1194,i120_58_1_9i,g1374,419,1414
1195,i120_61_6_10i,g578,1269,1416
1196,i120_61_6_11i,g578,1269,1417
1197,i120_61_6_12i,g283,942,1418
1198,i120_61_6_12i,g578,1269,1418
1199,i120_61_6_13i,g283,942,1419
1200,i120_61_6_13_1i,g283,942,1420
1201,i120_61_6_13_2i,g283,942,1421
1202,i120_61_6_13_3i,g283,942,1422
1203,i120_61_6_14i,g1055,65,1423
1204,i120_61_6_14i,g1375,420,1423
1205,i120_61_6_1i,g577,1268,1425
1206,i120_61_6_2i,g577,1268,1426
1207,i120_61_6_3i,g282,941,1427
1208,i120_61_6_3i,g577,1268,1427
1209,i120_61_6_4i,g282,941,1428
1210,i120_61_6_4_1i,g282,941,1429
1211,i120_61_6_4_2i,g282,941,1430
1212,i120_61_6_4_3i,g282,941,1431
1213,i120_61_6_5i,g1055,65,1432
1214,i120_61_6_5i,g1375,420,1432
1215,i120_61_6_6i,g1055,65,1433
1216,i120_61_6_6i,g1375,420,1433
1217,i120_61_6_7i,g1055,65,1435
1218,i120_61_6_7i,g1375,420,1435
1219,i120_61_6_8i,g1055,65,1437
1220,i120_61_6_8i,g1375,420,1437
1221,i120_61_6_9i,g1055,65,1438
1222,i120_61_6_9i,g1375,420,1438
1223,i120_71_8_10i,g284,943,1440
1224,i120_71_8_10_1i,g284,943,1441
1225,i120_71_8_10_2i,g284,943,1442
1226,i120_71_8_10_3i,g284,943,1443
1227,i120_71_8_1i,g284,943,1444
1228,i120_71_8_1i,g475,1155,1444
1229,i120_71_8_2i,g1056,66,1445
1230,i120_71_8_2i,g1376,421,1445
1231,i120_71_8_3i,g1056,66,1446
1232,i120_71_8_3i,g1376,421,1446
1233,i120_71_8_4i,g335,1000,1447
1234,i120_71_8_4_1i,g335,1000,1448
1235,i120_71_8_4_2i,g335,1000,1449
1236,i120_71_8_5i,g1056,66,1450
1237,i120_71_8_5i,g1376,421,1450
1238,i120_71_8_6i,g1056,66,1452
1239,i120_71_8_6i,g1376,421,1452
1240,i120_71_8_7i,g1056,66,1453
1241,i120_71_8_7i,g1376,421,1453
1242,i120_71_8_8i,g91,1638,1455
1243,i120_71_8_8_1i,g91,1638,1456
1244,i120_71_8_8_2i,g91,1638,1457
1245,i120_71_8_8_3i,g91,1638,1458
1246,i120_71_8_9i,g1056,66,1459
1247,i120_71_8_9i,g1376,421,1459
1248,i120_80_9_1i,g527,1213,1461
1249,i120_80_9_1_1i,g527,1213,1462
1250,i120_80_9_2i,g1057,67,1463
1251,i120_80_9_2i,g1377,422,1463
1252,i120_80_9_3i,g1057,67,1464
1253,i120_80_9_3i,g1377,422,1464
1254,i120_80_9_4i,g528,1214,1465
1255,i120_80_9_4_1i,g528,1214,1466
1256,i120_80_9_5i,g1057,67,1467
1257,i120_80_9_5i,g1377,422,1467
1258,i120_80_9_6i,g1057,67,1469
1259,i120_80_9_6i,g1377,422,1469
1260,i120_80_9_7i,g1057,67,1471
1261,i120_80_9_7i,g1377,422,1471
1262,i120_80_9_8i,g1057,67,1473
1263,i120_80_9_8i,g1377,422,1473
1264,i120_82_1_1i,g1058,68,1475
1265,i120_82_1_1i,g1378,423,1475
1266,i120_82_1_2i,g1058,68,1476
1267,i120_82_1_2i,g1378,423,1476
1268,i120_82_1_3i,g1058,68,1478
1269,i120_82_1_3i,g1378,423,1478
1270,i120_82_1_4i,g1058,68,1480
1271,i120_82_1_4i,g1378,423,1480
1272,i120_82_1_5i,g1058,68,1481
1273,i120_82_1_5i,g1378,423,1481
1274,i120_82_1_6i,g903,1631,1482
1275,i120_82_1_7i,g904,1632,1483
1276,i120_82_1_8i,g1058,68,1484
1277,i120_82_1_8i,g1378,423,1484
1278,i120_82_1_9i,g905,1633,1486
1279,i120_83_2_1i,g529,1215,1487
1280,i120_83_2_1_1i,g529,1215,1488
1281,i120_83_2_2i,g1059,69,1489
1282,i120_83_2_2i,g1379,424,1489
1283,i120_83_2_3i,g1059,69,1490
1284,i120_83_2_3i,g1379,424,1490
1285,i120_83_2_4i,g1059,69,1491
1286,i120_83_2_4i,g1379,424,1491
1287,i120_83_2_5i,g1059,69,1493
1288,i120_83_2_5i,g1379,424,1493
1289,i120_83_2_6i,g1059,69,1494
1290,i120_83_2_6i,g1379,424,1494
1291,i120_83_2_7i,g906,1634,1496
1292,i120_83_2_8i,g907,1635,1497
1293,i120_83_2_9i,g1059,69,1498
1294,i120_83_2_9i,g1379,424,1498
1295,i121_14_2_10i,g12,225,1500
1296,i121_14_2_11i,g12,225,1501
1297,i121_14_2_12i,g92,1649,1502
1298,i121_14_2_12_1i,g92,1649,1503
1299,i121_14_2_12_2i,g92,1649,1504
1300,i121_14_2_12_3i,g92,1649,1505
1301,i121_14_2_13i,g1060,71,1506
1302,i121_14_2_13i,g1380,426,1506
1303,i121_14_2_1i,g11,114,1508
1304,i121_14_2_2i,g11,114,1509
1305,i121_14_2_3i,g11,114,1510
1306,i121_14_2_4i,g1060,71,1511
1307,i121_14_2_4i,g1380,426,1511
1308,i121_14_2_5i,g1060,71,1512
1309,i121_14_2_5i,g1380,426,1512
1310,i121_14_2_6i,g1060,71,1514
1311,i121_14_2_6i,g1380,426,1514
1312,i121_14_2_7i,g1060,71,1516
1313,i121_14_2_7i,g1380,426,1516
1314,i121_14_2_8i,g1060,71,1517
1315,i121_14_2_8i,g1380,426,1517
1316,i121_14_2_9i,g12,225,1518
1317,i121_69_7_1i,g336,1001,1519
1318,i121_69_7_2i,g1061,72,1520
1319,i121_69_7_2i,g1381,427,1520
1320,i121_69_7_3i,g1061,72,1521
1321,i121_69_7_3i,g1381,427,1521
1322,i121_69_7_4i,g1061,72,1523
1323,i121_69_7_4i,g1381,427,1523
1324,i121_69_7_5i,g1061,72,1525
1325,i121_69_7_5i,g1381,427,1525
1326,i121_69_7_6i,g1061,72,1527
1327,i121_69_7_6i,g1381,427,1527
1328,i121_69_7_7i,g1061,72,1529
1329,i121_69_7_7i,g1381,427,1529
