id,city,county,region,review
16,berkeley,alameda county,bay area,2.5
16,berkeley,alameda county,bay area,3.2
16,berkeley,alameda county,bay area,2.3
16,berkeley,alameda county,bay area,3.4
16,berkeley,alameda county,bay area,2.7
16,berkeley,alameda county,bay area,2.8
16,berkeley,alameda county,bay area,3.3
16,berkeley,alameda county,bay area,2.7
16,berkeley,alameda county,bay area,3.4
16,berkeley,alameda county,bay area,1.7
16,berkeley,alameda county,bay area,2.0
16,berkeley,alameda county,bay area,2.0
16,berkeley,alameda county,bay area,2.3
17,bethel island,unknown,unknown,2.0
17,bethel island,unknown,unknown,2.3
18,big sur,monterey county,monterey,3.3
18,big sur,monterey county,monterey,2.7
18,big sur,monterey county,monterey,2.7
18,big sur,monterey county,monterey,2.3
19,bodega bay,sonoma county,bay area,2.0
20,boulder creek,santa cruz county,bay area,3.0
20,boulder creek,santa cruz county,bay area,2.3
20,boulder creek,santa cruz county,bay area,2.9
20,boulder creek,santa cruz county,bay area,2.3
20,boulder creek,santa cruz county,bay area,1.7
21,brentwood,contra costa county,bay area,2.0
21,brentwood,contra costa county,bay area,2.0
21,brentwood,contra costa county,bay area,2.0
21,brentwood,contra costa county,bay area,1.7
21,brentwood,contra costa county,bay area,2.0
21,brentwood,contra costa county,bay area,2.0
21,brentwood,contra costa county,bay area,3.0
21,brentwood,contra costa county,bay area,2.0
21,brentwood,contra costa county,bay area,3.0
21,brentwood,contra costa county,bay area,2.0
21,brentwood,contra costa county,bay area,2.0
21,brentwood,contra costa county,bay area,2.0
21,brentwood,contra costa county,bay area,2.3
21,brentwood,contra costa county,bay area,2.5
21,brentwood,contra costa county,bay area,2.0
21,brentwood,contra costa county,bay area,1.7
21,brentwood,contra costa county,bay area,2.0
21,brentwood,contra costa county,bay area,2.7
21,brentwood,contra costa county,bay area,2.0
21,brentwood,contra costa county,bay area,2.3
21,brentwood,contra costa county,bay area,2.0
22,brisbane,san mateo county,bay area,2.0
22,brisbane,san mateo county,bay area,2.0
22,brisbane,san mateo county,bay area,2.7
22,brisbane,san mateo county,bay area,2.0
22,brisbane,san mateo county,bay area,2.0
22,brisbane,san mateo county,bay area,3.0
22,brisbane,san mateo county,bay area,2.7
22,brisbane,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.6
23,burlingame,san mateo county,bay area,2.7
23,burlingame,san mateo county,bay area,2.3
23,burlingame,san mateo county,bay area,2.7
23,burlingame,san mateo county,bay area,3.4
23,burlingame,san mateo county,bay area,3.5
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.4
23,burlingame,san mateo county,bay area,2.4
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,3.7
23,burlingame,san mateo county,bay area,3.4
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.3
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.7
23,burlingame,san mateo county,bay area,3.5
23,burlingame,san mateo county,bay area,2.8
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,3.0
23,burlingame,san mateo county,bay area,3.2
23,burlingame,san mateo county,bay area,3.0
23,burlingame,san mateo county,bay area,3.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,3.0
23,burlingame,san mateo county,bay area,2.7
23,burlingame,san mateo county,bay area,3.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.7
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.3
23,burlingame,san mateo county,bay area,3.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,3.4
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,3.0
23,burlingame,san mateo county,bay area,2.9
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,3.0
23,burlingame,san mateo county,bay area,3.2
23,burlingame,san mateo county,bay area,2.7
23,burlingame,san mateo county,bay area,3.0
23,burlingame,san mateo county,bay area,2.7
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.3
23,burlingame,san mateo county,bay area,2.8
23,burlingame,san mateo county,bay area,3.4
23,burlingame,san mateo county,bay area,1.5
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.7
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.8
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.0
23,burlingame,san mateo county,bay area,2.7
23,burlingame,san mateo county,bay area,3.3
23,burlingame,san mateo county,bay area,2.7
23,burlingame,san mateo county,bay area,2.7
24,byron,unknown,bay area,2.5
24,byron,unknown,bay area,2.0
24,byron,unknown,bay area,2.7
24,byron,unknown,bay area,2.0
24,byron,unknown,bay area,2.0
25,calistoga,napa county,napa valley,2.3
25,calistoga,napa county,napa valley,2.3
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.3
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,3.0
25,calistoga,napa county,napa valley,2.7
25,calistoga,napa county,napa valley,2.3
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.7
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.6
25,calistoga,napa county,napa valley,3.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
25,calistoga,napa county,napa valley,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,1.7
26,campbell,santa clara county,bay area,2.4
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.6
26,campbell,santa clara county,bay area,2.8
26,campbell,santa clara county,bay area,2.7
26,campbell,santa clara county,bay area,2.4
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,3.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.3
26,campbell,santa clara county,bay area,2.5
26,campbell,santa clara county,bay area,3.0
26,campbell,santa clara county,bay area,3.4
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,3.4
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.3
26,campbell,santa clara county,bay area,2.7
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,3.3
26,campbell,santa clara county,bay area,3.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.7
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,1.7
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.6
26,campbell,santa clara county,bay area,2.6
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.3
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.8
26,campbell,santa clara county,bay area,2.8
26,campbell,santa clara county,bay area,3.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.8
26,campbell,santa clara county,bay area,3.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,3.0
26,campbell,santa clara county,bay area,3.4
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.6
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.8
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,3.3
26,campbell,santa clara county,bay area,3.3
26,campbell,santa clara county,bay area,3.6
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.3
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.7
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,3.6
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,3.4
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.7
26,campbell,santa clara county,bay area,3.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,3.6
26,campbell,santa clara county,bay area,3.2
26,campbell,santa clara county,bay area,3.0
26,campbell,santa clara county,bay area,2.0
26,campbell,santa clara county,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,3.0
27,capitola,unknown,bay area,3.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.3
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.8
27,capitola,unknown,bay area,1.7
27,capitola,unknown,bay area,3.0
27,capitola,unknown,bay area,2.7
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.7
27,capitola,unknown,bay area,2.7
27,capitola,unknown,bay area,3.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.7
27,capitola,unknown,bay area,2.5
27,capitola,unknown,bay area,2.0
27,capitola,unknown,bay area,2.0
28,carmel,monterey county,monterey,2.7
28,carmel,monterey county,monterey,3.0
28,carmel,monterey county,monterey,2.7
28,carmel,monterey county,monterey,3.0
28,carmel,monterey county,monterey,3.0
28,carmel,monterey county,monterey,2.0
28,carmel,monterey county,monterey,2.0
28,carmel,monterey county,monterey,2.7
28,carmel,monterey county,monterey,2.0
28,carmel,monterey county,monterey,3.0
28,carmel,monterey county,monterey,2.0
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,1.8
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,3.8
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.3
29,castro valley,alameda county,bay area,3.2
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.2
29,castro valley,alameda county,bay area,3.5
29,castro valley,alameda county,bay area,2.8
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.7
29,castro valley,alameda county,bay area,2.7
29,castro valley,alameda county,bay area,2.7
29,castro valley,alameda county,bay area,3.3
29,castro valley,alameda county,bay area,2.7
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.8
29,castro valley,alameda county,bay area,2.8
29,castro valley,alameda county,bay area,3.0
29,castro valley,alameda county,bay area,2.8
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.3
29,castro valley,alameda county,bay area,2.7
29,castro valley,alameda county,bay area,3.5
29,castro valley,alameda county,bay area,2.9
29,castro valley,alameda county,bay area,2.3
29,castro valley,alameda county,bay area,3.0
29,castro valley,alameda county,bay area,2.8
29,castro valley,alameda county,bay area,2.6
29,castro valley,alameda county,bay area,2.3
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,3.3
29,castro valley,alameda county,bay area,2.8
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,3.3
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.0
29,castro valley,alameda county,bay area,2.7
29,castro valley,alameda county,bay area,2.3
30,castroville,monterey county,monterey,2.0
30,castroville,monterey county,monterey,3.0
30,castroville,monterey county,monterey,2.0
30,castroville,monterey county,monterey,2.0
30,castroville,monterey county,monterey,2.0
30,castroville,monterey county,monterey,2.0
30,castroville,monterey county,monterey,2.0
30,castroville,monterey county,monterey,2.0
30,castroville,monterey county,monterey,2.0
30,castroville,monterey county,monterey,2.0
30,castroville,monterey county,monterey,2.0
31,cerritos,los angeles county,los angeles area,3.8
32,charlotte,unknown,unknown,2.0
33,clayton,contra costa county,bay area,2.3
33,clayton,contra costa county,bay area,2.0
