resourceid,projectid,vendorid,vendor_name,project_resource_type,item_name,item_number,item_unit_price,item_quantity
dcdf3b443a44b28def47ed022fdcdec5,fd789e37925bf68a43970f185f2d9fbc,7.0,AKJ Books,Books,Miss Bindergarten Takes a Field Trip with Kindergarten,9780142401392,5.45,1.0
cd1508da9e2c4d415393b68e42771c5d,fd789e37925bf68a43970f185f2d9fbc,7.0,AKJ Books,Books,"There''s a Nightmare in My Closet, Vol. 1 Mercer Mayer",9780803786820,13.25,1.0
68375141c70f2ffdbf7cc8de43e97583,fd789e37925bf68a43970f185f2d9fbc,767.0,Lakeshore Learning Materials,Books,FF943 - Nursery Rhymes Theme Box,FF943,49.95,1.0
0a7d70a03c4f24e46582396ff53dce38,fd789e37925bf68a43970f185f2d9fbc,7.0,AKJ Books,Books,Flat Stanley,9780061129049,14.03,1.0
2047336516de7cb69158d73042cfeba2,fd789e37925bf68a43970f185f2d9fbc,767.0,Lakeshore Learning Materials,Books,FF949 - Life Cycles Theme Box,FF949,49.95,1.0
98178dfe46b4129fbdec5453ff542d33,fd789e37925bf68a43970f185f2d9fbc,767.0,Lakeshore Learning Materials,Books,FF969 - Space Theme Box,FF969,49.95,1.0
3246a48d001995b6f7b2696507923105,fd789e37925bf68a43970f185f2d9fbc,767.0,Lakeshore Learning Materials,Books,HH735X - Sound Sorting Games - Complete Set - CD-ROMs,HH735X,29.95,1.0
ac413624cfd2b7d381a7322bc9cbf6b0,fd789e37925bf68a43970f185f2d9fbc,767.0,Lakeshore Learning Materials,Books,FF922 - All About Me Theme Box,FF922,49.95,1.0
35fdcfa7dd799eee4fd2780e9786bcb8,fd789e37925bf68a43970f185f2d9fbc,767.0,Lakeshore Learning Materials,Books,FF925 - Dinosaurs Theme Box,FF925,49.95,1.0
2787ca6e82ecc598933787bfbf5d8b1f,fd789e37925bf68a43970f185f2d9fbc,762.0,Sax Arts & Crafts,Books,PAD CRICUT 6X12 RAINBOW CARDSTOCK,090706,5.11,1.0
59feff4058a592028b73f5abfecbd420,fd789e37925bf68a43970f185f2d9fbc,762.0,Sax Arts & Crafts,Books,CRICUT PAPER PAD 12 X 24 PASTELS PACK OF 3,1281899,36.67,1.0
4ea7719d5998494e0642e34d1902cd67,fd789e37925bf68a43970f185f2d9fbc,767.0,Lakeshore Learning Materials,Books,HH738 - Rhyming Sounds Game - CD-ROM,HH738,12.95,1.0
8713c226ceeed3a316cd19d2d8ead9ee,fd789e37925bf68a43970f185f2d9fbc,7.0,AKJ Books,Books,Miss Bindergarten Gets Ready for Kindergarten,9780525454465,13.25,1.0
77fc9eee4adccc77a29083c395e4f46f,fd789e37925bf68a43970f185f2d9fbc,767.0,Lakeshore Learning Materials,Books,RE988 - Community & Careers Theme Book Library,RE988,32.5,1.0
2d70582481055ddbd1bd6caf656bdd21,fd789e37925bf68a43970f185f2d9fbc,767.0,Lakeshore Learning Materials,Books,RE986 - Life Cycles Theme Book Library,RE986,33.5,1.0
f6f6c8386f74f637461c6d661f5d1b3e,fd789e37925bf68a43970f185f2d9fbc,767.0,Lakeshore Learning Materials,Books,FF941 - Earth & Environment Theme Box,FF941,49.95,1.0
b8f1defc377b72598a3bc1fe5bb8d2b4,fd789e37925bf68a43970f185f2d9fbc,767.0,Lakeshore Learning Materials,Books,FF387 - In the Ocean Kindergarten Learning Center,FF387,49.95,1.0
9a401483f6e9680a2a8140f1bb9dffba,fd6e2353e1ca83b59cae3a7dd43be723,,,Technology,"156-S, MICROSCOPE, MONOCULAR, ADVANCED COMPOUND, 4 OBJECTIVE",15583126,482.4,1.0
cf012c92f3c053c70f92600a72875c35,fd5e81887626e14002cdbb29bb8523cf,82.0,Best Buy for Business,Technology,Flip Video UltraHD Camcorder - Black/Chrome,BB10966116,199.99,1.0
8f12033db5e0e13d6934926ad19a8ccc,fd2778278688b9d09a3e334cfb061492,758.0,Barnes and Noble,Books,"Black No More George Samuel Schuyler, Ishmael Reed (Introduction)",9780375753800,12.55,40.0
9ca751398c9b7c567829b9f6255578e5,fd06184f242656f486cda155c7caf1f7,767.0,Lakeshore Learning Materials,Supplies,LL697 - Trace & Write Alphabet Center,LL697,24.99,1.0
97c8cc68b59bc2cb4f3992305db9c234,fd06184f242656f486cda155c7caf1f7,767.0,Lakeshore Learning Materials,Supplies,FF608 - Giant Tracing Numbers,FF608,24.99,1.0
fbcc2c6af30ce941e73ba31fc1cb4b5d,fd06184f242656f486cda155c7caf1f7,767.0,Lakeshore Learning Materials,Supplies,AA722 - Uppercase Tracing Letters,AA722,29.99,1.0
42053eabf5c87f0ba7201f3e11033a1a,fd06184f242656f486cda155c7caf1f7,767.0,Lakeshore Learning Materials,Supplies,AA721 - Lowercase Tracing Letters,AA721,24.99,1.0
211110519139f3ddadf7062ba189b90d,fd06184f242656f486cda155c7caf1f7,767.0,Lakeshore Learning Materials,Supplies,DE190 - Reusable Write & Wipe Pocket - Set of 10,DE190,22.5,1.0
7d612f3352470e3331ed0f5e99dde8ea,fcf3662983cb93dbd6a2ab8c310425c4,45.0,ABC School Supply,Supplies,SEQUINS ASSORTED SHAPES/COLORS BAG OF 1 LB - SCHOOL SMART,085743,10.44,2.0
547af3490526aa9e88a19e325c06877a,fcf3662983cb93dbd6a2ab8c310425c4,45.0,ABC School Supply,Supplies,GLITTER CHIP GLUE 8 OZ SET OF 8 - SCHOOL SMART,401297,32.1,1.0
ea3cbdd7f5d47925dbaedecbc86cbb27,fcf3662983cb93dbd6a2ab8c310425c4,45.0,ABC School Supply,Supplies,CRAFT HAIR 4 OZ BLACK,245551,7.1,3.0
264f7608747cf53dc3068110bfd84dd6,fcf3662983cb93dbd6a2ab8c310425c4,45.0,ABC School Supply,Supplies,TAGBOARD 12X18 125# WHITE 100-PK,085484,7.12,4.0
d91a600a551ea998cf63334af83cfabf,fcf3662983cb93dbd6a2ab8c310425c4,45.0,ABC School Supply,Supplies,PENCIL CRAYOLA COLORED FULL SIZE SET OF 50,424986,8.35,5.0
a734e89eae06b50f8c0a51293a86d14c,fcf3662983cb93dbd6a2ab8c310425c4,45.0,ABC School Supply,Supplies,FASTENER BRASS 1.5''RND HD,1053504,26.21,1.0
8469aba2b1d9952601459a7d843b0327,fcf3662983cb93dbd6a2ab8c310425c4,45.0,ABC School Supply,Supplies,SEQUINS ASSORTED SHAPES/COLORS BAG OF 1 LB - SCHOOL SMART,085743,10.44,1.0
9006e5474a7889fc2315e9d2a36bac7f,fcf3662983cb93dbd6a2ab8c310425c4,45.0,ABC School Supply,Supplies,FEATHERS SPOTTED 3-4 BAG OF 2.5 OZ,085832,13.62,4.0
b390397aa73cbfc1a0028b581d679ff9,fcf3662983cb93dbd6a2ab8c310425c4,45.0,ABC School Supply,Supplies,GLITTER CRAYOLA GLUE WASHABLE TUBES SET OF 5,404140,2.94,20.0
75bfa05fed147b6f1b41a9a04e7b1bc0,fcf3662983cb93dbd6a2ab8c310425c4,45.0,ABC School Supply,Supplies,GLITTER STICK 10CC TUBES SET OF 6,085754,2.77,20.0
b77429f1db3db9e3af5673b1bf6f28c3,fce355b6181063fe2b74cfb4e18f092e,752.0,Nasco,Technology,Hooked on Phonics Deluxe System,1503231J,187.65,1.0
4590c857c4493f78a4cf9af94a58b544,fce355b6181063fe2b74cfb4e18f092e,752.0,Nasco,Technology,Hooked on Phonics Learn to Read 2nd Grade System,1503229J,74.97,1.0
13ad597d4c180de4d4d1db529b9e6be3,fce355b6181063fe2b74cfb4e18f092e,752.0,Nasco,Technology,Hooked on Math Addition and Subtraction,SB41855J,49.05,1.0
825ae53c0c0fd4ac77ce373dee4f8848,fccd162bd3a42dde8f27082a46c6db86,430.0,Woodwind and Brasswind,Supplies,2SP Series Student Flute,483725.002,389.0,1.0
34ef53d6338f778c19895185c53475c5,fccae336754b0f83a253bbbd78f0cc67,430.0,Woodwind and Brasswind,Other,Teach Yourself to Play Ukulele Complete Starter Pack,H88614.001,39.99,20.0
8c049191176ba09aac7151f5a0943dbf,fcbcae9b6675938cfad159e9e2817319,752.0,Nasco,Supplies,Crayola&#174; Dry&#45;Erase Markers &#45; Set of 8,TB23365CQ,8.5,3.0
6c2d6ba9ac51e30e7d86639a03f8aa69,fcbcae9b6675938cfad159e9e2817319,7.0,AKJ Books,Supplies,Obasan,9780385468862,11.06,1.0
3de7375313492c250f43decc7d0a48c4,fcbcae9b6675938cfad159e9e2817319,752.0,Nasco,Supplies,Nasco Unlined Dry&#45;Erase Board Set,SB41901CQ,22.95,3.0
99f7fc73a00b8b6d82dbf592ff9263c9,fcbcae9b6675938cfad159e9e2817319,752.0,Nasco,Supplies,Sentence Strips &#45; White,SB44994L,3.5,1.0
f13510386ce272d2aebcb9e0078e229c,fcbcae9b6675938cfad159e9e2817319,752.0,Nasco,Supplies,Lined Multi&#45;Colored Sentence Strips,1501256L,4.4,1.0
7b2a208130f744e103b76733ea967e6e,fcbcae9b6675938cfad159e9e2817319,7.0,AKJ Books,Supplies,Bodega Dreams,9780375705892,11.06,1.0
55bde75e37afbfec2b71428effc98517,fcbcae9b6675938cfad159e9e2817319,178.0,Quill.com,Supplies,"Quill Brand Colored Paper 8-1/2x11"", Letter Size, Pink",901-720567,8.54,1.0
e570fecda06fb1a4986e5b682e275930,fcbcae9b6675938cfad159e9e2817319,178.0,Quill.com,Supplies,"Brawny  2-Ply Paper Towel Rolls 62 Sheets/Roll, 12 Rolls/Case",901-44817511,16.99,1.0
f67d9b3e103df3170569daae826932ea,fcbcae9b6675938cfad159e9e2817319,178.0,Quill.com,Supplies,"Roaring Spring Composition Book 7-1/2x9-3/4"" Wide Ruling, White, 100 Sheets/Pad",901-77230,1.79,10.0
517a58cc380eb61da80ef86af3811186,fcbcae9b6675938cfad159e9e2817319,7.0,AKJ Books,Supplies,Like a Broken Doll,9781616510053,6.62,1.0
3870b10c2bd03a8e9c637f2252402a82,fcbcae9b6675938cfad159e9e2817319,178.0,Quill.com,Supplies,Bemiss-Jason Super Value Posterboard,901-76510,15.29,3.0
fdfcacab7a2488e50916c31f66c902c1,fcbcae9b6675938cfad159e9e2817319,178.0,Quill.com,Supplies,"Quill Brand 1"" Round Ring Binder Non-View, White, 3-Ring",901-739313,2.69,12.0
c6ed9a46a6774bba438d448b6eedf8d2,fcbcae9b6675938cfad159e9e2817319,7.0,AKJ Books,Supplies,The Gangster We Are All Looking For,9780375700026,11.06,1.0
250b0911786f76d15151609c162a4fa6,fcbcae9b6675938cfad159e9e2817319,7.0,AKJ Books,Supplies,Incantation,9780316154284,6.65,1.0
b774e24e980035f427458674962173d5,fcbcae9b6675938cfad159e9e2817319,178.0,Quill.com,Supplies,Sani-Hands II Instant Hand Sanitizing Wipes 150 Count,901-39202Q,7.64,3.0
8ce05b392b63654556ef27a8f4aacd30,fcbcae9b6675938cfad159e9e2817319,178.0,Quill.com,Supplies,"Oxford Index Cards 3x5"", Ruled, Assorted Colors",901-40280,2.33,5.0
909764ab3429bbef1146e9fe62fd3ea0,fcbcae9b6675938cfad159e9e2817319,7.0,AKJ Books,Supplies,Luna,9780316011273,5.91,1.0
0843c6a158c074b96280ffc0050af20b,fcbcae9b6675938cfad159e9e2817319,178.0,Quill.com,Supplies,Clorox Green Works Natural Glass & Surface Cleaner 32-oz. Spray,901-00459,6.29,1.0
f1c8f71231d7d25c76f1841a2c6e45b4,fcbcae9b6675938cfad159e9e2817319,7.0,AKJ Books,Supplies,Crank,9780689865190,8.13,1.0
3b3fa479c245935046bd817a24451e6c,fcbcae9b6675938cfad159e9e2817319,178.0,Quill.com,Supplies,"Quill Brand Colored Paper 8-1/2x11"", Letter Size, Canary",901-720563,8.54,1.0
e5ff950a889701cb78d63527ff1f3ec3,fcbcae9b6675938cfad159e9e2817319,7.0,AKJ Books,Supplies,Saving Fish from Drowning,9780345464019,11.1,1.0
a593cae8b2bfab22b8d52d046ee6ee9b,fcbcae9b6675938cfad159e9e2817319,7.0,AKJ Books,Supplies,Ironside,9780689868214,6.65,1.0
5440ff3f1802de0dbc56cf0ca50bd78a,fcbcae9b6675938cfad159e9e2817319,7.0,AKJ Books,Supplies,The Help,9780425232200,11.84,1.0
cafa5fb54715c5ebd23356ce3fcb2e63,fcbcae9b6675938cfad159e9e2817319,178.0,Quill.com,Supplies,"Quill Brand 2-Ply Facial Tissue 100 Sheets/Box, 6 Boxes/Pack",901-7TF830,5.84,1.0
63c3e1fcca055b047a4d7a90d2e77039,fcbcae9b6675938cfad159e9e2817319,178.0,Quill.com,Supplies,Imation USB Swivel Flash Drive 4GB,901-18385Q,15.29,2.0
c57fa2d84326ceaf4e2cbf0dee6f0a53,fcbb267f31eedd4427b504279771a7bd,21.0,Blick Art Materials,Supplies,"POWER MAX II, GLASS GRINDER",35109-1001,101.96,1.0
74c7598fb02904f89313437abdd3d6cd,fcbb267f31eedd4427b504279771a7bd,21.0,Blick Art Materials,Supplies,"AMACO SQ GLASS SHEET, CLEAR 6X6",34104-1606,7.47,5.0
b6a62d231cb30998709a4174a1e2be92,fcbb267f31eedd4427b504279771a7bd,21.0,Blick Art Materials,Supplies,"STAINED GLASS PACKS, ART FAVORITE 10SQ FT",61430-1030,62.89,1.0
2a256e18ec5280f2894eb2296e904630,fcbb267f31eedd4427b504279771a7bd,21.0,Blick Art Materials,Supplies,"STAINED GLASS PACKS, VARIETY ASST 10SQ FT",61430-1040,42.46,3.0
2634f0f27982aaef4ac5a5c8380522d9,fcbb267f31eedd4427b504279771a7bd,21.0,Blick Art Materials,Supplies,"STAINED GLASS PACKS, CATHEDRAL 10SQ FT",61430-1010,63.74,1.0
7314c6087c6e54d77b4a4f615a16290a,fc3f756b864737ed9e8b0622dd1e374c,45.0,ABC School Supply,Supplies,SEAT SACK MEDIUM-15'' ORIGINAL BLACK,1372896,11.39,25.0
7c86ccd6be732166a3b67fc4cfb993d9,fc271753822e6d2ebaac803600030d82,767.0,Lakeshore Learning Materials,Technology,CD260X - Math Activities CD-ROM Library,CD260X,99.0,1.0
e9d74d2f0c84a4046e3d2a81931a7ccb,fc271753822e6d2ebaac803600030d82,767.0,Lakeshore Learning Materials,Technology,CD230X - Interactive Science Activities CD-ROM Library,CD230X,99.0,1.0
62d72fb7260d9d73c063284895ee1b04,fc271753822e6d2ebaac803600030d82,767.0,Lakeshore Learning Materials,Technology,DD304 - Developing Comprehension Skills Magnetic Teaching Charts,DD304,24.95,1.0
2f64458f97a79b2165dd55d11c9d0736,fc271753822e6d2ebaac803600030d82,767.0,Lakeshore Learning Materials,Technology,FF133 - Mastering Basic Skills Small-Group Reading Kit - Gr. 3,FF133,49.95,1.0
99b182e1ed7ddaf22e98d0baaff4231f,fbee6032387789dca17445ccda33f7a3,82.0,Best Buy for Business,Technology,Apple&#174; iPod touch&#174; 32GB* MP3 Player (4th Generation - Latest Model) - White,BB11639786,284.99,1.0
e59b4c3cf735dadb8d0ce34adce1e3e2,fbee6032387789dca17445ccda33f7a3,82.0,Best Buy for Business,Technology,"Sony Speaker Dock for Apple&#174; iPod&#174;, iPhone&#174; and Most MP3 Players",BB11494942,99.99,1.0
38d0c78ace475a0472e9d8480bbb6555,fbee6032387789dca17445ccda33f7a3,82.0,Best Buy for Business,Technology,Memorex DVD-R x 50 - 4.7 GB - storage media,BB10350885,21.99,1.0
7ef33b6af8a1d95e15aa4954ed12bb51,fbd903af0e21dc407335093edd073ba0,767.0,Lakeshore Learning Materials,Books,GG820 - Read-Along Listening Center,GG820,179.0,1.0
5ac8672b3d6e21d5ed2b75774bae9bfa,fbd903af0e21dc407335093edd073ba0,767.0,Lakeshore Learning Materials,Books,RE190X - Classroom Classics Read-Alongs - Set 1,RE190X,165.0,1.0
39995359c950674585e8114aba8e990a,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,"Cesar Chavez (Rookie Biographies Series) Susan Eddy, Jeanne",9780516279237,3.66,1.0
ef9e766deb6116f9461be9bc226f8417,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,Jesse Owens,9780802795502,12.54,1.0
7ada4d1da76dd54f01cfb9c480b688ab,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,Amelia Earhart,9780440401179,3.33,1.0
ecf1e861c121d11872e914db487f0968,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,"Helen Keller Sean Dolan, Nanci R. Vargus",9780516252698,15.17,1.0
88af96872deafe29e4435e8e94371d9b,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,Lance Armstrong,9780822587484,5.88,1.0
776a6e2259aa074f5112d9b40fc73aa9,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,Sitting Bull,9780448409375,2.95,1.0
84b8f3cb8a13021760b2bc55c3611474,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,"Christopher Columbus Marion Dane Bauer, Liz Goulet Dubois (I",9780545142328,2.95,1.0
90f92bb94b1efff4847fab9acc934a51,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,"Martin Luther King, Jr. (Rookie Biographies Series) Wil Mara",9780516273334,3.66,1.0
14a608777cf8199ad344058c77386ccb,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,"Jesse Owens Jane Sutcliffe, Janice Lee Porter (Illustrator)",9781575054872,5.14,1.0
6071db9f5fecadd57cefa0d58d36c6d7,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,"Alexander Graham Bell Elizabeth MacLeod, Andrej Krystoforski",9781554530021,2.92,1.0
4e31011cfd872d08e5a48297ea909bfe,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,Harry Houdini: Esape Artist,9780689848155,2.95,1.0
d7ae6e2320a3fbeba147950fefef6eaf,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,Helen Keller: A Photo-Illustrated Biography Muriel L. Dubois,9780736816052,16.76,1.0
658b9a63c3e3940b91b0a95731634755,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,Abraham Lincoln: Una vida de respeto (A Life of Respect) She,9780822565598,5.14,1.0
6a134965159b4a0f946bf57ad9be9c9e,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,Houdini,9780802796462,6.65,1.0
bb728bb9658a4831d84b8e72607aa745,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,"The Oprah Winfrey Story (We Both Read Series) Lisa Maria, Ma",9781601152411,7.36,1.0
bcc3c4ac79b50cc74e455d5ef6f9ab99,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,Pocahontas Nancy Polette,9780516277820,3.66,1.0
9635951ce368a2000793c00f371417ed,fb9ad94e4913a243d157b5b5d77e91c3,767.0,Lakeshore Learning Materials,Books,LL392 - Read About Explorers Comprehension Cards,LL392,19.95,1.0
28659b1c13d988e59ca03b1efb9592af,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,Oprah Winfrey Wil Mara,9780516258195,3.66,1.0
594939ecef71190745d1a62505e72635,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,Jane Goodall,9780736850858,4.4,1.0
622762c8608876f194138de364cb3e1b,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,"A Picture Book of Harry Houdini David A. Adler, Matt Collins",9780823423026,5.14,1.0
18b0406277c2231c81a6b476a4280db1,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,"Henry Ford Wil Mara, Jeanne Clidas",9780516279176,3.66,1.0
cd7e28836da19d5e30d68f9a58075afe,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,The Great Houdini,9780679885733,2.95,1.0
97283f2754880ed6bda882dece7f68be,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,"Rosa Nikki Giovanni, Bryan Collier (Illustrator)",9780805071061,12.54,1.0
95d3c5bcce5a821237b3182e5d07464f,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,David Beckham: Born to Play,9780448447889,2.95,1.0
248fa2d7bea987ff6bd86766dfc8a93a,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,Jane Goodall,9780822587286,5.14,1.0
a7636a10decfd23ad0d64b7ef929cd24,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,Thomas Edison to the Rescue!,9780689853319,2.95,1.0
7e6558a9065413faf00f346bc576d054,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,Sacajawea,9780448425399,2.95,1.0
480a8dc4572b17bda1c80a544a4c1d4d,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,George Washington Carver,9780448432434,4.43,1.0
42380c5ae5ecc853575aed1285a7d294,fb9ad94e4913a243d157b5b5d77e91c3,7.0,AKJ Books,Books,Pocahontas,9780802795540,12.54,1.0
bf0cd9c9cc97105caa176c7a6e20c9d5,fb9ad94e4913a243d157b5b5d77e91c3,767.0,Lakeshore Learning Materials,Books,BG686 - Paperback Biographies - Gr. 1-2,BG686,49.5,1.0
e19cec6f79c667f98c968b584939c637,fb0aa64a5781828807d9bc593c2936e1,82.0,Best Buy for Business,Technology,Apple&#174; iPad&#174; 2 Wi-Fi - tablet - iOS 5 - 16 GB - 9.7',BB11424811,399.99,2.0
1c9f2dae68365a8eef949f132e85baf9,fac48de8b7f5de7455dd79b1d87aa554,767.0,Lakeshore Learning Materials,Other,DD497 - Numbers & Letters Activity Carpet - 9' x 12',DD497,469.0,1.0
71761246e611043ddfbe3992456f3ccf,faa63e403164cab37b1aa0662bf6dd97,82.0,Best Buy for Business,Technology,Apple - 21.5' iMac - 4GB Memory - 500GB Hard Drive,BB11283827,1199.99,1.0
424c88ebe2e3993f7d187db381351b7a,fa5105ef1a1b83921f10ff8b4d957889,82.0,Best Buy for Business,Technology,Kodak Ink Combo Pack - print cartridge,BB11085127,29.99,5.0
a18c54451f0702db734d3697f030cd33,fa5105ef1a1b83921f10ff8b4d957889,82.0,Best Buy for Business,Technology,Kodak ESP 7250 All-in-One - multifunction ( printer / copier / scanner ) ( color ),BB11093138,179.99,1.0
7bf62bb1c7aacdc531f6f347f78a702f,fa5105ef1a1b83921f10ff8b4d957889,82.0,Best Buy for Business,Technology,Kodak Everyday Paper Ream,BB11085597,5.99,2.0
78d57cb7e51b43675b0cd80627a02545,fa38b3a262f067906fde10b50c5cc057,2.0,Kaplan Early Learning Company,Supplies,Hands-On Standards: PreK-K,82765,33.96,1.0
920a0adf8b8b4712519a845cff2415e2,fa38b3a262f067906fde10b50c5cc057,2.0,Kaplan Early Learning Company,Supplies,3D Feel & Find,40871,25.46,1.0
161efcb611f6b62f5cfbfdae1729305c,fa38b3a262f067906fde10b50c5cc057,2.0,Kaplan Early Learning Company,Supplies,Primary Timers (set of 6),23852,31.41,1.0
415e32ef4fe486e45294679fa8965c8e,fa38b3a262f067906fde10b50c5cc057,2.0,Kaplan Early Learning Company,Supplies,Hands-On Standards: Grades 1-2,82766,42.46,1.0
bbf92f4c217ac1dbc5f7c06da5f329d1,fa38b3a262f067906fde10b50c5cc057,2.0,Kaplan Early Learning Company,Supplies,1 cm Interlocking Unit Cubes (Set of 1000),23997,25.46,1.0
ede376329530f59a327bbbc4ee8844d4,fa38b3a262f067906fde10b50c5cc057,2.0,Kaplan Early Learning Company,Supplies,Whatzit Box,32682,38.21,1.0
650ca11ed8d90fedcd0aa449e6158ff8,fa2fc5468081b06ce9b4339045bdf411,757.0,Teachers' School Supply,Supplies,Mahar Kidney Activity Table 1 1/8 - - -Glide Style:Color-matching ball Table Top Color:Yellow Edge Color:Blue -*Comments*,4872K,216.99,1.0
abd11eb7536d9d37fc3b06111cfb8d79,f9cbe678279b3793c42a16ca53901729,430.0,Woodwind and Brasswind,Supplies,Essential Elements 2000 Flute Book 1 with CD-ROM,941584,8.99,2.0
bedfef24b6bcc09ecfbabef1da809004,f9cbe678279b3793c42a16ca53901729,430.0,Woodwind and Brasswind,Supplies,Hear Them Jingle Bells! Concert Band Grade .5 Set,H97301,45.0,1.0
54c8b2f6e6cb162b6ffdece8e24e0e20,f9cbe678279b3793c42a16ca53901729,430.0,Woodwind and Brasswind,Supplies,Model EFL-100 Student Flute,463673.232,149.99,2.0
a3b19b60d764aeae53fa8fc30c8b07e5,f9cbe678279b3793c42a16ca53901729,430.0,Woodwind and Brasswind,Supplies,Flute Master Care Pack,425507,14.99,2.0
912574ec0b3df3b59d79b21ff0bde490,f9ca4baa60ac9d0e73ca4216d71d397d,47.0,Scholastic Classroom Magazines,Other,"Scholastic Scope, Grades 6â8 (min. 10 subscriptions per order)",50,8.99,34.0
d27fc39ac48c264d2593080ddde23430,f9937c57b8f77bacd42b2cae1d910a16,7.0,AKJ Books,Books,Hunger Games (PB),9780439023528,7.01,30.0
c7243a039752c9faa435664179521314,f984a48a11aece5badaf4526f6473cef,178.0,Quill.com,Supplies,"Expo Dry Erase Markers Chisel Point, Assorted Colors, 16-Color Set",901-81045,16.19,9.0
d131317a73c77c29c7c79f7ad80ea660,f97af38484341eecb2d2d4794681c662,7.0,AKJ Books,Books,Grade 7 - Favorites,C11GRL7FAV,66.76,1.0
276310db319f7017c908f55cd0c5a5f1,f97af38484341eecb2d2d4794681c662,7.0,AKJ Books,Books,NEW! Graphic Universe,C11GNGRPHU,33.12,1.0
db7171c73de994864a86f4047492a6f6,f97af38484341eecb2d2d4794681c662,7.0,AKJ Books,Books,Lucy Rose,C11FSLUCY,19.24,1.0
017471651f20226dbf210df128eab66b,f97af38484341eecb2d2d4794681c662,7.0,AKJ Books,Books,Ancient Civilizations,C12TC79HISTAC,33.97,1.0
3976dff80477afa33837e7eac2e07399,f97af38484341eecb2d2d4794681c662,7.0,AKJ Books,Books,Philip Pullman,C11FAPULL,21.45,1.0
9c089890dcd67d687fc07b3e8fc3f4be,f97af38484341eecb2d2d4794681c662,7.0,AKJ Books,Books,Science,C12TC79SCI,40.63,1.0
c2b2b3ed40a67532df11c70d13199a2f,f97af38484341eecb2d2d4794681c662,7.0,AKJ Books,Books,"Bridges!: Amazing Structures to Design, Build and Test Carol",9781885593306,9.58,1.0
0e0a8d14d8c0c7e89abd176e9ab99aca,f97af38484341eecb2d2d4794681c662,7.0,AKJ Books,Books,Artemis Fowl,C11FSFOWL,30.3,1.0
d4be8073e31e937c746ebc89c00dad59,f97af38484341eecb2d2d4794681c662,7.0,AKJ Books,Books,NEW! Graphic Classics,C11GNGRPHCL,33.26,1.0
9a01bff900d653b71ecae7cfb81883d0,f97af38484341eecb2d2d4794681c662,7.0,AKJ Books,Books,Newberry Award and Honor Winners,C12TC79NBY,33.97,1.0
41d18bbe32b3f87efe525be8f2e10795,f97af38484341eecb2d2d4794681c662,7.0,AKJ Books,Books,Grade 7 - Fiction,C11GRL7F,55.45,1.0
373e51c7a17983fcc149d22d37677ac5,f97af38484341eecb2d2d4794681c662,7.0,AKJ Books,Books,A Child''s Introduction to the World,9781579128326,17.96,1.0
149c04a62fed6e2c0bdc08c28d8e2e5b,f9778af116d45f1d723087b32365efbd,,,Technology,"87""  SMART Board		",,1818.0,1.0
cf632362ba869068a02a12e7cd9974ed,f9452ee10abbe1c0f15f6b609a7d3f79,45.0,ABC School Supply,Supplies,abc Seat Pocket -- Large,58178271,9.95,35.0
c9b06b8cf29a6a1b3fcc80426c36de9e,f9447b431e257878981cc66c35228208,767.0,Lakeshore Learning Materials,Supplies,AA348 - Magnetic Write & Wipe Adjustable Easel,AA348,149.0,1.0
