projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted
9f57b07d7e0c8defc3ddc73854f75035,daa3635fb1ee32dbad0d6909a5cca3e4,197a49fc662eb3104f210af07c0e072c,61146001260.0,33.925793,-118.135056,Downey,CA,90242.0,suburban,Downey Unified School District,Los Angeles,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Special Needs,Special Needs,Supplies,high poverty,Grades PreK-2,30.0,201.45,237.0,13.0,f,f,2013-11-30
d74e79f31a319559a88006234923bbc9,ff34afb17e4484417b6ed628d17367da,8a757f379a26367fda7eddb93994c6f0,,41.471358,-90.550973,Rock Island,IL,61201.0,urban,Rock Island-milan Sch Dist 41,Rock Island,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,30.0,182.22,214.38,535.0,f,f,2013-11-30
252096569441118edef8d9680082f663,3ca599c4d321d94d7a48cb6ad724e7d6,787f48ccc5ffdfb86182bd545dcfd695,470455001822.0,36.184669,-86.506805,Mount Juliet,TN,37122.0,suburban,Wilson Co School District,Wilson,f,f,t,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,Health & Life Science,Math & Science,Supplies,moderate poverty,Grades 6-8,30.0,1645.85,1936.29,999.0,f,f,2013-11-30
ccb6d9b9508b270e2839efff0bea3e2b,5433e3306661f3dc35579dc0dedf810b,ac6668b24945ea1b7d9d6492f1bbc72f,530897003027.0,46.382423,-120.302684,Toppenish,WA,98948.0,,Toppenish School District 202,Yakima,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Books,highest poverty,Grades PreK-2,30.0,228.22,268.49,22.0,f,f,2013-11-30
f914e0e07a12e3a665765b70c72f7d0d,ac146a6f6a8d1bc2a26244d9c901665a,8aa0ddd21edab5ae9b04cf77fc4ee4de,,41.745689,-87.692696,Chicago,IL,60652.0,urban,Chicago Psd-Area 52/53,Cook,t,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades PreK-2,30.0,243.12,286.02,28.0,f,f,2013-11-28
74f328d301d5b0638295c4ad483cccaf,3a98adc2ced6b4cfa53f580ff9c0551f,4745dea67ca3daf8d425dab51d69ea41,481623001390.0,32.696998,-96.78616,Dallas,TX,75216.0,urban,Dallas Ind School District,Dallas,f,f,f,f,f,f,Ms.,t,f,Environmental Science,Math & Science,Literacy,Literacy & Language,Books,highest poverty,Grades 3-5,30.0,459.66,540.78,73.0,t,f,2013-11-28
bc3a825bbedbf443d13fcf7805ebe3fc,d57e1556f13a7845d1e225c019bf6b0c,5f3c2d5b92272f2f79750edfa8f16cb9,120156002244.0,28.01688,-82.716318,Clearwater,FL,33761.0,urban,Pinellas Co School District,Pinellas,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Special Needs,Special Needs,Supplies,moderate poverty,Grades 3-5,30.0,224.85,264.53,22.0,f,f,2013-11-28
5c7be2ca5bc68f13b06786b779eca768,b6321450de55bdf8f91a946c37f5dd93,af12b5a6e839bb4b95f4b9d5b48694ae,370150000601.0,36.056322,-80.223429,Winston Salem,NC,27107.0,urban,Winston-salem Forsyth Co SD,Forsyth,f,f,t,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades PreK-2,30.0,498.35,586.29,17.0,f,f,2013-11-27
a8f1307df37093d5ae3c959ad85b13d0,dbb9d0efeae3923b4b3b1a36d12127c3,fca3f11f98de78549bc0f03ff1edab01,482364002453.0,29.800802,-95.390766,Houston,TX,77008.0,urban,Houston Ind School District,Harris,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Books,high poverty,Grades 3-5,30.0,421.37,495.73,40.0,f,f,2013-11-27
e7f1e8c089314c50bc8dbce2cc3aa8ee,180d73dd71c751465fce868401c861b6,045d3214a47baeb157d9ec774225f28c,481623001282.0,32.858665,-96.740501,Dallas,TX,75231.0,urban,Dallas Ind School District,Dallas,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Character Education,Applied Learning,Other,highest poverty,Grades PreK-2,30.0,445.53,524.15,22.0,t,f,2013-11-26
582e586cbe843e7dcf564f6c7081acc1,32f246699908e5c7d64ea9232f3ffefb,4a7ec5b500754963d674cb1c0197c7b0,401995000960.0,35.413256,-97.443668,Oklahoma City,OK,73135.0,urban,Midwest City-del City Sch Dist,Oklahoma,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Visual Arts,Music & The Arts,Technology,highest poverty,Grades 3-5,30.0,662.55,779.47,80.0,t,f,2013-11-26
141b10ea1649a88666100d6dc3b26e2b,3b980669fb75fba2eb7a637ca3e253ec,4d4260e529baddf046bc0dc3a99cab44,60007210388.0,37.754852,-122.42616,San Francisco,CA,94114.0,urban,San Francisco Unified Sch Dist,San Francisco,t,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,30.0,666.28,783.86,40.0,f,f,2013-11-24
dab2bbbddbc1ea994ad95aacf9dc96a7,fce02778c7189abf64fdf06440bf9a29,3e2d30f1e71d18ab7f4e4460e0666297,250978001551.0,41.970957,-70.801068,Plympton,MA,2367.0,rural,Supervisory Union 31,Plymouth,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,Other,Applied Learning,Technology,moderate poverty,Grades 3-5,30.0,2085.0,2452.94,240.0,f,t,2013-11-24
a4716fb4719757fd73759ba894cf60a0,8e4299f263e823fdb7d9ebf18bff0c51,0ed241d9588c5520b789b3c4eafb8a4c,360008402043.0,40.819344,-73.91964,Bronx,NY,10451.0,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades 3-5,30.0,217.77,256.2,11.0,t,f,2013-11-24
1497f26cd00f21b25c8d53b8b1d6b3b6,393c4db690c0c143588b52ac5c436c24,4e916a187e8c7e82a61378c4d9a6f6e3,360013905776.0,40.80616,-73.94802,New York,NY,10027.0,urban,New York City Dept Of Ed,New York (Manhattan),t,f,f,t,f,f,Ms.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,high poverty,Grades PreK-2,30.0,995.16,1170.78,23.0,t,f,2013-11-24
311839607d018178f5faa542b596986a,9fca44e25ba45e61bf17fbd316d05184,6671356b90877edf0dfb4cc839ce063e,210526002204.0,38.23968,-84.576445,Georgetown,KY,40324.0,,Scott Co School District,Scott,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,30.0,176.16,207.25,40.0,f,f,2013-11-22
1ac8af0eded8dc9ece6c4ac8ebfc2b9a,2038d7462147fa1c6e0cb3eb3685b8a3,692f061b36b546140b69e0b1f645a490,261425005067.0,42.783768,-83.713661,Fenton,MI,48430.0,suburban,Fenton Area Public School Dist,Genesee,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,moderate poverty,Grades PreK-2,30.0,390.63,459.56,24.0,f,f,2013-11-22
b414fa56a6e44af43f59a795da36e3a6,fb9fa81fa90e28d036e8ff3782e871be,922653d8751803107853e92cbd7d34db,,40.81427,-73.90477,Bronx,NY,10455.0,,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,f,History & Geography,History & Civics,Special Needs,Special Needs,Supplies,highest poverty,Grades 6-8,30.0,148.06,174.19,125.0,f,f,2013-11-22
fe25a965cd0d2bce6c75ea53d80a7bf7,a16ffaa80291b481f1d8ae1b72ea4425,d9c5451507d858bd377a9795317970f5,360007602515.0,40.718563,-73.984172,New York,NY,10002.0,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Special Needs,Special Needs,Other,highest poverty,Grades 3-5,30.0,369.11,434.25,30.0,f,f,2013-11-21
5eeef8e837996b397faf2516638cf8b0,cd2dfa6638aa51bf7cbcd449af451e44,2adbd513dd32e497ff653bbc189d19b2,551668002180.0,42.831486,-88.748413,Whitewater,WI,53190.0,,Whitewater Unified Sch Dist,Walworth,t,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Early Development,Applied Learning,Supplies,moderate poverty,Grades PreK-2,30.0,738.64,868.99,16.0,f,f,2013-11-20
61f8d1e5b7cca01b2a6dbafb04de6d5e,95875eee4a83b4d0b8aca5d79e1ea21c,4cb465ec6dcf28c99f9007ecde782202,370003000200.0,36.073869,-79.420842,Burlington,NC,27215.0,urban,Alamance-burlington Sch Dist,Alamance,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Other,highest poverty,Grades PreK-2,30.0,302.16,355.48,22.0,f,f,2013-11-20
df929e96299a2f09302f94368363998d,5cbb113a10c312e0b268350679f9f7b8,072e708c8efda24ec15d4ab065606ff4,,41.878168,-87.698604,Chicago,IL,60612.0,urban,Chicago Psd-Area 52/53,Cook,t,f,t,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30.0,519.22,610.85,30.0,f,f,2013-11-20
74ea86fa6b8ea076dbc20fa369eaf4eb,61f42545ac3bce12d65fa446126add15,80190d0469f4112db8b9cf183e8be37f,360008702357.0,40.880433,-73.875584,Bronx,NY,10467.0,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Technology,highest poverty,Grades 3-5,30.0,246.18,289.62,10.0,f,f,2013-11-20
0d76151336ebcbe6c362a1d5036f4e9f,d6849937f2f653791ef57cd1c09465d5,1d8503ba2d052c01675ca5e46fff6c17,172406002626.0,40.19888,-88.407521,Mahomet,IL,61853.0,,Mahomet-seymour Cmty SD 3,Champaign,f,f,f,f,f,f,Mr.,f,f,Social Sciences,History & Civics,Literacy,Literacy & Language,Technology,moderate poverty,Grades 3-5,30.0,866.22,1019.08,27.0,f,f,2013-11-20
6c34178016db8a7fc19d72278ce330e9,b2a4f40a7b1d00047a8cbc3fb1757ce9,636d383ce00986a61b2f4e0b60c3f277,360585000324.0,42.921866,-78.89588,Buffalo,NY,14213.0,urban,Buffalo City School District,Erie,f,t,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Other,highest poverty,Grades 3-5,30.0,207.1,243.65,25.0,f,f,2013-11-20
4fb3d76174d5763d053307f8983c8e64,aa221291ecf6701adddebad3a6f0ab04,9e4cf687c0f9e3238d2a5d44952e8d0f,,33.618857,-112.396043,Surprise,AZ,85379.0,rural,Arizona Dept of Education,Maricopa,t,f,f,f,f,f,Mr.,f,f,Visual Arts,Music & The Arts,,,Technology,high poverty,Grades 6-8,30.0,1057.02,1243.55,300.0,f,f,2013-11-20
623c586558a8f2b84f04c3510aafa029,40c7156ce4368ace8af605ac95c7feca,b4f07412b4ba238d4457a42b08e7deb2,481623001214.0,32.751926,-96.668701,Dallas,TX,75227.0,urban,Dallas Ind School District,Dallas,f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,highest poverty,Grades PreK-2,30.0,353.53,415.92,73.0,t,f,2013-11-19
e28669049503d0a8ae702b9528b536f4,2518ca2d98d03b19322c768e0bd9c2ba,092faa9078b574a283d1a2ccaac87ec1,150003000240.0,21.456751,-158.194721,Waianae,HI,96792.0,suburban,Leeward Oahu School District,Honolulu,t,f,t,f,f,f,Mr.,f,f,Community Service,Applied Learning,Health & Wellness,Health & Sports,Other,highest poverty,Grades 3-5,30.0,495.95,583.47,13.0,f,f,2013-11-19
03cece15ba5e45d42f7eef65233f1443,2f24460359583ba0bf841ffe34c32ed4,50c7a0ecef78ab6d6c05ce47d647738b,172925003060.0,41.86825,-87.795314,Oak Park,IL,60304.0,suburban,Oak Park Elem School Dist 97,Cook,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,moderate poverty,Grades 3-5,30.0,312.17,367.26,30.0,f,f,2013-11-19
6b282f37736c54c6ae905d75d12bfeb0,ffa5c48b5799aae36326641a1bcbbf31,b1cfb160efd5c83603f0ec67f7f403da,551578002015.0,43.030039,-88.203609,Waukesha,WI,53186.0,urban,Waukesha School District,Waukesha,f,f,f,f,f,f,Mrs.,f,f,Community Service,Applied Learning,Literacy,Literacy & Language,Books,moderate poverty,Grades 6-8,30.0,568.43,668.74,20.0,f,f,2013-11-18
cc0b04a79703759056923e42a62cbd79,0c22412a29fa01e88f92f154df5d9f05,7cee745ca9a8c9701ab3af9fc6dba10f,360723000511.0,42.911937,-78.754422,Cheektowaga,NY,14225.0,urban,Cheektowaga Central SD,Erie,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,high poverty,Grades PreK-2,30.0,387.25,455.59,55.0,f,f,2013-11-18
56817ed87952bc6226939f08491b82fa,684552508c8b8d581a127bdc0bcdf4a7,70fe43a530ef9c8e39793665236663fd,,41.887596,-87.70221,Chicago,IL,60612.0,,Chicago Public School Dist 299,Cook,t,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,low poverty,Grades PreK-2,30.0,976.91,1149.31,31.0,f,f,2013-11-18
b5b778f9fbfab368549ecbe8cc3227f4,8641aa2250fe3026651e9c51c5d9ff3e,66d902b8ff2baf304693a995617dd840,530771001201.0,47.601913,-122.291523,Seattle,WA,98122.0,urban,Seattle School District 1,King,f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,30.0,577.53,679.45,25.0,f,f,2013-11-18
43c5751e2b0c0f1ce6d0ed88dd23897f,44b2746863f7615eabd6c33965b7948a,ad99fc0c776d74eba0dcd18e631cb8b3,61233001404.0,38.46357,-121.42215,Sacramento,CA,95823.0,urban,Elk Grove Unif School District,Sacramento,f,f,t,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,30.0,231.94,272.87,30.0,f,f,2013-11-17
b0b44a0dd12ec15f97268864db65df8e,31a1a669c364470933240097b7c39953,db23b0e214f1c389b98560840fce06ac,120018000248.0,26.246601,-80.144432,Pompano Beach,FL,33069.0,urban,Broward Co Public Schools,Broward,f,t,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,30.0,435.94,512.87,18.0,f,f,2013-11-16
f498767df9feb4bf76228352c970f0f3,94d0d342542d419ec024890531dc580f,f5d1b0bdc263b4472a2652f42ff5df0f,482730011467.0,33.046832,-96.912687,Lewisville,TX,75056.0,suburban,Lewisville Ind School District,Denton,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades PreK-2,30.0,378.9,445.76,6.0,t,f,2013-11-16
c3f1037122e8a543f9a8f72f102cff06,ee8502b1c90963ddd8cb878fc98430c9,1df850b20952ef0fa2e59267e16289dd,120039000514.0,25.7436,-80.235797,Miami,FL,33133.0,urban,Miami-dade Co Public Sch Dist,Miami-Dade,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Environmental Science,Math & Science,Technology,highest poverty,Grades 3-5,30.0,578.6,680.71,60.0,f,f,2013-11-16
0db8cdcca82d0e3a4329b5684670aa71,db76508a649b04da47dee97c3e1ec240,d9b78086f5b9e4b520f8c2e754be75a9,390506904031.0,41.559973,-83.472919,Millbury,OH,43447.0,rural,Lake Local School District-Wood,Wood,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Technology,high poverty,Grades 3-5,30.0,479.74,564.4,111.0,f,f,2013-11-16
7d86d204cca3fb0e4ccf79956ae04aae,a01a36601467112b39c37085ac9325a4,5ee34cc92d1c85eb8b743fd11e878bec,62271002867.0,33.998072,-118.461416,Venice,CA,90291.0,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Foreign Languages,Literacy & Language,Technology,moderate poverty,Grades PreK-2,30.0,331.63,390.15,48.0,f,f,2013-11-16
bc54d5856eed36ca435750dae52ccb60,97282a13e5a3555d09abb29a11715193,71a3ebe1c1f4a9ce06889829db47bb99,220005302057.0,29.917503,-89.98517,New Orleans,LA,70131.0,urban,New Orleans Recovery School District,Orleans,t,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,Applied Sciences,Math & Science,Technology,highest poverty,Grades 9-12,30.0,696.71,819.66,50.0,f,f,2013-11-16
5b8fda58e3454110a6e16f798e7e4a03,e7eb90203a39109e3405f24fde3edd11,c745ae00b4c90bf86d61612404d092ba,360007805630.0,40.774377,-73.984928,New York,NY,10023.0,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Extracurricular,Applied Learning,Books,highest poverty,Grades 9-12,30.0,627.24,737.93,30.0,f,f,2013-11-15
dc9fd050aae6df551b13d6afc213787b,5cfb3171ea535e7b39db91de772b06b9,70c0cb215309472c3001c7b8ebab4297,220005300946.0,29.942701,-90.027672,New Orleans,LA,70114.0,urban,New Orleans Recovery School District,Orleans,t,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,30.0,458.78,539.74,30.0,f,f,2013-11-14
6700cd4525a6f8c1f23d1a38141ba91e,de69dd8053956c614fb276068fad47fc,8a4986ce345025b071ad3ed63f415fa0,61233001406.0,38.400477,-121.369234,Elk Grove,CA,95624.0,suburban,Elk Grove Unif School District,Sacramento,f,f,t,f,f,f,Mrs.,f,f,Gym & Fitness,Health & Sports,Sports,Health & Sports,Supplies,moderate poverty,Grades 6-8,30.0,516.5,607.65,100.0,f,f,2013-11-14
bbf46b1f5860ebca08badeb8ba90c10c,11c747fc59e8c283b11a40d94f5507d6,5bdf8d6ebe5d5b26ea19a6e20a291ee0,480809000132.0,29.417449,-95.250973,Alvin,TX,77511.0,suburban,Alvin Ind School District,Brazoria,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,Applied Sciences,Math & Science,Technology,high poverty,Grades 9-12,30.0,2085.0,2452.94,100.0,f,t,2013-11-14
e1ea3cdabfad48fbe16039feb3a06716,867ff478a63f5457eaf41049536c47cd,10179fd362d7b8cf0e89baa1ca3025bb,62271003157.0,34.043939,-118.288371,Los Angeles,CA,90006.0,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,30.0,229.15,269.59,24.0,f,f,2013-11-14
c3bf0dc5d9fb95b226c67a232fb45e68,956f442fa9f2ef69c471646e5ed95360,c995de8108ac314637e1c869f81af766,170993000794.0,41.922711,-87.692965,Chicago,IL,60647.0,urban,Fullerton Elem Network,Cook,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades PreK-2,30.0,465.5,547.65,26.0,f,f,2013-11-13
6597b3d40fee13f6dcadbc47cfa25dbb,405e8db87cca17954223e11f666f6535,a228f476802b00c18c38ac81a787637e,,38.604833,-90.225606,Saint Louis,MO,63118.0,urban,Missouri Dept of Education,St Louis City,t,f,f,f,t,f,Ms.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,30.0,634.0,745.88,85.0,f,f,2013-11-13
e6bc0845c32f14fa9d59aad970169fb5,5826f24c1c96bebaec5ac31246228a62,ae43c932e3837ba9917ce65047261330,180567001027.0,39.850086,-86.036483,Indianapolis,IN,46226.0,,Msd Of Lawrence Twp,Marion,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,30.0,151.01,177.66,21.0,f,f,2013-11-12
d66146e819afb5e8be4d1131381418f1,52fe24c5daaa4f552994c546f42237bb,de0c9e0e96d86b720fc8be6df328c24f,363192004574.0,40.925649,-73.886193,Yonkers,NY,10705.0,suburban,Yonkers Public School District,Westchester,f,t,f,f,f,f,Ms.,f,f,Social Sciences,History & Civics,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 9-12,30.0,670.2,788.47,83.0,f,f,2013-11-10
cd35c7a6d73e192018a567fb1931ce96,6802e14d5c384ea30c37b8acd369e273,73cdad148585fb022eb9e3edc755747f,370472001895.0,35.835335,-78.691933,Raleigh,NC,27612.0,urban,Wake Co School District,Wake,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,high poverty,Grades PreK-2,30.0,352.27,414.44,8.0,f,f,2013-11-10
546b90e4ae54de5d36f20e52f5f139ba,c0ee5120dc6f019dc012e2bb53c7dbee,5bd9bab24f5f5d83a2e4baa3ae4d4a3c,360408000168.0,40.730427,-73.260921,Bay Shore,NY,11706.0,suburban,Bay Shore Union Free Sch Dist,Suffolk,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Music,Music & The Arts,Other,high poverty,Grades PreK-2,30.0,506.04,595.34,23.0,f,f,2013-11-09
e62607aa05104ee1f77396e213365f9e,2802e4abfbb814fbabc2cd235a26c335,abd0dbf7dc8acb5b3f6be0a24b5734e3,410258000426.0,42.563606,-122.453003,Butte Falls,OR,97522.0,rural,Butte Falls School District 91,Jackson,t,f,f,f,f,f,Mr.,f,f,Economics,History & Civics,History & Geography,History & Civics,Other,highest poverty,Grades 9-12,30.0,617.83,726.86,60.0,f,f,2013-11-09
0303dd9b109bca4c67d01b1a2e005be8,1eee9a0f041571963bca176b89fa7c60,ed174ce52ad2bb61b75f13c5c7060895,,29.92648,-90.042852,Gretna,LA,70053.0,,Jefferson Parish Pub Sch Dist,Jefferson,t,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Special Needs,Special Needs,Supplies,highest poverty,Grades PreK-2,30.0,547.86,644.54,22.0,f,f,2013-11-08
6ba7011fef41b7ba4a95962ba30802ef,3e16b583aadbdfa52782f23491003879,7f1039645536d6dc86731c236a5d3691,330498000326.0,42.733102,-71.446102,Nashua,NH,3060.0,urban,School Administrative Unit 42,Hillsborough,f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,,,Technology,moderate poverty,Grades 3-5,30.0,603.28,709.74,100.0,t,f,2013-11-08
eafad2690bd546b34648ba59d615a0db,032d7dcf061bbb44a241bc7648158628,b91016791462f6bdf2970147f515c1d6,370348002900.0,36.069863,-79.1958,Efland,NC,27243.0,rural,Orange Co School District,Orange,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,high poverty,Grades 6-8,30.0,246.41,289.89,152.0,f,f,2013-11-07
dbfde4b4828e3d0e56cfb01948c79126,c7099b875ec16adf908dd3a318a01499,f2cfceeae078dbf0a155765de4ad08f0,292016001073.0,37.479781,-93.428037,Morrisville,MO,65710.0,rural,Marion C Early Sch Dist R5,Polk,f,f,f,f,f,f,Mr.,f,f,Literature & Writing,Literacy & Language,Character Education,Applied Learning,Books,high poverty,Grades 9-12,30.0,451.83,531.56,20.0,f,f,2013-11-06
0487cb87e6efea767876a36e819a9a73,5bc3fadbe7b6b98683e36c408a443b35,b6cbd822c48d10e9aa43f7541b7c5183,483808005588.0,30.524006,-97.663483,Round Rock,TX,78664.0,urban,Round Rock Ind School Dist,Williamson,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Supplies,highest poverty,Grades PreK-2,30.0,415.23,488.51,5.0,f,f,2013-11-06
f30de6f12072f7cb6df929f030af53e7,b093736986b2c451e84ec60aebe9c626,6903bf9a6f0938b5e7ac1b55db3d8190,510405001782.0,39.186441,-78.153733,Winchester,VA,22601.0,urban,Winchester Public School,Winchester City,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,30.0,139.42,164.02,20.0,f,f,2013-11-06
e2cc584e5e42ec969eae007f040ea9fa,ebe62b2c9bd84c39e15c71952affd2cd,63efec09628fbde66b965b6a813185c6,320006000301.0,36.051655,-114.955322,Henderson,NV,89015.0,suburban,Clark Co School District,Clark,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Literature & Writing,Literacy & Language,Technology,high poverty,Grades 6-8,30.0,751.69,884.34,10.0,f,f,2013-11-06
ce12e13e6e041d5f35862673b20dabc7,ca3e81fa1cbcca37a64362dbbdcce6ec,4676a0c5e6c928d59d5b8c08e394df57,,40.754814,-73.826363,Queens,NY,11355.0,,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Early Development,Applied Learning,Books,highest poverty,Grades PreK-2,30.0,342.02,402.38,23.0,f,f,2013-11-05
160d8912e20e7c1d17957a421136f15e,bfe22c7f0d07a9a79b0c7f86b4d7854b,c170a33930cf304bd3382e82f72a93d6,470159000751.0,35.151773,-85.221203,Hixson,TN,37343.0,,Hamilton Co School District,Hamilton,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,,,Other,high poverty,Grades 6-8,30.0,251.07,295.38,110.0,f,f,2013-11-04
f8486276b8e627f95c9c6f3606773e8a,0fb1d2b3ba2fae9adb7ba483c1324562,1674a23426cafaa3586ddf306208b933,120039003046.0,25.751,-80.394792,Miami,FL,33175.0,suburban,Miami-dade Co Public Sch Dist,Miami-Dade,f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,Mathematics,Math & Science,Supplies,highest poverty,Grades 3-5,30.0,521.21,613.19,41.0,t,f,2013-11-04
403230d8fa3de9c32a749143b86c3c4d,c040980b47170f3a412557563ec6d82a,3d555756bc71b43b9e817ffdc2526b2a,370126000385.0,35.952216,-78.904883,Durham,NC,27707.0,urban,Durham Public School District,Durham,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,high poverty,Grades 9-12,30.0,307.13,361.33,180.0,f,f,2013-11-04
17da4859bd1bd8ba0f51f2d72515d989,78e0deb4aa058a4b9413f743ec641886,20b8fe309e5b5b7223a4f2b4c793235f,421899003734.0,40.039358,-75.084371,Philadelphia,PA,19111.0,urban,Philadelphia City School Dist,Philadelphia,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,high poverty,Grades 3-5,30.0,218.82,257.44,30.0,t,f,2013-11-04
92fc26be1576a6900d1018d3825dbc42,6c5b660de4ff9e130718fb21833fc72e,14446e8e869afdd55a40a7e6670e5ec5,130228000217.0,33.684948,-84.457942,East Point,GA,30344.0,suburban,Fulton Co School District,Fulton,f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,Environmental Science,Math & Science,Technology,highest poverty,Grades 3-5,30.0,529.79,623.28,68.0,f,f,2013-11-03
9a4932f990be9308a45e75f6680b19a8,8b4de8fa2c5ea58b527e4dae048db49e,cead3aebd585dd004cd8f068ce7c54af,130261001166.0,34.263569,-83.854088,Gainesville,GA,30504.0,suburban,Hall Co School District,Hall,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Early Development,Applied Learning,Technology,highest poverty,Grades PreK-2,30.0,764.95,899.94,20.0,t,f,2013-11-03
