projectid,is_exciting,at_least_1_teacher_referred_donor,fully_funded,at_least_1_green_donation,great_chat,three_or_more_non_teacher_referred_donors,one_non_teacher_referred_donor_giving_100_plus,donation_from_thoughtful_donor,great_messages_proportion,teacher_referred_count,non_teacher_referred_count
ae5e8f982db0934751a7c2ccee581181,f,f,t,f,t,f,t,f,100.0,0.0,1.0
a86488a4b5ecb4a6d2f56c2258c76382,t,t,t,t,t,t,f,f,75.0,3.0,4.0
e8790efb8b11692b3620d9aa584a5d52,f,,f,,f,,,,,,
e46dfb0ca8aae39af5b5433cb56c0439,f,,f,,f,,,,,,
e40bdc1df9db7ec33dddfa05c32d9a71,f,f,t,f,f,t,t,f,27.0,0.0,12.0
6296d26b4b54e00d3db46e538c0e2346,f,f,t,t,f,f,t,f,,0.0,2.0
e260566346e72aeff7e635ad6ebf42ef,t,t,t,t,t,t,t,f,84.0,5.0,6.0
236dadd30a8fc4cf0efdf16c9ca73ceb,f,f,t,t,f,f,t,f,0.0,0.0,1.0
d016ea03db163e55f9979dd034614bee,t,t,t,t,t,t,t,f,75.0,3.0,3.0
bc17d5e3e8a36367f50dd12a28689d3b,f,,f,,f,,,,,,
32d2490051544b928126a798b8756e55,t,t,t,t,t,t,f,f,70.0,4.0,5.0
765c6232e09cd3bdad805c95e71b8953,f,,f,,f,,,,,,
190d19b3d8209c87beddeb594337f4c7,t,t,t,t,t,t,t,f,80.0,2.0,4.0
378d5a47347af7a177b4f96914faa015,f,f,t,t,f,f,t,f,,0.0,1.0
47a166ba68f932d9a7642847e83a4b83,f,f,f,f,t,f,f,f,100.0,0.0,2.0
1bd0159fb96e73f7efb98fe3a63354ed,f,f,t,f,f,t,t,f,25.0,0.0,4.0
cbfcd5f61976acc6a7eaef3667c8f280,t,t,t,t,t,f,t,f,66.0,2.0,1.0
9b46e24f76f38f6dcaa86ec11d2b6e94,t,t,t,t,t,t,t,f,66.0,2.0,4.0
264c6577a104943e381b76a597a32c24,f,f,t,f,f,t,t,f,,0.0,5.0
72ec3cc131a9cff8107c9328a05e4129,t,t,t,t,t,t,t,f,88.0,56.0,47.0
d03e55cfad025edfecf3a04ab9b73ba8,t,t,t,t,t,t,f,f,71.0,2.0,6.0
ff79697e43b9054dca70a3d51a98e51b,t,t,t,t,t,f,t,f,75.0,8.0,1.0
378292b3cf9f150268e43c95e0700df9,f,,f,,f,,,,,,
a2c40f5733d017ab1c44ed92d07fb5d3,f,f,t,f,f,f,t,f,0.0,0.0,2.0
014aa446e8c44e60463b90f199b8e73f,f,f,f,f,f,f,f,f,0.0,0.0,1.0
85d627a8b06cdf12b1f80945bb6308a0,f,f,t,t,t,f,t,f,100.0,0.0,1.0
0d1d9fa513c5c823b55f16066140e33c,t,t,t,t,t,f,t,f,80.0,5.0,1.0
096d605918c0d797b45ef0d4e77e4ce5,f,,f,,f,,,,,,
4e6f99e0e320504e9ed3a853bbe098ed,t,t,t,t,t,t,f,f,71.0,1.0,6.0
d2494666bc66191c3e5d4e70b2e0b2af,f,f,t,t,f,f,t,f,50.0,0.0,2.0
403230d8fa3de9c32a749143b86c3c4d,t,t,t,t,t,t,t,f,75.0,2.0,6.0
db53fc765a668cbb0fee00cb111ba631,f,f,t,t,f,t,t,f,,0.0,6.0
b1a5c13a52027e237389889c8bf4b19a,f,f,t,f,f,f,t,f,,0.0,1.0
01503a38eeef65cd6bbba5341035da83,t,t,t,t,t,f,t,f,66.0,1.0,2.0
3c9dac75d8980e7cc3fba46269efb12f,t,t,t,t,t,t,f,f,100.0,4.0,5.0
7b441cffcbdf8f343a27548c52c6975a,f,,f,,f,,,,,,
c55baed136c8bc44d66837a4951eecfe,f,f,f,t,t,t,t,f,66.0,0.0,6.0
89f0dceec9d2a74dd236a70293d8aec1,t,t,t,t,t,f,t,f,75.0,3.0,1.0
5a5c097821ed41f6ed419a6e7092b6c5,t,t,t,t,t,t,t,f,85.0,2.0,5.0
a2f697fc13f16e48f34471b2366741bb,f,f,t,t,t,t,t,f,80.0,0.0,5.0
f7aef6e8a849471512e2f4129864a45b,f,f,t,f,f,f,t,f,,0.0,1.0
7a5fd99f00f38332da717fc87327bb03,t,t,t,t,t,t,t,f,66.0,2.0,5.0
623c586558a8f2b84f04c3510aafa029,t,t,t,t,t,f,t,f,66.0,2.0,1.0
7e1188547e89a56b7fb0c6132d5b8037,f,f,t,t,t,t,t,f,66.0,0.0,3.0
4feb99e4dd002a151f09b5b8ae5aee79,t,t,t,t,t,t,t,f,77.0,6.0,4.0
554aa10439c235fe21430752a6380ddb,t,t,t,t,t,t,t,f,71.0,2.0,11.0
24d2988d5c8fc8ab75a13e8e8b63cf3f,t,t,t,t,t,t,f,f,66.0,2.0,5.0
f8e00f2895cb63c4e4c3debc31c38349,t,t,t,t,t,t,t,f,88.0,2.0,7.0
5e62fb8e7ffbf74c36a5e7a34a1fd8fd,f,f,f,f,f,f,f,f,50.0,0.0,2.0
0f76d4ece7fafe78a5418dd0ef27fc2b,t,t,t,t,t,t,f,f,83.0,1.0,6.0
912040633aa4d277bedf09f1b6b9108f,f,f,t,f,f,t,t,f,50.0,0.0,4.0
05307f8644ef55fbc8317533b22bed8d,t,t,t,t,t,f,t,f,66.0,1.0,2.0
0103a76e34b881d7438ae8d2e167092c,t,t,t,t,t,t,t,f,66.0,1.0,3.0
3c2246f4b17d9e5e1ab3ad4c2f8c6882,f,t,t,f,f,f,t,f,33.0,4.0,2.0
a36d6333518ca6dadefe06861f80571d,t,t,t,t,t,t,t,f,70.0,4.0,6.0
4644dc558256a605342c221e35ffe928,t,t,t,t,t,t,t,f,66.0,3.0,4.0
a82670c8c160eccdcc6c2eb549c44dd0,t,t,t,t,t,t,t,t,89.0,3.0,41.0
6f9d185470e8fbc9fcebd13539220ac0,t,t,t,t,t,t,t,f,70.0,1.0,37.0
ffa3e195f85b47961b2172a6a37595a7,f,f,t,t,f,f,t,f,,0.0,1.0
7130c18dfc7e08305ffc4fa25fad0502,t,t,t,t,t,t,t,f,70.0,2.0,9.0
d21e6c077c24b719b0afd537478cc405,t,t,t,t,t,t,t,f,66.0,2.0,4.0
aa2540c3bee8c6da4f1cdba98b98dd89,t,t,t,t,t,t,f,f,100.0,8.0,3.0
26157429715a8cf2adb707f8b652b98e,f,f,t,t,f,t,t,f,,0.0,6.0
56f9ad2515d2e56967071acfe0be54e0,f,f,t,f,f,f,t,f,0.0,0.0,2.0
6e29e0079c90ca77b75be2b02f4860b6,t,t,t,t,t,t,t,f,100.0,1.0,4.0
52d937ba5a5d57e03e28288bceec90aa,f,,f,,f,,,,,,
26d58df8b261e7dd7812f84fb3af55d8,f,f,t,t,f,t,t,f,12.0,0.0,10.0
f751b776edb2e1bd5e66c0103ef814c7,f,f,t,t,t,t,t,t,83.0,0.0,5.0
c5b9012983571f8f93e0fd33866463fd,t,t,t,t,t,t,f,f,81.0,21.0,16.0
03a5e77e89be8e7296e42232cb373d0e,f,f,f,f,t,f,f,f,100.0,0.0,1.0
7cd0f3e537c13d60e2ff285db99c0da5,f,f,t,t,f,f,t,f,50.0,0.0,2.0
08655bd1a1fb9baf15268bfcb273276b,t,t,t,t,t,t,t,f,87.0,2.0,14.0
ec36e113b2aa4c17f870fd685e5bc933,f,f,t,t,t,f,t,f,100.0,0.0,1.0
b8702d2d5f99afd225d9423ddea6205a,t,t,t,t,t,t,t,f,75.0,10.0,3.0
b78232c49852b15328bbc4f31e9dd300,t,t,t,t,t,t,f,f,72.0,11.0,17.0
e4a94e91f71e47505c6b1162bd082eb0,t,t,t,t,t,t,f,f,71.0,4.0,7.0
6700cd4525a6f8c1f23d1a38141ba91e,t,t,t,t,t,t,t,f,87.0,6.0,7.0
0487cb87e6efea767876a36e819a9a73,t,t,t,t,t,t,t,f,72.0,4.0,9.0
835543fae05027328097db0587efb640,t,t,t,t,t,t,t,f,63.0,6.0,6.0
fce355b6181063fe2b74cfb4e18f092e,f,f,t,t,f,f,t,f,,0.0,2.0
8d8c2fa8938d6c45eb1d7f9cbf10d0fa,f,,f,,f,,,,,,
ab6f24d3d63c7bb2594f7a3e524961d2,f,,f,,f,,,,,,
b0ffeba26f24d8ab32d0709caf661e23,f,f,f,f,t,f,f,f,100.0,0.0,1.0
c02b7652605da63775ff0dd08c81aeb6,f,t,t,t,f,f,t,f,50.0,1.0,1.0
ba5436b744e73745e5985587f114a406,f,f,f,f,f,f,f,f,,0.0,1.0
ea5e5c40d7450076dadf0a8d03bd93e1,f,t,t,f,f,f,t,f,0.0,1.0,1.0
ff32a1604bb89f0222680b76bdd3295c,f,f,t,t,f,t,f,f,58.0,0.0,9.0
311839607d018178f5faa542b596986a,t,t,t,t,t,f,t,f,80.0,2.0,2.0
df7ae208399c2a0aaaac0d858ea432a7,t,t,t,t,t,t,t,f,70.0,3.0,5.0
c266f2d829cd419dd64acfc67a828c72,f,f,t,t,f,f,t,f,0.0,0.0,2.0
defb84c14b530d3a5608717718cae127,t,t,t,t,t,f,t,f,100.0,2.0,1.0
2e3a7f6d578e00c1493c75d8106aa660,t,t,t,t,t,t,f,f,75.0,1.0,3.0
4566351cdcf18ededec3c6aa8ff8f190,t,t,t,t,t,t,f,f,66.0,1.0,5.0
a33a2257a7c4a06c5f4b8db233a0b903,f,t,t,t,f,t,t,f,55.0,1.0,8.0
6c0e9b566238170f20400b65b2cd5d12,f,f,f,f,f,f,f,f,,0.0,1.0
ea6c74b9a3c9e4a5028bb834a1255861,f,f,f,t,t,f,t,f,100.0,0.0,1.0
cb22be71f746001aebc90e25f2c228b5,t,t,t,t,t,t,t,f,66.0,7.0,16.0
000b5b06e961a89156b41a8d3b1e9639,f,t,f,t,t,t,t,f,100.0,2.0,6.0
8cfe05bc5d361025e9a717eff901fbb2,f,f,f,t,f,t,t,f,,0.0,4.0
75088c92ceb6eba57b61ff1fe7240893,f,f,t,f,f,t,t,f,5.0,0.0,18.0
f3225fedf63df089fe52e933089f54b3,t,t,t,t,t,t,f,f,80.0,1.0,6.0
d01659ad3adc64f93a1b0dc2f697ca11,f,f,t,t,t,t,t,f,83.0,0.0,6.0
9411e2ab9ee649c2bd4f9ef794d36d8c,t,t,t,t,t,t,t,f,66.0,1.0,5.0
02a36d0e25cc605a138d6b1c5577386a,t,t,t,t,t,t,t,f,75.0,1.0,6.0
0592d66d29fb6f034bbeb04b8998092d,t,t,t,t,t,t,t,f,75.0,2.0,3.0
289d06eacac92a99f8db81d9e49e34f1,t,t,t,t,t,t,t,f,100.0,2.0,3.0
ea0adf1120b073cfb4824a18b497d174,f,f,t,t,f,f,t,f,0.0,0.0,1.0
775e75cc2b3ac3ee7f12f995e6a9290c,f,f,t,f,t,t,f,f,66.0,0.0,7.0
87ffbe660beab030879a40c2bb9c0d37,t,t,t,t,t,t,f,f,69.0,5.0,12.0
065738b398e3c0afeaef839759b10015,f,f,t,t,f,t,t,f,0.0,0.0,3.0
31cc221d47413bbe52841ce8b1ae03bb,f,f,t,t,t,t,t,f,83.0,0.0,22.0
1827f5a9005bbe671f3f3040518f92fc,f,t,t,t,f,t,f,f,40.0,5.0,5.0
a2bb310471d0fb262d23a328ef2ece0b,f,f,t,t,t,f,t,f,100.0,0.0,2.0
53909e268964d19c10885fb4614f01f7,t,t,t,t,t,t,f,f,80.0,2.0,4.0
44a239018327055e262c6885f5e8d97f,f,f,t,t,f,t,t,f,,0.0,4.0
def5cb9a2cc2aeb9d263f69f13fbf902,t,t,t,t,t,f,t,f,66.0,7.0,1.0
5b8fda58e3454110a6e16f798e7e4a03,t,t,t,t,t,t,t,f,90.0,5.0,9.0
a0960fcd1239785be6a62599eb04f1bc,t,t,t,t,t,t,f,f,62.0,10.0,6.0
5b0ca559a3590819b6b440dd1629557b,t,t,t,t,t,t,t,f,63.0,1.0,11.0
2caba57304330f51fc2648bf7e7ec611,t,t,t,t,t,t,f,f,83.0,13.0,3.0
faa63e403164cab37b1aa0662bf6dd97,t,t,t,t,t,t,t,f,75.0,1.0,9.0
72a1b810fc815970a4c3b927ecb55b6b,t,t,t,t,t,t,t,f,100.0,2.0,3.0
5b7e3888e165557012e5386d04910e80,t,t,t,t,t,t,t,f,70.0,3.0,9.0
5ff46f5b2666ce4d97d2386bede5d16e,t,t,t,t,t,t,t,f,83.0,1.0,5.0
bac48991628ae5e42afc9011a6458b0f,f,f,t,f,f,f,t,f,0.0,0.0,2.0
18c3a421343cae587703b37d32a7dcb1,f,,f,,f,,,,,,
888f759dcbea03922ad71730a52ccf8b,t,t,t,t,t,t,t,f,70.0,6.0,4.0
3b578fe0141f1e29851589384b2ef4f5,f,f,t,t,f,f,t,f,,0.0,1.0
7137bc3d518db30bba64b9921e36e35a,t,t,t,t,t,f,t,f,66.0,5.0,1.0
1774a058efeb6466f07934e8ca56a93b,f,,f,,f,,,,,,
5f8242a27785ec957052d6bf2f6b8d68,t,t,t,t,t,t,t,f,62.0,1.0,9.0
0e2c35204ec4b8668e97aa8c70111708,f,t,t,t,f,f,t,f,0.0,1.0,1.0
d42b791da367f4f6012af022745acbd9,f,f,t,t,f,t,t,f,,0.0,8.0
45e14064353a365067c53708a883606f,t,t,t,t,t,t,f,f,66.0,1.0,5.0
0084411f2395a60d95f6d644e4783e8d,f,,f,,f,,,,,,
7d67e83ae025bfcf5fff1bac85d9ada1,t,t,t,t,t,t,f,f,66.0,5.0,4.0
8921b50a72baef6685edadaa1286d15c,f,f,t,t,f,f,t,f,50.0,0.0,2.0
621c43a95640aff6deaacf71807c7048,t,t,t,t,t,t,f,f,84.0,12.0,3.0
3cd2b01530312c8d036533a55c7707ea,f,t,t,t,t,f,f,f,100.0,2.0,1.0
2d8e4b73c175cb2bd989508cd9fa0669,t,t,t,t,t,t,t,f,66.0,2.0,5.0
f4925d5535699f68ce7a5ea63a44a58f,f,f,t,t,t,t,t,f,80.0,0.0,24.0
59064924c4b0a7f3ef682bc5042f5235,f,f,t,f,f,f,t,f,50.0,0.0,2.0
5c43c84c28e280c118bc35b34a825484,t,t,t,t,t,t,t,f,100.0,1.0,3.0
682c604b421c0d4a4d7824d2d689ec67,f,f,f,t,t,t,t,f,100.0,0.0,4.0
d66146e819afb5e8be4d1131381418f1,f,f,t,t,t,t,t,f,100.0,0.0,13.0
856eb1f155a2c3532cd8e24c893a5cb4,t,t,t,t,t,t,t,f,90.0,8.0,7.0
2d477dc0b17b48d5e02b1ffdc790b198,f,f,f,t,f,f,f,f,,0.0,1.0
2a5b3ab51870559e0528d3bfd8e1faa8,t,t,t,t,t,t,t,f,90.0,2.0,11.0
020880a15c63717e2119ca759cc90933,t,t,t,t,t,t,f,f,75.0,2.0,3.0
658d173ba13f2aedb1821613fc72898d,t,t,t,t,t,t,t,f,63.0,2.0,11.0
546b90e4ae54de5d36f20e52f5f139ba,f,,f,,f,,,,,,
1a5ddf3a5e099fbf294c767da5054f2c,f,f,t,f,f,f,t,f,0.0,0.0,1.0
851df82f681c909e61a6e77360bb5551,t,t,t,t,t,t,t,f,77.0,2.0,7.0
a46c4f99067dd978f1fbc3e805845fdf,f,t,f,t,f,f,f,f,0.0,2.0,0.0
4deac7cbff17933ddad442d4a1a1bd96,f,f,t,t,f,t,t,f,60.0,0.0,5.0
37d0e7e1d8aec10eeadf5c31a165b99d,f,f,t,f,f,f,t,f,0.0,0.0,1.0
23cde6fab7861f412466b24df6e50a4a,t,t,t,t,t,f,t,t,66.0,1.0,2.0
2a448bf2fd12b7630b0be17f09544d99,t,t,t,t,t,t,f,f,80.0,4.0,10.0
e5eeb84a615f2b570d75665595ac5131,f,,f,,f,,,,,,
8958e0f00db75f7e90ea4ee2ad1a9bd7,t,t,t,t,t,t,t,f,100.0,1.0,3.0
13bd7bf1627101ce8065f626ea906406,t,t,t,t,t,t,t,f,66.0,1.0,3.0
48bf86c2c000174b3ad91c33f9984a8c,t,t,t,t,t,t,t,f,75.0,5.0,3.0
a5c3e4311e0508e87653f4339d439eff,t,t,t,t,t,t,f,f,100.0,3.0,3.0
f61890cc21dcd976896b7620ddcf306a,t,t,t,t,t,t,t,f,81.0,3.0,11.0
fccae336754b0f83a253bbbd78f0cc67,t,t,t,t,t,t,t,t,92.0,1.0,18.0
00aea0edac36f7f1c38985a014cb875b,f,t,t,t,f,t,t,f,36.0,1.0,41.0
2a7ed85960ff78e97b12d76b39c6bd5a,f,f,f,t,t,t,f,f,92.0,0.0,12.0
eaaf7bcd94f94434e1fbe7fc0312fa2e,t,t,t,t,t,t,f,f,85.0,1.0,8.0
05e5aa449aac19196e6e9f59d61ad60a,f,f,t,f,f,f,t,f,0.0,0.0,2.0
8a86a279fbe96090b870ce99514e8872,t,t,t,t,t,t,t,f,66.0,9.0,8.0
c4d9cb941531b814c879a98f44ca13b6,t,t,t,t,t,t,t,f,90.0,2.0,10.0
e923c33a57d9db1c0ccaa7458ff223b2,t,t,t,t,t,t,f,f,63.0,1.0,10.0
cb755ead9004faf2d7b767faca485a59,f,f,t,t,t,t,t,f,63.0,0.0,20.0
6caa1d271a98849a53cc2628b428f37a,f,f,t,t,f,f,t,f,,0.0,2.0
cfb3386d7a005d508e257ff78ae0bce2,t,t,t,t,t,t,t,f,81.0,4.0,14.0
7569d5a359532fca0e59f280b7c56db7,t,t,t,t,t,f,t,f,75.0,3.0,1.0
908a75d5a2fde0b3d9cd0bc7bfdfc05e,t,t,t,t,t,t,t,f,62.0,2.0,6.0
bb990bc8ae5f871feeeabc8371178dbb,t,t,t,t,t,t,f,f,80.0,2.0,4.0
137f9a801e15231e106f1849d8bec4e6,f,f,f,t,f,f,f,f,,0.0,2.0
d94bc0a06e98c7457477bf07403d5b51,f,f,f,f,f,f,f,f,,0.0,1.0
c02e1307c22ded492de1584a8a8198c2,f,t,t,t,f,f,t,f,33.0,3.0,2.0
8db01def48db68a76c09db6b5df5704c,t,t,t,t,t,t,f,f,64.0,1.0,19.0
fe38b55a9d2b8f66e2fb7211c53fa169,t,t,t,t,t,t,f,f,73.0,12.0,5.0
96afadc591991a6e207e2748b6e10f4c,f,f,f,t,t,f,f,f,100.0,0.0,2.0
0b6949df830c5dd8080c29c33fb94162,f,f,t,t,t,f,t,f,100.0,0.0,1.0
72d9efd1658c1f9f800bf139a402e9d1,f,f,t,f,f,f,t,f,0.0,0.0,1.0
99a94e3ff23a00bd71b54470e8470ba2,f,f,t,t,t,t,t,f,66.0,0.0,6.0
52f4146e6a0faf39f26690e8577018e3,f,f,t,t,f,t,t,f,50.0,0.0,3.0
54e2018f8dae4730c45f411cda60d622,t,t,t,t,t,t,t,f,71.0,9.0,11.0
ce9c7540061d2571d09441e51cc1aa66,t,t,t,t,t,t,t,f,100.0,1.0,6.0
3437147bbce10d4422a4dbf1a12a4fd7,t,t,t,t,t,t,t,f,75.0,1.0,10.0
24c50ac7b55cbbabe3db6545de4f2496,t,t,t,t,t,t,t,f,75.0,2.0,8.0
996d4e85f583ad4a3b8c1312bbb06cbb,t,t,t,t,t,f,t,f,75.0,2.0,2.0
72049ebbce699ccd6fdbf0f48e60c1ec,t,t,t,t,t,t,f,f,85.0,4.0,6.0
020f42325fc65d91e566336884fb88ad,f,,f,,f,,,,,,
3e2012725c1ea721c98526cbc888db76,t,t,t,t,t,t,t,f,100.0,2.0,16.0
082bcb4fb2de191c18fd9eb775752b80,t,t,t,t,t,t,t,f,100.0,2.0,8.0
f8486276b8e627f95c9c6f3606773e8a,f,f,t,f,f,f,t,f,0.0,0.0,1.0
f498767df9feb4bf76228352c970f0f3,t,t,t,t,t,t,t,f,75.0,2.0,5.0
094cce59009ed17d7cc50e90db57e795,f,f,t,t,f,f,t,f,0.0,0.0,2.0
a0d8fdb0773139025a51ddfd36a2e65f,t,t,t,t,t,t,t,f,75.0,8.0,10.0
6c34178016db8a7fc19d72278ce330e9,t,t,t,t,t,t,f,f,100.0,2.0,4.0
925dbc9dba963f0bd2cd39ce3aaabb9b,f,f,t,t,t,t,t,f,100.0,0.0,11.0
8facb962a06c9c49ec191e75bc6b9464,f,,f,,f,,,,,,
d6399d1b69dce56bcedb4aa3f212d664,t,t,t,t,t,t,f,f,93.0,1.0,17.0
f567958318aabcd14612132e118e088c,t,t,t,t,t,t,t,f,72.0,3.0,9.0
54aa6d2170d2d175d4923a013a121693,t,t,t,t,t,t,t,f,85.0,5.0,4.0
2fbe53a0619f96c3ac7ac5e95fa049c6,t,t,t,t,t,t,f,f,66.0,5.0,5.0
b9333b8fec715597a68968a6c98f7775,f,f,t,t,f,f,t,f,,0.0,2.0
e025f2aab4015e7f6231aefc558ac42a,t,t,t,t,t,t,t,f,85.0,12.0,10.0
b30f63fd0a814c570f26510d22fac77e,f,f,t,t,t,f,t,f,100.0,0.0,2.0
9e02e18ef703b134795a13b0344914c8,f,t,t,f,f,f,f,f,0.0,1.0,1.0
431927bc95068cf57351af782c3c44ed,f,f,t,t,f,f,t,f,50.0,0.0,2.0
3095256fbeaf3ff2c3c048f9a6706956,f,f,t,t,f,f,t,f,0.0,0.0,1.0
84ca8bdd279b745cfe302302b43f02c3,f,f,t,t,f,t,t,f,25.0,0.0,4.0
600df394594e0798f83096252a8f968a,f,f,t,t,f,t,f,f,50.0,0.0,10.0
aa3e21b498d218a1c11d3520528f3ac2,t,t,t,t,t,t,t,f,91.0,15.0,23.0
944daaa8ccc8d9622ffc5094224e556c,f,f,t,t,f,f,f,f,50.0,0.0,2.0
8ae266279b4ca532e3ce9878eeef3e51,f,t,t,t,f,f,t,f,50.0,1.0,1.0
310e6db34d6f1af27cfdcda9521f749f,f,f,t,t,t,f,t,f,100.0,0.0,1.0
f3ffa980bb358db884e3bcb47d2be76a,t,t,t,t,t,t,t,f,62.0,4.0,4.0
f9cbe678279b3793c42a16ca53901729,t,t,t,t,t,t,t,t,75.0,4.0,7.0
4bf8713fbeec44464a11d69703419b9b,t,t,t,t,t,t,t,f,75.0,2.0,3.0
d1be5af3cf78adaec8d239c2710b694e,t,t,t,t,t,t,f,f,71.0,3.0,5.0
7b8f5695143ee371a841d5789dccea78,f,f,f,t,t,t,f,f,66.0,0.0,3.0
add83344f494e623a8a7ad4ea97054c3,f,,f,,f,,,,,,
a43ee21a0fa5e00abb62a159beae2892,t,t,t,t,t,f,t,f,75.0,10.0,2.0
62e02e337546cd6fe0bb47d56bc8ea36,f,,f,,f,,,,,,
55eb921b3d9628c67fcbc5626e9ec2c4,t,t,t,t,t,t,t,f,64.0,2.0,15.0
ffb6b325dbc914b9134dc1d9226a623d,t,t,t,t,t,t,t,f,100.0,4.0,6.0
3a348fddd8b3232e4e9f59edd7b4d232,f,t,t,t,f,t,f,f,56.0,1.0,6.0
dd841d6e5e6054f56d60a74a8397bafb,f,f,t,f,f,f,t,f,0.0,0.0,1.0
2006ce44f9ac14661b07a885821f5505,t,t,t,t,t,t,t,f,84.0,11.0,10.0
c0f98b85072fa571c883ca24148e042b,f,t,t,t,f,f,f,f,16.0,5.0,1.0
41687b3ecc5263d18744786c3d1d7bdf,t,t,t,t,t,f,t,f,100.0,1.0,2.0
5565e5ca94673e52bb03f8f4ae9660be,t,t,t,t,t,t,t,f,66.0,1.0,26.0
84120167433ccf3b97b34e09e1e113d5,f,t,t,t,f,t,t,f,50.0,10.0,4.0
6a19de99c9f98cdaa39c479763294b84,t,t,t,t,t,t,t,f,66.0,2.0,5.0
39705465f8b514d1c3b04120e1a18ff9,f,,f,,f,,,,,,
235a7c168bd7621bd52c1d681da33ffa,f,f,t,t,f,f,t,f,0.0,0.0,1.0
f710dcd0b0e7d0c5038149cedded0ed3,f,f,t,t,t,t,t,f,100.0,0.0,6.0
69a06ccd2ef387ceedb58e5b3cc61311,f,,f,,f,,,,,,
f7586322713420b9d2f109c08a17d937,f,f,t,t,t,t,t,f,66.0,0.0,4.0
e488419e3b732436a577b9fe5d3fe175,f,f,t,t,f,f,t,f,,0.0,2.0
c08ff440f805662c068e1a090d329a17,t,t,t,t,t,t,t,f,77.0,3.0,12.0
b26e0b6eb690ddac0297c6a95bdc632e,t,t,t,t,t,t,f,f,75.0,4.0,6.0
9c6feffd0c208eb09ec788f72b2186ad,f,,f,,f,,,,,,
c278e56227c42af19fc96479a08ac898,f,f,t,t,f,t,t,f,,0.0,6.0
0c9a6e482339fbba23f2f28759fe5a96,t,t,t,t,t,t,t,f,66.0,3.0,3.0
6de977033250111665d1d189f04f5e89,f,f,t,t,f,f,t,f,50.0,0.0,2.0
732d323903307819dd902678e5e665cb,t,t,t,t,t,t,t,f,64.0,4.0,11.0
0598bdea8892be88b6ce3ca9801d1241,f,f,t,t,f,f,t,f,50.0,0.0,2.0
9cdb172472eb3e4adde84201e4270426,f,f,t,t,f,t,t,f,0.0,0.0,3.0
0ffeb3b4ff28f9f4871cdde8db92baba,f,f,t,t,f,f,t,f,,0.0,1.0
ba6affb4914ec24738198c2b3e1868bd,t,t,t,t,t,t,t,f,100.0,2.0,16.0
f8b91cbf44fac2e4987e15ee55cff82a,f,f,t,f,f,f,t,f,0.0,0.0,2.0
dc54ed477b74fb92dee9a08ca4cc2a59,f,f,t,t,f,f,t,f,0.0,0.0,1.0
0d76151336ebcbe6c362a1d5036f4e9f,t,t,t,t,t,f,t,f,100.0,3.0,2.0
c3ded960c4e29e020c0125b8aa4c615c,f,f,t,t,t,t,f,f,70.0,0.0,12.0
65522530d1957fe565b1cb0fcd62af7b,f,f,f,f,t,f,f,f,100.0,0.0,1.0
f56b595ce7d4f6199fc9876ae52c8ab8,t,t,t,t,t,t,t,f,77.0,1.0,10.0
961c0ec517a5fe3bca6ba4e468629f75,t,t,t,t,t,t,t,f,80.0,1.0,10.0
38022015f1c4b1c3bfe4f0bd6c716bc8,f,t,t,t,f,t,f,f,55.0,1.0,8.0
6098000f74b2af313fdf35a28aaf3dd3,f,f,t,f,f,t,t,f,,0.0,3.0
1acfb5de6b526bf0792b87271a24f4da,t,t,t,t,t,t,f,f,72.0,3.0,10.0
01fd0f8e0108e7018adf86efefd3dd0d,t,t,t,t,t,t,t,f,75.0,1.0,7.0
7d69dbfbbe0075db4b123a05088229a1,f,f,t,t,f,t,t,f,0.0,0.0,4.0
6704546642093558cb669eb52160df16,f,,f,,f,,,,,,
8ce8af4372b88a19ac93dc30eb75016d,f,t,t,t,f,f,t,f,50.0,1.0,1.0
337d741509de800edad53226207e2025,t,t,t,t,t,t,f,f,100.0,2.0,4.0
da2daf760e7f48d794d45455b7a3308d,t,t,t,t,t,t,t,f,71.0,2.0,5.0
2753d30c948cd65fad11839e4668f450,t,t,t,t,t,t,t,f,89.0,10.0,17.0
209b53bb3b14f33c2b184a2ac009eeb5,f,t,f,t,t,f,f,f,100.0,1.0,0.0
59dcec59abaf96a873e4deef1591615e,t,t,t,t,t,t,t,f,100.0,1.0,3.0
ba945252a6dc9eb88f414e47354804f7,t,t,t,t,t,t,t,f,75.0,3.0,5.0
8b642d0fb4cf4985943b6da635d40007,f,f,t,t,t,t,t,f,63.0,0.0,12.0
db091697da762ac2b970dfa8bd75d9e4,f,f,f,t,f,f,t,f,,0.0,1.0
a7bf6982beff407a7ebd7c2f3f5c0ce9,f,,f,,f,,,,,,
40dbe52cdcde27f658259027a92de505,f,t,t,t,f,f,t,f,50.0,1.0,1.0
73536329f0578cb537d38b81c4163780,t,t,t,t,t,t,t,f,100.0,1.0,4.0
56437fa0629299955a230626ddca9be8,f,f,f,t,t,f,t,f,100.0,0.0,1.0
4fb3d76174d5763d053307f8983c8e64,f,t,f,t,t,t,f,f,85.0,5.0,3.0
ca842a96b68269ddf63b704770cc24db,t,t,t,t,t,t,f,f,75.0,1.0,3.0
0ea1ee19027f6dc4a0cdacea519ff3cb,t,t,t,t,t,t,f,f,70.0,5.0,4.0
36d2abacf700ec1968645f87b1922b94,f,f,t,t,t,t,t,f,75.0,0.0,13.0
