id,authorized_flag,card_id,city_id,category_1,installments,category_3,merchant_category_id,merchant_id,month_lag,purchase_amount,purchase_date,category_2,state_id,subsector_id
231,Y,C_ID_f2ff275b30,158,N,3,C,225,M_ID_12a088eba0,2,-0.47643058,420299,1.0,15,9
232,Y,C_ID_f2ff275b30,158,N,1,B,367,M_ID_02c5df59fb,1,-0.46633277,419520,1.0,15,16
233,Y,C_ID_f2ff275b30,158,N,1,B,884,M_ID_df5a072a49,2,-0.59889665,420113,1.0,15,27
234,Y,C_ID_f2ff275b30,253,N,1,B,705,M_ID_d52bfb1340,1,-0.51117188,419636,1.0,15,33
235,Y,C_ID_f2ff275b30,229,N,1,B,307,M_ID_f8bcfb25d1,1,-0.10203002,419616,1.0,15,19
236,Y,C_ID_f2ff275b30,158,N,1,B,367,M_ID_eeba6b925d,1,-0.56140551,419876,1.0,15,16
237,Y,C_ID_281d9623a5,69,N,1,B,307,M_ID_9d1aae72e1,2,-0.67177524,423294,1.0,9,19
238,Y,C_ID_281d9623a5,69,N,1,B,454,M_ID_6b718b517f,1,-0.73037863,422439,1.0,9,39
239,Y,C_ID_281d9623a5,69,N,1,B,307,M_ID_6c4d0407d7,2,-0.52151012,423442,1.0,9,19
240,Y,C_ID_281d9623a5,98,N,4,C,705,M_ID_5ffbc6173d,2,-0.10141393,423091,1.0,9,33
241,Y,C_ID_281d9623a5,69,N,1,B,278,M_ID_09c073b77a,2,-0.72001034,423377,1.0,9,37
242,Y,C_ID_281d9623a5,69,N,1,B,561,M_ID_4755520a71,1,-0.64172221,422339,1.0,9,7
243,Y,C_ID_281d9623a5,69,N,2,C,45,M_ID_dfc0be4604,1,-0.08574128,422532,1.0,9,18
244,Y,C_ID_281d9623a5,69,N,1,B,437,M_ID_ca4d18b336,2,-0.58933979,423379,1.0,9,15
245,Y,C_ID_281d9623a5,69,N,1,B,560,M_ID_940fb4498f,1,-0.71640398,422403,1.0,9,34
246,Y,C_ID_281d9623a5,69,N,1,B,307,M_ID_ee421968b3,2,-0.58274315,423414,1.0,9,19
247,Y,C_ID_281d9623a5,19,N,3,C,705,M_ID_8e59a83c88,1,0.27053732,422895,1.0,9,33
248,Y,C_ID_281d9623a5,69,N,3,C,554,M_ID_88c73b7997,1,-0.59964798,422599,1.0,9,25
249,Y,C_ID_281d9623a5,69,N,-1,,792,M_ID_4b30c89c1b,1,-0.47643058,422703,1.0,9,9
250,Y,C_ID_281d9623a5,69,N,1,B,437,M_ID_dd4fab8159,1,-0.69484093,422293,1.0,9,15
251,Y,C_ID_281d9623a5,69,N,1,B,80,M_ID_247cc6f06a,2,-0.56223197,423380,1.0,9,37
252,Y,C_ID_281d9623a5,69,N,2,C,511,M_ID_36b0f4780d,1,-0.371245,422561,1.0,9,7
253,Y,C_ID_281d9623a5,69,N,1,B,560,M_ID_0b57129617,1,-0.69209108,422266,1.0,9,34
254,Y,C_ID_281d9623a5,69,N,1,B,307,M_ID_6153cb6c63,1,-0.73790691,422729,1.0,9,19
255,Y,C_ID_281d9623a5,69,N,1,B,454,M_ID_7084c79ca6,1,-0.73188128,422254,1.0,9,39
256,Y,C_ID_281d9623a5,69,N,3,C,45,M_ID_6aa25d1113,1,-0.46193,422843,1.0,9,18
257,Y,C_ID_5fb0e2d280,17,N,1,B,278,M_ID_075b39c594,1,-0.51919604,422417,4.0,22,37
258,Y,C_ID_5fb0e2d280,-1,Y,1,B,879,M_ID_f28abf15c8,1,-0.65674872,422244,,-1,29
259,Y,C_ID_5fb0e2d280,17,N,1,B,842,M_ID_c6d625428c,1,-0.61166919,422733,4.0,22,37
260,Y,C_ID_5fb0e2d280,17,N,1,B,560,M_ID_b8da591c33,2,-0.73638924,423088,4.0,22,34
261,Y,C_ID_5fb0e2d280,17,N,1,B,80,M_ID_b17e6905c0,2,-0.60415593,423443,4.0,22,37
262,Y,C_ID_5fb0e2d280,17,N,1,B,360,M_ID_9ff0edde28,1,-0.62116594,422604,4.0,22,34
263,Y,C_ID_5fb0e2d280,17,N,1,B,278,M_ID_e4fba996dd,1,-0.57410291,422395,4.0,22,37
264,Y,C_ID_5fb0e2d280,69,N,1,B,317,M_ID_eab68f7390,1,-0.56658965,422871,1.0,9,25
265,Y,C_ID_5fb0e2d280,17,N,1,B,63,M_ID_aca685dc27,1,-0.6883044,422608,4.0,22,27
266,Y,C_ID_5fb0e2d280,17,N,1,B,278,M_ID_05a11b26a0,2,-0.39648954,423091,4.0,22,37
267,Y,C_ID_5fb0e2d280,-1,Y,1,B,834,M_ID_1afc6b6006,1,-0.32618049,422489,,-1,27
268,Y,C_ID_5fb0e2d280,17,N,1,B,278,M_ID_ca8d9ca7a6,2,-0.63022693,423254,4.0,22,37
269,Y,C_ID_5fb0e2d280,17,N,1,B,544,M_ID_0547d46f2d,2,-0.71850769,423371,4.0,22,29
270,Y,C_ID_5fb0e2d280,117,N,1,B,705,M_ID_4d13bdcf15,2,-0.15003972,423470,4.0,13,33
271,Y,C_ID_5fb0e2d280,17,N,1,B,80,M_ID_9c572a21f0,1,-0.69897322,422495,4.0,22,37
272,Y,C_ID_5fb0e2d280,17,N,1,B,80,M_ID_d01bc61cc3,2,-0.73037863,423311,4.0,22,37
273,Y,C_ID_5fb0e2d280,17,N,1,B,80,M_ID_e477885cf9,1,-0.68980705,422611,4.0,22,37
274,Y,C_ID_5fb0e2d280,17,N,1,B,278,M_ID_7b2a13026c,2,-0.63150418,423280,4.0,22,37
275,Y,C_ID_5fb0e2d280,17,N,1,B,454,M_ID_1516e4c882,2,-0.72436803,423223,4.0,22,39
276,Y,C_ID_5fb0e2d280,17,N,1,B,278,M_ID_2f18d7b327,2,-0.52151012,423647,4.0,22,37
277,Y,C_ID_5fb0e2d280,17,N,1,B,278,M_ID_d782438c2d,2,-0.63420896,423286,4.0,22,37
278,Y,C_ID_5fb0e2d280,-1,Y,2,C,87,M_ID_ba0342fe81,1,0.19991271,422681,,-1,27
279,Y,C_ID_5fb0e2d280,17,N,1,B,278,M_ID_e3ad57b997,2,-0.47643058,423334,4.0,22,37
280,Y,C_ID_fad999ca8b,19,N,1,B,108,M_ID_1c8cd070e3,1,-0.64773282,422536,1.0,9,34
281,Y,C_ID_fad999ca8b,28,N,8,C,884,M_ID_70c7f15f59,2,0.4537105,423275,1.0,9,27
282,Y,C_ID_fad999ca8b,28,N,1,B,367,M_ID_7d9ead9613,1,-0.67840193,422518,1.0,9,16
283,Y,C_ID_fad999ca8b,69,N,1,B,414,M_ID_e647b91a5d,1,-0.47643058,422653,1.0,9,29
284,Y,C_ID_fad999ca8b,19,N,1,B,818,M_ID_54d3887e8a,1,-0.68680175,422376,1.0,9,12
285,Y,C_ID_77c2fdff02,25,N,1,B,307,M_ID_74bc2bf0ad,1,-0.59664268,422561,3.0,7,19
286,Y,C_ID_77c2fdff02,25,N,4,C,419,M_ID_97af1f5192,1,-0.45871433,422700,3.0,7,1
287,Y,C_ID_77c2fdff02,264,N,1,B,171,M_ID_549203502b,1,-0.66426198,422606,2.0,18,34
288,Y,C_ID_77c2fdff02,25,N,4,C,309,M_ID_85f6068769,1,-0.49295975,422509,3.0,7,21
289,Y,C_ID_77c2fdff02,25,N,1,B,278,M_ID_e212ad1204,2,-0.70692225,423345,3.0,7,37
290,Y,C_ID_77c2fdff02,25,N,1,B,705,M_ID_40bc813660,2,-0.69732031,423256,3.0,7,33
291,Y,C_ID_77c2fdff02,25,N,-1,,529,M_ID_e16fcaf63c,1,-0.67928849,422217,3.0,7,20
292,Y,C_ID_7c00860572,53,N,0,A,80,M_ID_dcbe85151d,1,-0.72887598,422704,5.0,20,37
293,Y,C_ID_7c00860572,53,N,0,A,842,M_ID_66b4e4782d,1,-0.73188128,422248,5.0,20,37
294,Y,C_ID_7c00860572,14,N,0,A,454,M_ID_2bd51ab5e2,1,-0.73188128,422275,5.0,20,39
295,Y,C_ID_7c00860572,53,N,0,A,80,M_ID_28611f24f3,2,-0.73188128,423012,5.0,20,37
296,Y,C_ID_7c00860572,53,N,0,A,309,M_ID_06c8870594,2,-0.73744109,423324,5.0,20,21
297,Y,C_ID_7c00860572,53,N,0,A,544,M_ID_3b1d2f9f0f,2,-0.73503685,422991,5.0,20,29
298,Y,C_ID_7c00860572,53,N,0,A,683,,1,-0.63357784,422249,5.0,20,34
299,Y,C_ID_7c00860572,53,N,0,A,705,M_ID_4e51ab0433,2,-0.72880085,423640,5.0,20,33
300,Y,C_ID_7c00860572,53,N,0,A,454,M_ID_df3d6ede85,1,-0.73789189,422253,5.0,20,39
301,Y,C_ID_7c00860572,53,N,0,A,367,M_ID_168b781a89,2,-0.73674987,423348,5.0,20,16
302,Y,C_ID_7c00860572,53,N,0,A,307,M_ID_eb70e1f9f7,1,-0.71535212,422758,5.0,20,19
303,Y,C_ID_64da0a008f,137,N,0,A,703,M_ID_9664890756,1,-0.6982219,422196,3.0,19,29
304,Y,C_ID_64da0a008f,137,N,0,A,206,M_ID_485120c341,1,-0.70683209,422199,3.0,19,1
305,Y,C_ID_64da0a008f,137,N,0,A,111,M_ID_c2c02bf75c,2,-0.72008547,423083,3.0,19,36
306,Y,C_ID_64da0a008f,137,N,0,A,434,M_ID_d12cf3690f,2,-0.61117331,423636,3.0,19,32
307,Y,C_ID_10b36e0e24,158,N,0,A,195,M_ID_fb3a4042af,2,-0.73112996,423160,1.0,15,34
308,Y,C_ID_10b36e0e24,158,N,0,A,705,M_ID_88c1a5fce9,2,-0.00293017,423161,1.0,15,33
309,Y,C_ID_10b36e0e24,158,N,0,A,307,M_ID_d68064e88a,2,-0.67177524,423233,1.0,15,19
310,Y,C_ID_10b36e0e24,158,N,0,A,884,M_ID_64d873caa3,2,-0.53683716,423160,1.0,15,27
311,Y,C_ID_10b36e0e24,158,N,0,A,278,M_ID_3263d5d7b0,2,-0.62196235,423421,1.0,15,37
312,Y,C_ID_24ea87c230,117,N,1,B,607,M_ID_d4ba44d6ab,1,-0.68424724,422911,4.0,13,29
313,Y,C_ID_cf646c762a,69,N,1,B,367,,1,-0.7024744,422479,1.0,9,16
314,Y,C_ID_cf646c762a,69,N,1,B,80,M_ID_c03b62d83d,1,-0.7335342,422226,1.0,9,37
315,Y,C_ID_cf646c762a,69,N,1,B,307,M_ID_64ade3343c,1,-0.71685477,422313,1.0,9,19
316,Y,C_ID_cf646c762a,69,N,1,B,195,M_ID_cf11313855,1,-0.72001034,422462,1.0,9,34
317,Y,C_ID_cf646c762a,-1,Y,10,C,544,M_ID_3111c6df35,1,-0.15651615,422205,,-1,29
318,Y,C_ID_cf646c762a,69,N,1,B,45,M_ID_6aa25d1113,1,-0.67646351,422291,1.0,9,18
319,Y,C_ID_cf646c762a,69,N,1,B,437,M_ID_f7a2483dd9,2,-0.05060929,423419,1.0,9,15
320,Y,C_ID_cf646c762a,-1,Y,1,B,884,M_ID_9dbbaabb0a,1,-0.66131678,422243,,-1,27
321,Y,C_ID_cf646c762a,69,N,1,B,80,M_ID_2c049b075c,1,-0.69897322,422509,1.0,9,37
322,Y,C_ID_cf646c762a,69,N,1,B,842,M_ID_1d8085cf5d,1,-0.73112996,422372,1.0,9,37
323,Y,C_ID_021e5894cc,12,N,1,B,360,M_ID_c76a2f857b,1,-0.73188128,422338,5.0,5,34
324,Y,C_ID_021e5894cc,12,N,1,B,705,M_ID_da4e96bf77,2,-0.72887598,423091,5.0,5,33
325,Y,C_ID_021e5894cc,12,N,1,B,690,M_ID_ab7a593c62,1,-0.70038571,422874,5.0,5,1
326,Y,C_ID_021e5894cc,12,N,1,B,560,M_ID_8d603ac209,2,-0.73195642,423292,5.0,5,34
327,Y,C_ID_021e5894cc,12,N,1,B,842,M_ID_daf7f76aed,2,-0.66576463,423551,5.0,5,37
328,Y,C_ID_021e5894cc,12,N,1,B,705,M_ID_19be9250c1,1,-0.73638924,422300,5.0,5,33
329,Y,C_ID_028bd7dc53,163,N,1,B,307,M_ID_08753ec4f9,1,-0.56499684,421458,1.0,9,19
330,Y,C_ID_028bd7dc53,-1,Y,1,B,544,M_ID_3111c6df35,2,-0.34600046,421546,,-1,29
331,Y,C_ID_028bd7dc53,231,N,1,B,834,M_ID_c0b712e11a,2,-0.67628319,421932,1.0,9,27
332,Y,C_ID_028bd7dc53,-1,Y,1,B,302,M_ID_b9f9332438,2,-0.74505953,421834,,-1,22
333,Y,C_ID_028bd7dc53,231,N,1,B,434,M_ID_527b040383,1,-0.64848414,420812,1.0,9,32
334,Y,C_ID_028bd7dc53,-1,Y,1,B,734,M_ID_a9ba1953ba,2,-0.61181945,421740,,-1,25
335,Y,C_ID_028bd7dc53,231,N,1,B,68,M_ID_7e71f785b8,1,-0.56839284,420810,1.0,9,27
336,Y,C_ID_028bd7dc53,163,N,1,B,367,M_ID_8b6b57d521,1,-0.70678701,420830,1.0,9,16
337,Y,C_ID_028bd7dc53,158,N,1,B,607,M_ID_fd52799704,1,-0.66816887,420901,1.0,15,29
338,Y,C_ID_028bd7dc53,300,N,1,B,683,M_ID_17e1b58aba,1,-0.68574989,421049,1.0,15,34
339,Y,C_ID_028bd7dc53,231,N,1,B,80,M_ID_39c21f2be4,2,-0.66080588,422106,1.0,9,37
340,Y,C_ID_028bd7dc53,231,N,1,B,422,M_ID_274e1fbe88,2,-0.44637756,422079,1.0,9,27
341,Y,C_ID_028bd7dc53,231,N,1,B,813,M_ID_eed5ba734b,1,-0.4711713,421406,1.0,9,29
342,Y,C_ID_028bd7dc53,158,N,1,B,63,M_ID_95ee929dee,1,-0.63435922,420901,1.0,15,27
343,Y,C_ID_028bd7dc53,158,N,1,B,367,M_ID_eeba6b925d,1,-0.68861996,420949,1.0,15,16
344,Y,C_ID_028bd7dc53,300,N,1,B,178,M_ID_a94c54d0c4,1,-0.59964798,420995,1.0,15,29
345,Y,C_ID_028bd7dc53,158,N,1,B,769,M_ID_08e060f621,1,-0.59679294,420905,1.0,15,32
346,Y,C_ID_028bd7dc53,231,N,1,B,557,M_ID_fc4c4fba05,2,-0.67628319,421567,1.0,9,29
347,Y,C_ID_028bd7dc53,-1,Y,1,B,879,M_ID_ef87dd1879,2,-0.70731294,421525,,-1,29
348,Y,C_ID_028bd7dc53,163,N,1,B,557,M_ID_fe090ddd0e,1,-0.64067036,421482,1.0,9,29
349,Y,C_ID_028bd7dc53,-1,Y,1,B,734,M_ID_a9ba1953ba,2,-0.59679294,421740,,-1,25
350,Y,C_ID_028bd7dc53,231,N,1,B,419,M_ID_ef1a5f641d,2,-0.65840164,421935,1.0,9,1
351,Y,C_ID_028bd7dc53,300,N,1,B,367,M_ID_8183804c88,1,-0.68049061,421024,1.0,15,16
352,Y,C_ID_275ac95b1f,160,N,3,C,489,M_ID_f8445cedd1,2,-0.40407793,420443,5.0,21,16
353,Y,C_ID_275ac95b1f,223,N,1,B,307,M_ID_835f00f84b,2,-0.52151012,420318,5.0,21,19
354,Y,C_ID_275ac95b1f,223,N,1,B,705,M_ID_801e53f859,2,-0.65676375,420491,5.0,21,33
355,Y,C_ID_275ac95b1f,268,N,2,C,69,M_ID_138e90771f,2,-0.31279187,420443,5.0,21,20
356,Y,C_ID_275ac95b1f,149,N,1,B,884,M_ID_31fb13e368,2,-0.52181065,420322,5.0,20,27
357,Y,C_ID_275ac95b1f,223,N,1,B,690,M_ID_84d4e98360,1,-0.69078377,419871,5.0,21,1
358,Y,C_ID_275ac95b1f,333,N,1,B,422,M_ID_1277ee3b3e,2,-0.65689899,420396,5.0,21,27
359,Y,C_ID_6327f0084d,-1,N,-1,,68,M_ID_5e0e9be94c,1,-0.31414426,422409,,-1,27
360,Y,C_ID_6327f0084d,136,N,1,B,180,M_ID_c694e66123,1,-0.67928849,422582,4.0,4,20
361,Y,C_ID_6327f0084d,69,N,5,C,561,M_ID_50f575c681,1,-0.19067141,422584,1.0,9,7
362,Y,C_ID_6327f0084d,212,N,1,B,178,M_ID_23b313c34d,1,-0.58161617,422749,4.0,4,29
363,Y,C_ID_6327f0084d,136,N,1,B,755,M_ID_b6fc87c1f8,1,-0.68680175,422583,4.0,4,8
364,Y,C_ID_6327f0084d,136,N,1,B,111,M_ID_05914ad3d5,1,-0.72436803,422418,4.0,4,36
365,Y,C_ID_6327f0084d,166,N,1,B,705,M_ID_1433140c7d,1,-0.70385684,422530,4.0,4,33
366,Y,C_ID_6327f0084d,136,N,-1,,68,M_ID_98e1b3a6ee,1,-0.45088551,422415,4.0,4,27
367,Y,C_ID_6327f0084d,140,N,1,B,631,M_ID_b999118ca1,2,-0.71685477,423378,1.0,9,25
368,Y,C_ID_6327f0084d,136,N,1,B,87,M_ID_2730e0e97e,1,-0.59664268,422584,4.0,4,27
369,Y,C_ID_6327f0084d,136,N,1,B,705,M_ID_38e7ae27d0,1,-0.57243497,422746,4.0,4,33
370,Y,C_ID_6327f0084d,331,N,1,B,813,M_ID_55bd0887e8,2,-0.6236904,423232,1.0,16,29
371,Y,C_ID_f3c1d160ec,69,N,0,A,561,M_ID_50f575c681,1,-0.6239158,422219,1.0,9,7
372,Y,C_ID_f3c1d160ec,69,N,0,A,702,M_ID_42e45dc653,2,-0.71986007,422962,1.0,9,20
373,Y,C_ID_f3c1d160ec,69,N,0,A,80,M_ID_c03b62d83d,1,-0.71384947,422634,1.0,9,37
374,Y,C_ID_f3c1d160ec,69,N,0,A,195,M_ID_9f32431b75,2,-0.72587068,422964,1.0,9,34
375,Y,C_ID_f3c1d160ec,69,N,0,A,506,M_ID_217205d907,2,-0.72294051,423083,1.0,9,30
376,Y,C_ID_f3c1d160ec,69,N,0,A,705,M_ID_d2dd8e5c84,1,-0.71780144,422870,1.0,9,33
377,Y,C_ID_f3c1d160ec,69,N,0,A,705,M_ID_1d8085cf5d,1,-0.72136273,422637,1.0,9,33
378,Y,C_ID_f3c1d160ec,69,N,0,A,506,M_ID_4f2ca8dc21,2,-0.7228804,423330,1.0,9,30
379,Y,C_ID_f3c1d160ec,69,N,0,A,195,M_ID_cc72dac895,1,-0.69281235,422917,1.0,9,34
380,Y,C_ID_f3c1d160ec,69,N,0,A,437,M_ID_eced0f8a81,1,-0.71464587,422867,1.0,9,15
381,Y,C_ID_c035feeb76,301,N,2,C,544,M_ID_da0997d5bc,2,-0.48251632,423350,3.0,11,29
382,Y,C_ID_c035feeb76,69,N,1,B,574,M_ID_6f274b9340,1,-0.74089719,422817,1.0,9,22
383,Y,C_ID_671a56b6fd,158,N,1,B,755,M_ID_8fadd601d2,2,-0.73188128,416802,1.0,15,8
384,Y,C_ID_671a56b6fd,79,N,0,A,80,M_ID_4b95af69c3,1,-0.72785418,415820,1.0,12,37
385,Y,C_ID_671a56b6fd,79,N,0,A,705,M_ID_cc3b5ee9e4,2,-0.70230911,416825,1.0,12,33
386,Y,C_ID_671a56b6fd,8,N,0,A,307,M_ID_18ee8e29f2,1,-0.68680175,416037,1.0,12,19
387,Y,C_ID_671a56b6fd,69,N,0,A,879,M_ID_00a6ca8a8a,2,-0.72511935,416701,1.0,9,29
388,Y,C_ID_671a56b6fd,79,N,0,A,307,M_ID_46180ba5f9,1,-0.68680175,415819,1.0,12,19
389,Y,C_ID_671a56b6fd,291,N,0,A,511,M_ID_9139332ccc,2,-0.43135105,417036,1.0,9,7
390,Y,C_ID_671a56b6fd,79,N,0,A,36,M_ID_b82749bc77,1,-0.6266957,416195,1.0,12,7
391,Y,C_ID_b6302b31c6,143,N,0,A,367,M_ID_933f794b62,1,-0.5334562,419758,5.0,5,16
392,Y,C_ID_b6302b31c6,143,N,0,A,607,M_ID_2414366006,1,-0.67554689,419544,5.0,5,29
393,Y,C_ID_b6302b31c6,143,N,0,A,307,M_ID_400c0230c8,2,-0.66734242,420678,5.0,5,19
394,Y,C_ID_b6302b31c6,143,N,0,A,705,M_ID_74b6f8cfea,2,-0.72932678,420708,5.0,5,33
395,Y,C_ID_b6302b31c6,143,N,0,A,80,M_ID_fc08f7d382,1,-0.71535212,419414,5.0,5,37
396,Y,C_ID_b6302b31c6,143,N,0,A,842,M_ID_dcea023eb7,1,-0.36298042,419405,5.0,5,37
397,Y,C_ID_cb4597170b,147,N,0,A,705,M_ID_9f5c18ae3a,2,-0.73269272,423231,3.0,19,33
398,Y,C_ID_cb4597170b,137,N,0,A,637,,1,-0.73188128,422512,3.0,19,37
399,Y,C_ID_cb4597170b,137,N,0,A,705,M_ID_1691e83915,1,-0.74136301,422512,3.0,19,33
400,Y,C_ID_cb4597170b,137,N,0,A,80,M_ID_b205fd864e,2,-0.73263261,423111,3.0,19,37
401,Y,C_ID_cb4597170b,137,N,0,A,367,M_ID_19799774fc,1,-0.7168698,422366,3.0,19,16
402,Y,C_ID_cb4597170b,137,N,0,A,367,M_ID_21aedaf5b3,1,-0.72776402,422582,3.0,19,16
403,Y,C_ID_50f85c4fc7,290,N,1,B,367,M_ID_06d05da29a,2,-0.7099576,423391,1.0,15,16
404,Y,C_ID_50f85c4fc7,290,N,1,B,705,M_ID_8fe07d9335,2,-0.64898002,422962,1.0,15,33
405,Y,C_ID_50f85c4fc7,290,N,1,B,45,M_ID_9b91b59f00,2,-0.51850482,423325,1.0,15,18
406,Y,C_ID_50f85c4fc7,290,N,1,B,367,M_ID_3a8616e829,1,-0.61287131,422598,1.0,15,16
407,Y,C_ID_50f85c4fc7,290,N,1,B,278,M_ID_efd76f85a2,1,-0.69581766,422603,1.0,15,37
408,Y,C_ID_6ae1fdc40e,160,N,0,A,755,,1,-0.72737333,422652,5.0,21,8
409,Y,C_ID_6ae1fdc40e,51,N,0,A,705,M_ID_c465b36e02,2,-0.7151718,423421,1.0,16,33
410,Y,C_ID_6ae1fdc40e,65,N,0,A,367,M_ID_7635b2366f,2,-0.72744846,423109,1.0,16,16
411,Y,C_ID_6ae1fdc40e,291,N,0,A,511,M_ID_9139332ccc,1,-0.63420896,422340,1.0,9,7
412,Y,C_ID_6ae1fdc40e,51,N,0,A,367,M_ID_38c75a3d2d,2,-0.7335342,423042,1.0,16,16
413,Y,C_ID_6ae1fdc40e,51,N,0,A,307,M_ID_1f7fdac193,1,-0.74089719,422369,1.0,16,19
414,Y,C_ID_6ae1fdc40e,-1,Y,0,A,661,M_ID_fc7d7969c3,2,-0.74689277,423332,,-1,8
415,Y,C_ID_6ae1fdc40e,51,N,0,A,560,M_ID_80d230846d,2,-0.73638924,423512,1.0,16,34
416,Y,C_ID_6ae1fdc40e,51,N,0,A,307,M_ID_25db80891d,2,-0.73188128,423497,1.0,16,19
417,Y,C_ID_6ae1fdc40e,65,N,0,A,690,M_ID_c290d2d423,2,-0.71835742,423396,1.0,16,1
418,Y,C_ID_6ae1fdc40e,140,N,0,A,307,M_ID_a216ec6d06,1,-0.71685477,422333,1.0,9,19
419,Y,C_ID_6ae1fdc40e,51,N,0,A,195,M_ID_baf0befcc9,1,-0.73117504,422722,1.0,16,34
420,Y,C_ID_6ae1fdc40e,51,N,0,A,705,M_ID_7379a348db,1,-0.74390249,422362,1.0,16,33
421,Y,C_ID_ca2968ed7d,69,N,1,B,560,M_ID_963ab8d068,1,-0.71323338,421904,1.0,9,34
422,Y,C_ID_ca2968ed7d,69,N,1,B,278,M_ID_90609c0836,2,-0.73413526,422513,1.0,9,37
423,Y,C_ID_ca2968ed7d,69,N,1,B,278,M_ID_9b25c84051,2,-0.26828334,422436,1.0,9,37
424,Y,C_ID_ca2968ed7d,69,N,1,B,683,M_ID_7f46afb25c,1,-0.30392623,421932,1.0,9,34
425,Y,C_ID_ca2968ed7d,69,N,1,B,80,M_ID_2c049b075c,1,-0.70663674,421913,1.0,9,37
426,Y,C_ID_ca2968ed7d,69,N,1,B,528,M_ID_86826ed1e5,1,-0.70934152,421911,1.0,9,25
427,Y,C_ID_ca2968ed7d,69,N,1,B,68,M_ID_723f4ef0cb,2,0.15167761,422513,1.0,9,27
428,Y,C_ID_ca2968ed7d,69,N,1,B,278,M_ID_43aace3ce9,1,-0.56047386,421941,1.0,9,37
429,Y,C_ID_ca2968ed7d,69,N,1,B,879,M_ID_00a6ca8a8a,1,-0.43467191,421822,1.0,9,29
430,Y,C_ID_ca2968ed7d,69,N,1,B,117,M_ID_3c08bcde41,1,-0.70483356,421836,1.0,9,2
431,Y,C_ID_ca2968ed7d,69,N,1,B,307,M_ID_2d5f905414,1,-0.4898192,421940,1.0,9,19
432,Y,C_ID_3681e149f7,17,N,0,A,278,M_ID_56af42c0ef,2,-0.72436803,423114,4.0,22,37
433,Y,C_ID_3681e149f7,17,N,0,A,840,M_ID_18a7eba935,1,-0.70182826,422244,4.0,22,20
434,Y,C_ID_3681e149f7,17,N,0,A,80,,2,-0.7305289,423448,4.0,22,37
435,Y,C_ID_3681e149f7,17,N,0,A,506,M_ID_1cb50f7737,2,-0.68064088,423280,4.0,22,30
436,Y,C_ID_3681e149f7,17,N,0,A,206,M_ID_e4ba15277d,1,-0.6717001,422415,4.0,22,1
437,Y,C_ID_3681e149f7,17,N,0,A,114,M_ID_7177ec37b6,1,-0.73413526,422674,4.0,22,7
438,Y,C_ID_3681e149f7,17,N,0,A,307,M_ID_5922bce40e,1,-0.67177524,422863,4.0,22,19
439,Y,C_ID_3681e149f7,17,N,0,A,63,M_ID_aca685dc27,1,-0.66426198,422918,4.0,22,27
440,Y,C_ID_173cad9177,339,N,1,B,683,M_ID_e57d4fd720,1,-0.67177524,422757,1.0,9,34
441,Y,C_ID_173cad9177,143,N,1,B,34,M_ID_485b812289,1,-0.54404989,422671,5.0,5,38
442,Y,C_ID_173cad9177,314,N,1,B,307,M_ID_121d2de8ab,2,-0.70182826,423376,1.0,9,19
443,Y,C_ID_173cad9177,231,N,-1,,367,M_ID_7c8b830e76,1,-0.59506489,422465,1.0,9,16
444,Y,C_ID_173cad9177,231,N,1,B,307,M_ID_5275e7ec21,1,-0.67177524,422456,1.0,9,19
445,Y,C_ID_9496a49043,160,N,0,A,166,M_ID_7a805f8720,1,-0.69433003,415789,5.0,21,29
446,Y,C_ID_9496a49043,160,N,0,A,884,M_ID_4f8aa12451,2,-0.7228804,416988,5.0,21,27
447,Y,C_ID_9496a49043,223,N,0,A,80,M_ID_e393ade61f,1,-0.68154247,415891,5.0,21,37
448,Y,C_ID_9496a49043,160,N,0,A,702,M_ID_f269325e12,2,-0.72632147,416414,5.0,21,20
449,Y,C_ID_9496a49043,160,N,0,A,68,M_ID_5c87a0b275,1,-0.72737333,416174,5.0,21,27
450,Y,C_ID_9496a49043,160,N,0,A,560,M_ID_53a173575e,2,-0.68680175,416537,5.0,21,34
451,Y,C_ID_9496a49043,160,N,0,A,87,M_ID_1a64f5fcb4,2,-0.64360053,416846,5.0,21,27
452,Y,C_ID_9496a49043,281,N,0,A,87,M_ID_1d756f0a05,1,-0.69133975,416223,5.0,21,27
453,Y,C_ID_9496a49043,223,N,0,A,783,M_ID_dd7dbbbb51,1,-0.65674872,415772,5.0,21,19
454,Y,C_ID_9496a49043,264,N,0,A,80,M_ID_5c933b391c,2,-0.67117418,417048,2.0,18,37
455,Y,C_ID_9496a49043,160,N,0,A,884,M_ID_50f9d257f4,1,-0.6913097,415766,5.0,21,27
456,Y,C_ID_9496a49043,160,N,0,A,607,M_ID_7381e9ede9,1,-0.71685477,416219,5.0,21,29
457,Y,C_ID_9496a49043,160,N,0,A,367,M_ID_2b602e6d01,2,-0.71649414,416677,5.0,21,16
458,Y,C_ID_9496a49043,160,N,0,A,705,M_ID_b07492822d,1,-0.69807163,416125,5.0,21,33
459,Y,C_ID_9496a49043,160,N,0,A,87,M_ID_d5d7b78378,2,-0.63571161,416653,5.0,21,27
460,Y,C_ID_9496a49043,223,N,0,A,307,M_ID_5d87f50af5,2,-0.71685477,416731,5.0,21,19
461,Y,C_ID_9496a49043,223,N,0,A,705,M_ID_8dd09c8e66,2,-0.72086685,416731,5.0,21,33
