merchant_id,merchant_group_id,merchant_category_id,subsector_id,numerical_1,numerical_2,category_1,most_recent_sales_range,most_recent_purchases_range,avg_sales_lag3,avg_purchases_lag3,active_months_lag3,avg_sales_lag6,avg_purchases_lag6,active_months_lag6,avg_sales_lag12,avg_purchases_lag12,active_months_lag12,category_4,city_id,state_id,category_2
M_ID_8f403606fe,8854,434,32,-0.05747065,-0.05747065,N,E,E,1.98,3.16666667,3,3.0,4.91666667,6,3.41,5.0,12,N,-1,7,3.0
M_ID_b50ac98cd6,4254,80,37,-0.03764084,-0.03764084,N,E,E,1.87,1.52525253,3,4.24,3.67171717,6,10.19,8.78282828,12,Y,69,9,1.0
M_ID_b0b2ef4c55,67017,80,37,-0.05747065,-0.05747065,N,E,E,2.84,1.42857143,3,4.63,2.23809524,6,7.49,3.5,12,N,-1,9,1.0
M_ID_8551a0ef77,51951,222,21,-0.05747065,-0.05747065,N,E,E,0.98,0.96296296,3,0.77,0.7962963,6,0.93,0.83333333,12,Y,158,15,1.0
M_ID_9e79dc4659,10179,518,27,-0.05747065,-0.05747065,N,E,E,2.49,3.375,3,19.84,25.39583333,6,30.26,38.125,12,Y,69,9,1.0
M_ID_745b518ba1,9957,840,20,-0.04755575,-0.04755575,N,E,E,22.86,8.66666667,3,44.77,14.33333333,6,48.59,14.75,12,Y,212,4,4.0
M_ID_a3ace6f296,7316,68,27,-0.05747065,-0.05747065,N,E,E,1.78,1.22222222,3,1.82,1.09259259,6,2.45,1.26851852,12,N,308,16,1.0
M_ID_4544594956,74898,307,19,-0.05747065,-0.05747065,N,E,E,51.44,39.83333333,3,127.23,104.72222222,6,127.3,109.06944444,12,N,-1,5,5.0
M_ID_d5027716f8,6287,222,21,-0.05747065,-0.05747065,N,E,E,1.47,1.43589744,3,1.94,1.55128205,6,2.12,1.66025641,12,Y,69,9,1.0
M_ID_a0e2bf1b51,2572,130,41,-0.05747065,-0.05747065,N,E,E,1.18,1.44444444,3,0.83,1.11111111,6,0.59,1.0,12,Y,88,16,1.0
M_ID_29ce88814d,17910,367,16,-0.05747065,-0.05747065,N,E,E,7.48,11.44444444,3,9.66,14.38888889,6,12.92,18.77777778,12,N,245,14,4.0
M_ID_a9fbe0e9d5,87209,705,33,-0.05747065,-0.05747065,N,E,E,0.99,1.19047619,3,13.3,11.38095238,6,19.76,16.91666667,12,Y,212,4,4.0
M_ID_7dbabe39dc,11393,278,37,-0.05747065,-0.05747065,N,E,E,1.27,1.44827586,3,1.81,1.83333333,6,1.77,1.9454023,12,N,-1,9,1.0
M_ID_d2c411dbb3,2869,68,27,-0.05747065,-0.05747065,N,E,E,6.0,4.66666667,3,11.1,9.5,6,10.47,9.25,12,Y,158,15,1.0
M_ID_7ede327716,13799,80,37,-0.05747065,-0.05747065,N,E,E,0.89,0.72727273,3,8.83,9.22727273,6,24.49,25.36363636,12,N,323,2,3.0
M_ID_1213c0a4ec,35,568,29,-0.04755575,-0.04755575,N,E,E,2.68,3.1875,3,2.68,3.1875,3,2.68,3.1875,3,N,110,16,1.0
M_ID_180e892f5c,13157,206,1,-0.05747065,-0.05747065,N,E,E,2.28,2.66666667,3,4.29,3.58333333,6,4.82,4.0625,8,N,147,19,3.0
M_ID_c4f2e583e5,77318,111,36,-0.05747065,-0.05747065,N,E,E,3.12,2.11111111,3,49.27,19.22222222,6,29.96,10.83333333,12,N,156,7,3.0
M_ID_8a541edadc,82942,419,1,-0.05747065,-0.05747065,N,E,E,0.52,0.73333333,3,36.85,36.81666667,6,74.59,71.35833333,12,Y,160,21,5.0
M_ID_cbdac736ea,64574,307,19,-0.05747065,-0.05747065,N,E,E,1.01,1.33333333,3,1.69,2.06521739,6,1.48,1.8136646,7,N,82,23,2.0
M_ID_d74da4309a,36760,683,34,-0.05747065,-0.05747065,N,E,E,5.91,7.4,3,5.77,8.23333333,6,5.76,8.34285714,7,Y,25,7,3.0
M_ID_128cc3446f,3394,278,37,-0.05747065,-0.05747065,N,E,E,1.66,1.53703704,3,2.27,1.74074074,6,3.26,2.18055556,12,N,-1,13,4.0
M_ID_ad26d367dd,3271,813,29,-0.05747065,-0.05747065,Y,E,E,1.87,4.33333333,3,1.98,4.66666667,6,1.61,4.33333333,12,Y,-1,-1,
M_ID_f19b6b3c26,6311,80,37,-0.05747065,-0.05747065,N,E,E,1.03,1.41666667,3,1.02,1.66666667,6,5.19,10.0,12,Y,69,9,1.0
M_ID_b6fd891555,38452,667,21,-0.05747065,-0.05747065,N,E,E,5.35,6.04166667,3,6.83,7.5625,6,8.11,8.83333333,12,Y,137,19,3.0
M_ID_13c8208313,18859,605,2,-0.05747065,-0.05747065,N,E,E,0.89,0.77777778,3,1.01,1.0,6,0.9,1.05555556,12,N,-1,1,3.0
M_ID_df5abf86ea,3975,45,18,-0.05747065,-0.05747065,N,E,E,0.85,1.0,3,0.95,1.25,6,0.91,1.22222222,9,N,-1,19,3.0
M_ID_d67473ecf7,4969,273,20,-0.03764084,-0.04755575,N,E,E,1.94,1.46666667,3,2.34,1.30666667,6,2.34,1.30666667,6,Y,17,22,4.0
M_ID_ebfc644ce7,35,154,25,-0.05747065,-0.05747065,N,E,E,0.38,0.38596491,3,0.68,0.82105263,5,0.68,0.82105263,5,N,68,16,1.0
M_ID_12a162e7e7,35,181,7,-0.05747065,-0.05747065,N,E,E,2.22,4.0,3,6.04,12.33333333,6,5.52,11.97222222,12,N,98,9,1.0
M_ID_a19aa5ebe8,6992,40,21,-0.05747065,-0.05747065,N,E,E,1.03,1.11111111,3,1.13,1.15740741,6,1.18,1.06944444,12,N,104,16,1.0
M_ID_b0583bb14a,46620,332,2,-0.05747065,-0.05747065,N,E,E,1.8,1.44444444,3,2.33,1.77777778,6,2.74,1.75,12,Y,143,5,5.0
M_ID_91be0724e0,26837,367,16,-0.05747065,-0.05747065,N,E,E,0.85,0.97222222,3,0.92,0.98611111,6,1.18,1.22222222,12,N,60,16,1.0
M_ID_4135cc0995,84746,705,33,-0.05747065,-0.05747065,N,E,E,3.05,2.58333333,3,2.48,2.3,4,2.48,2.3,4,N,-1,21,5.0
M_ID_e57d4fd720,5355,683,34,-0.05747065,-0.05747065,N,E,E,0.93,0.89583333,3,0.92,0.9375,6,0.9,0.91145833,12,N,339,9,1.0
M_ID_0b1beba1a3,81,683,34,-0.05747065,-0.05747065,N,E,E,1.15,1.07407407,3,1.59,1.53703704,6,1.99,1.91666667,12,N,314,9,1.0
M_ID_89187e44ec,15631,529,20,-0.05747065,-0.05747065,N,E,E,0.98,1.0,3,1.16,0.79166667,6,1.02,0.72916667,12,N,-1,17,3.0
M_ID_3e5555783f,4403,705,33,-0.05747065,-0.05747065,N,E,E,2.59,2.0,3,2.9,2.01428571,6,2.96,2.05238095,12,N,66,19,3.0
M_ID_8b64268412,7066,130,41,-0.04755575,-0.04755575,N,E,E,8.0,7.6,3,9.84,9.36,5,9.84,9.36,5,Y,251,8,3.0
M_ID_7d10b55635,51746,307,19,-0.05747065,-0.05747065,N,E,E,0.87,0.57575758,3,2.95,1.95454545,6,7.62,5.90151515,12,N,-1,21,5.0
M_ID_7ba0de89c8,21661,68,27,-0.05747065,-0.05747065,N,E,E,2.41,1.5,3,2.15,1.5,6,2.18,1.52777778,12,Y,87,11,3.0
M_ID_fe16264c96,31116,534,7,-0.05747065,-0.05747065,N,E,E,1.18,1.06060606,3,1.46,1.03030303,6,1.39,1.03787879,12,Y,143,5,5.0
M_ID_f1ad60b7a8,35,511,7,-0.05747065,-0.05747065,N,E,E,1.17,1.0,3,0.96,0.83333333,6,0.86,0.8125,12,N,279,9,1.0
M_ID_0ffeb0fb8f,15464,491,3,-0.03764084,-0.05747065,N,E,E,24.46,6.4,3,114.32,26.6,6,141.13,29.81666667,12,Y,69,9,1.0
M_ID_e6f7058c84,35,554,25,-0.04755575,-0.04755575,N,E,E,1.37,1.33333333,3,1.12,1.07222222,6,1.13,1.03888889,12,N,97,3,3.0
M_ID_85931c3aa2,3456,705,33,-0.02772594,-0.05747065,N,E,E,2.25,1.55555556,3,75.71,62.96296296,6,367.71,285.78703704,12,N,303,15,1.0
M_ID_d15b91ab81,6913,360,34,-0.05747065,-0.05747065,N,E,E,2.19,1.18518519,3,1.91,1.2037037,6,2.59,1.53395062,12,N,256,5,5.0
M_ID_8b5b3907f3,27123,630,36,-0.05747065,-0.05747065,N,E,E,1.0,0.75757576,3,2.01,0.93939394,6,1.72,1.01515152,12,N,281,21,5.0
M_ID_f96f9c4ffb,2257,884,27,-0.05747065,-0.05747065,N,E,E,0.64,0.83333333,3,0.66,0.83333333,6,0.59,0.66666667,12,N,-1,7,3.0
M_ID_d61263d3b4,2269,19,36,-0.05747065,-0.05747065,N,E,E,1.32,0.86666667,3,1.5,0.92,6,2.0,1.04666667,12,N,-1,13,4.0
M_ID_558131f1b6,437,222,21,-0.05747065,-0.05747065,N,E,E,0.92,0.59259259,3,0.78,0.61111111,6,1.36,0.94444444,12,Y,17,22,4.0
M_ID_81dfb1f21b,15880,45,18,-0.05747065,-0.05747065,N,E,E,0.88,1.0,3,1.13,1.11111111,6,1.34,1.03030303,11,N,-1,13,4.0
M_ID_bb62255c2c,24092,367,16,-0.05747065,-0.05747065,N,E,E,2.17,4.77777778,3,2.54,5.61111111,6,3.25,6.61111111,12,N,119,21,5.0
M_ID_e39c93a2c3,52877,278,37,-0.05747065,-0.05747065,N,E,E,6.39,4.9047619,3,13.31,10.38095238,6,12.58,9.98809524,12,Y,137,19,3.0
M_ID_11ed9f0a7f,136,195,34,-0.05747065,-0.05747065,N,E,E,0.89,0.92982456,3,1.0,0.86842105,6,0.91,0.8377193,12,N,-1,12,1.0
M_ID_458a4c9377,86512,705,33,-0.05747065,-0.05747065,N,E,E,1.44,1.38095238,3,1.32,1.32738095,6,1.3,1.21130952,12,N,104,16,1.0
M_ID_04c6db6579,51271,783,19,-0.05747065,-0.05747065,N,E,E,2.04,1.70588235,3,2.47,1.8627451,6,2.1,1.56372549,12,N,-1,9,1.0
M_ID_dcb1376279,1241,414,29,-0.05747065,-0.05747065,N,E,E,0.74,0.73809524,3,3.77,4.01190476,6,5.5,5.26190476,12,Y,17,22,4.0
M_ID_207de45131,24061,360,34,-0.05747065,-0.05747065,N,E,E,2.03,2.09090909,3,2.36,2.51515152,6,2.97,3.00757576,12,N,-1,9,1.0
M_ID_6cb9648a15,54192,317,25,-0.05747065,-0.05747065,N,E,E,260.49,94.7254902,3,484.56,165.54901961,6,451.77,155.62254902,12,Y,17,22,4.0
M_ID_baa00f2d09,15903,367,16,-0.05747065,-0.05747065,N,E,E,0.97,0.86904762,3,0.82,0.77380952,6,0.73,0.70238095,12,N,-1,-1,
M_ID_72e0a48375,6022,705,33,-0.05747065,-0.05747065,N,E,E,3.15,2.47368421,3,4.55,4.02631579,6,4.42,3.93684211,10,N,94,19,3.0
M_ID_f9822e15b5,26472,332,2,-0.05747065,-0.05747065,N,E,E,1.12,0.76190476,3,1.18,0.71428571,6,0.92,0.64285714,12,N,-1,1,3.0
M_ID_5ba1b2ba17,5204,278,37,-0.05747065,-0.05747065,N,E,E,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,N,157,13,4.0
M_ID_0e1305ceea,35,534,7,-0.05747065,-0.05747065,N,E,E,2.5,2.26190476,3,4.02,3.63095238,6,4.7,4.23015873,9,N,86,7,3.0
M_ID_cd28adea94,11162,68,27,-0.05747065,-0.05747065,N,E,E,2.02,1.6,3,1.88,1.46666667,6,1.99,1.46666667,12,N,-1,17,3.0
M_ID_ce5853c8e2,16597,437,15,-0.05747065,-0.05747065,N,E,E,1.91,1.6,3,3.71,2.68333333,6,3.64,2.90833333,12,N,-1,15,1.0
M_ID_37e632e174,1836,80,37,-0.05747065,-0.05747065,N,E,E,1.5,1.75362319,3,1.72,2.07971014,6,1.47,1.82971014,12,N,-1,9,1.0
M_ID_f8945ed687,37446,383,2,-0.05747065,-0.05747065,N,E,E,5.0,1.26666667,3,9.16,2.1,6,14.76,2.2,12,Y,17,22,4.0
M_ID_981e7b7b46,44349,667,21,-0.05747065,-0.05747065,N,E,E,0.6,1.0,3,0.59,0.83333333,6,0.51,0.75,8,N,-1,1,3.0
M_ID_de3954fe1b,30271,779,27,-0.05747065,-0.05747065,N,E,E,1.15,2.33333333,3,0.64,1.45833333,6,0.63,1.375,12,N,-1,9,1.0
M_ID_9879189f48,15798,705,33,-0.05747065,-0.05747065,N,E,E,8.78,5.0,3,42.18,24.77192982,6,54.08,33.39912281,12,N,-1,9,1.0
M_ID_3f8883459f,398,557,29,-0.05747065,-0.05747065,N,E,E,0.78,1.0,3,0.72,0.89285714,6,0.76,0.91071429,12,N,274,9,1.0
M_ID_d7f24d7965,32363,387,36,-0.05747065,-0.05747065,N,E,E,0.72,0.93333333,3,0.57,0.83333333,6,0.48,0.825,12,N,151,9,1.0
M_ID_4a6bb9fe86,18759,683,34,-0.05747065,-0.05747065,N,E,E,0.91,0.86458333,3,1.05,0.86458333,6,1.33,0.9921875,12,Y,88,16,1.0
M_ID_37046291f3,1806,427,27,-0.05747065,-0.05747065,N,E,E,0.55,0.66666667,3,0.76,0.75,6,0.57,0.60416667,12,N,-1,1,3.0
M_ID_c92b9ceafe,14217,683,34,-0.05747065,-0.05747065,N,E,E,1.16,0.9030303,3,1.18,0.81212121,6,0.95,0.59848485,12,N,-1,19,3.0
M_ID_0b8ed0c2b0,35,554,25,-0.05747065,-0.05747065,Y,E,E,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,Y,-1,-1,
M_ID_ebc61afef4,72920,80,37,-0.05747065,-0.05747065,N,E,E,1.4,1.49206349,3,1.7,1.82539683,6,1.84,1.97959184,7,N,-1,16,1.0
M_ID_9636aff19e,35,574,22,-0.01781104,-0.01781104,N,E,E,5.16,4.0,3,6.64,4.86041667,6,8.16,5.77261905,12,N,295,9,1.0
M_ID_5f6da335b3,4701,33,29,-0.05747065,-0.05747065,N,E,E,2.52,1.1875,3,2.01,1.09375,6,1.77,1.015625,12,N,104,16,1.0
M_ID_7571587a18,10947,506,30,-0.05747065,-0.05747065,N,E,E,1.77,1.7037037,3,2.51,2.5,6,2.27,2.35185185,12,Y,143,5,5.0
M_ID_f873c617cf,62878,278,37,-0.05747065,-0.05747065,N,E,E,2.4,2.25641026,3,2.35,2.14102564,6,2.27,1.86752137,9,N,6,9,1.0
M_ID_532e85ecf8,10693,705,33,-0.05747065,-0.05747065,N,E,E,1.0,1.33333333,3,1.2,3.5,6,1.01,4.25,12,N,-1,7,3.0
M_ID_9a6fb34623,9281,80,37,-0.05747065,-0.05747065,N,E,E,0.8,0.88,3,0.82,0.91111111,6,0.7,0.77222222,12,N,181,5,5.0
M_ID_d9b0fdf687,17186,34,38,-0.05747065,-0.05747065,N,E,E,10.74,20.33333333,3,16.46,26.0,6,19.72,30.25,12,N,291,9,1.0
M_ID_49b779bc8a,35,451,7,-0.03764084,-0.03764084,Y,E,E,12.18,14.69047619,3,22.98,25.07142857,6,21.0,22.43962585,12,Y,-1,-1,
M_ID_23626332bf,39297,278,37,-0.05747065,-0.05747065,N,E,E,1.9,1.55555556,3,3.41,2.83333333,6,4.05,3.41666667,12,Y,158,15,1.0
M_ID_104dd5d1c7,35,827,23,-0.01781104,-0.01781104,N,E,E,2.26,1.03703704,3,2.33,1.12962963,6,2.48,1.12962963,12,N,151,9,1.0
M_ID_4f2ca8dc21,18414,130,41,-0.05747065,-0.05747065,N,E,E,3.1,3.55952381,3,7.63,8.66666667,6,9.95,11.03571429,12,Y,69,9,1.0
M_ID_473076afb9,56048,80,37,-0.05747065,-0.05747065,N,E,E,4.6,5.875,3,5.3,6.5,6,5.78,7.75,12,N,-1,9,1.0
M_ID_25cf0ad57c,18649,195,34,-0.04755575,-0.05747065,N,E,E,3.8,3.73333333,3,4.3,4.31666667,6,5.49,4.63939394,12,Y,25,7,3.0
M_ID_f5e1bbeb6f,42759,419,1,-0.05747065,-0.05747065,N,E,E,1.43,1.83333333,3,1.66,2.375,6,1.43,2.28125,12,N,256,5,5.0
M_ID_29bc66b6f6,922,437,15,-0.05747065,-0.05747065,N,E,E,0.71,0.74074074,3,2.7,3.2037037,6,5.35,6.83333333,12,N,308,16,1.0
M_ID_d25f1d76df,5932,383,2,-0.05747065,-0.05747065,N,E,E,0.91,0.58333333,3,0.87,0.52314815,6,2.63,1.57407407,12,Y,277,13,4.0
M_ID_73d204e247,29288,705,33,-0.05747065,-0.05747065,N,E,E,0.92,0.81893004,3,0.99,0.84567901,6,1.24,1.0473251,12,N,-1,9,1.0
M_ID_33e53b2cae,54721,80,37,-0.05747065,-0.05747065,N,E,E,0.85,0.88888889,3,1.59,1.41666667,6,2.51,2.27777778,12,N,16,7,3.0
M_ID_bcdb52c73e,8028,108,34,-0.05747065,-0.05747065,N,E,E,3.77,2.71794872,3,6.68,5.24358974,6,10.62,5.07051282,12,Y,158,15,1.0
M_ID_6bc1a371cb,18201,454,39,-0.05747065,-0.05747065,N,E,E,1.11,1.22857143,3,1.3,1.11904762,6,4.31,1.31904762,12,Y,277,13,4.0
M_ID_f289319853,29288,278,37,-0.05747065,-0.05747065,N,E,E,2.19,2.13475177,3,2.16,2.14893617,6,2.14,2.125,8,N,-1,9,1.0
M_ID_c3f527d81f,35,631,25,-0.05747065,-0.05747065,N,E,E,1.91,1.66666667,3,1.7,1.66666667,6,1.73,1.57142857,7,N,274,9,1.0
M_ID_2e8d094fe7,6717,80,37,-0.05747065,-0.05747065,N,E,E,0.73,0.77777778,3,0.81,0.87962963,6,0.85,0.92592593,12,Y,69,9,1.0
M_ID_7ef84dd0ef,14411,80,37,-0.05747065,-0.05747065,N,E,E,0.74,1.02898551,3,0.86,1.06521739,6,0.98,1.06884058,12,N,-1,9,1.0
M_ID_19d10cca25,28930,87,27,-0.05747065,-0.05747065,N,E,E,5.98,3.66666667,3,7.59,5.16666667,6,8.58,5.875,12,N,140,9,1.0
M_ID_630357c6f1,21089,80,37,-0.05747065,-0.05747065,N,E,E,1.03,1.0,3,1.17,1.15315315,6,1.32,1.31531532,9,Y,30,17,3.0
M_ID_65bb12ae9c,8539,683,34,-0.05747065,-0.05747065,N,E,E,0.79,0.81707317,3,0.79,0.72357724,6,0.44,0.38821138,12,N,-1,5,5.0
M_ID_d420c953dd,35,154,25,-0.02772594,-0.02772594,N,E,E,2.2,1.56666667,3,5.33,3.76666667,6,5.12,3.55833333,12,N,29,15,1.0
M_ID_56e0e03da5,36837,80,37,-0.05747065,-0.05747065,N,E,E,2.94,3.09803922,3,1.62,1.75490196,6,1.81,1.84313725,12,Y,158,15,1.0
M_ID_7dc98582c0,29859,683,34,-0.05747065,-0.05747065,N,E,E,1.26,1.16666667,3,13.7,12.40833333,6,21.72,18.85833333,12,N,83,9,1.0
M_ID_8a42b383ae,3807,19,36,-0.05747065,-0.05747065,N,E,E,0.99,0.83870968,3,1.27,1.0,6,1.07,0.88709677,12,N,-1,9,1.0
M_ID_5bad0b3818,23841,45,18,-0.05747065,-0.05747065,N,E,E,0.9,1.16666667,3,1.01,1.16666667,6,1.02,1.39583333,12,Y,-1,14,4.0
M_ID_49f81ec77c,33387,771,31,-0.05747065,-0.05747065,Y,E,E,1.16,1.14814815,3,1.0,1.2037037,6,1.02,1.12962963,12,Y,-1,-1,
M_ID_714c6b82b8,85906,363,18,-0.05747065,-0.05747065,N,E,E,1.69,2.16666667,3,2.59,3.33333333,6,2.08,3.38888889,9,N,-1,-1,
M_ID_76035633b3,10127,561,7,-0.05747065,-0.05747065,N,E,E,1.51,1.41025641,3,1.66,1.57692308,6,1.41,1.34615385,12,N,47,16,1.0
M_ID_127941aa58,35,391,7,-0.02772594,-0.02772594,N,E,E,1.52,1.4,3,1.39,1.31,6,1.33,1.1975,12,N,104,16,1.0
M_ID_d86cf8affd,33104,80,37,-0.05747065,-0.05747065,N,E,E,1.94,1.35897436,3,2.13,1.31196581,6,1.86,1.13461538,8,N,256,5,5.0
M_ID_3d88b80a97,35,259,32,-0.04755575,-0.04755575,N,E,E,3.01,1.4,3,2.41,1.15,6,3.34,1.26666667,12,N,13,9,1.0
M_ID_b951f9a957,37027,356,21,-0.05747065,-0.05747065,N,E,E,3.16,6.66666667,3,5.49,12.0,6,6.99,12.91666667,12,N,182,21,5.0
M_ID_0e0a58f8bd,13711,307,19,-0.04755575,-0.05747065,N,E,E,23.55,24.76190476,3,121.31,151.97619048,6,180.02,236.5,12,N,279,9,1.0
M_ID_6c22c0a82a,5184,560,34,-0.05747065,-0.05747065,N,E,E,8.82,10.26666667,3,11.22,13.01428571,6,12.89,14.43809524,12,Y,69,9,1.0
M_ID_8951e22556,35,434,32,-0.05747065,-0.05747065,Y,E,E,2.08,7.0,3,3.21,7.66666667,6,6.62,12.08333333,12,Y,-1,-1,
M_ID_b84ab63773,335,367,16,-0.05747065,-0.05747065,N,E,E,1.12,1.10784314,3,1.33,1.24509804,6,1.33,1.2377451,12,N,228,15,1.0
M_ID_120dc1a784,2050,884,27,-0.05747065,-0.05747065,N,E,E,2.03,1.29166667,3,1.8,1.33333333,6,1.61,0.96875,12,N,311,9,1.0
M_ID_476456d333,24009,278,37,-0.05747065,-0.05747065,N,E,E,2.7,2.70588235,3,2.96,2.98039216,6,2.82,2.84313725,12,N,70,9,1.0
M_ID_1c90bd3743,9292,607,29,-0.05747065,-0.05747065,N,E,E,1.62,1.46153846,3,2.28,1.85897436,6,1.83,1.66025641,12,Y,251,8,3.0
M_ID_f87ef91f48,200,544,29,-0.05747065,-0.05747065,N,E,E,1.04,0.94252874,3,1.2,0.98850575,6,1.22,0.87931034,12,Y,69,9,1.0
M_ID_97a813810e,35,761,26,-0.04755575,-0.04755575,N,E,E,1.29,1.13333333,3,0.96,1.11666667,6,0.84,1.25,12,Y,-1,5,5.0
M_ID_618fa765f0,23373,683,34,-0.05747065,-0.05747065,N,E,E,1.39,1.33333333,3,1.53,1.30555556,6,2.87,2.13888889,12,Y,25,7,3.0
M_ID_56cd77bc52,35,273,20,-0.03764084,-0.03764084,N,E,E,1.7,1.36111111,3,2.06,1.41805556,6,2.28,1.45972222,12,N,163,9,1.0
M_ID_355a97e99b,90622,651,2,-0.05747065,-0.05747065,N,E,E,0.74,0.88888889,3,0.56,0.75,6,0.78,0.90277778,12,N,338,19,3.0
M_ID_7c7241a113,19383,683,34,-0.05747065,-0.05747065,N,E,E,1.15,1.02666667,3,1.4,1.39333333,6,1.21,1.195,8,N,56,20,5.0
M_ID_540e541eee,22349,166,29,-0.05747065,-0.05747065,N,E,E,2.0,1.33333333,3,1.91,1.58333333,6,1.67,1.33333333,12,N,-1,16,1.0
M_ID_40639ab73d,8541,667,21,-0.05747065,-0.05747065,N,E,E,1.38,1.04761905,3,1.73,1.52380952,6,2.63,1.72619048,12,N,267,16,1.0
M_ID_8dec3ec641,6022,278,37,-0.03764084,-0.04755575,N,E,E,10.97,10.28205128,3,17.66,17.12820513,6,20.44,19.95192308,12,Y,87,11,3.0
M_ID_9a4e6ca9d4,38645,818,12,-0.05747065,-0.05747065,N,E,E,1.31,1.17730496,3,1.35,1.17730496,6,1.56,1.22163121,12,N,-1,12,1.0
M_ID_81225210a1,52194,307,19,-0.04755575,-0.04755575,N,E,E,20.67,19.15789474,3,107.13,89.33333333,6,128.63,113.25438596,12,N,303,15,1.0
M_ID_644f918c2d,961,332,2,-0.05747065,-0.05747065,N,E,E,1.96,1.16666667,3,1.42,0.95833333,6,1.95,1.08333333,12,N,289,5,5.0
M_ID_e71a62a96c,35,110,29,-0.04755575,-0.04755575,N,E,E,1.23,0.88888889,3,1.51,0.91666667,6,1.54,0.94444444,12,N,340,9,1.0
M_ID_ffc39f66f6,30078,332,2,-0.05747065,-0.05747065,N,E,E,1.33,1.25396825,3,1.18,1.08333333,6,1.12,1.0515873,12,Y,160,21,5.0
M_ID_f0b5e0035f,13750,497,27,-0.05747065,-0.05747065,N,E,E,1.25,0.86666667,3,1.22,0.825,6,1.32,0.91666667,12,N,-1,14,4.0
M_ID_a9dddea9f1,8445,506,30,-0.05747065,-0.05747065,N,E,E,0.8,0.75438596,3,1.23,1.09649123,6,1.67,1.35406699,11,Y,25,7,3.0
M_ID_2069a34b1a,11911,705,33,-0.05747065,-0.05747065,N,E,E,1.09,1.32520325,3,1.09,1.27642276,6,0.77,0.90447154,12,N,34,12,1.0
M_ID_5fc469af28,35,573,25,-0.04755575,-0.04755575,N,E,E,1.78,1.5952381,3,3.76,3.1984127,6,4.59,3.8452381,12,N,291,9,1.0
M_ID_20d5b3d8c5,3638,178,29,-0.05747065,-0.05747065,N,E,E,1.4,2.16666667,3,2.01,2.08333333,6,2.6,3.08333333,12,Y,-1,14,4.0
M_ID_6bfe88aa79,35,511,7,-0.05747065,-0.05747065,N,E,E,3.0,1.65432099,3,4.24,2.25308642,6,3.49,2.2345679,12,N,245,14,4.0
M_ID_7823c5ef83,39524,87,27,-0.05747065,-0.05747065,N,E,E,1.81,1.5,3,5.06,4.01851852,6,4.97,3.97222222,12,N,-1,9,1.0
M_ID_755b3fe2df,35,108,34,-0.05747065,-0.05747065,N,E,E,1.19,0.91666667,3,0.89,0.86111111,6,0.9,0.89583333,12,N,144,11,3.0
M_ID_9220e5db34,78353,357,27,-0.05747065,-0.05747065,N,E,E,1.74,3.66666667,3,2.59,5.83333333,6,2.15,6.08333333,12,Y,69,9,1.0
M_ID_c706f0f57c,35,111,36,-0.05747065,-0.05747065,N,E,E,1.34,1.44444444,3,1.37,1.45833333,6,1.8,1.86111111,12,N,312,16,1.0
M_ID_332ec5eab0,35,115,21,-0.04755575,-0.04755575,N,E,E,4.82,1.11111111,3,5.98,2.02777778,6,5.79,1.97222222,12,N,66,19,3.0
M_ID_a22c2615d9,5026,68,27,-0.05747065,-0.05747065,N,E,E,0.85,0.74074074,3,2.15,1.42592593,6,2.09,1.27777778,12,N,133,7,3.0
M_ID_a5cec05aae,20805,68,27,-0.05747065,-0.05747065,N,E,E,1.2,1.88888889,3,1.29,1.94444444,6,1.98,2.27777778,12,Y,69,9,1.0
M_ID_238fd5c6e3,14649,705,33,-0.05747065,-0.05747065,N,E,E,0.87,0.95833333,3,70.01,75.10416667,6,111.55,124.71354167,12,N,-1,16,1.0
M_ID_74cde171d8,7998,80,37,-0.05747065,-0.05747065,N,E,E,2.75,2.21333333,3,3.17,2.43333333,6,4.18,3.09,12,N,189,9,1.0
M_ID_22324bf601,23034,278,37,-0.05747065,-0.05747065,N,E,E,1.54,1.27777778,3,13.11,15.19444444,6,15.0,17.59722222,12,N,66,19,3.0
M_ID_e4296b68e7,37100,705,33,-0.05747065,-0.05747065,N,E,E,0.97,1.37777778,3,1.19,1.78888889,6,1.42,1.86111111,12,N,-1,8,3.0
M_ID_450ffae4cd,35,507,14,-0.04755575,-0.04755575,N,E,E,1.29,1.18518519,3,1.31,1.09876543,6,1.27,1.0617284,12,N,304,20,5.0
M_ID_775b1f406a,913,813,29,-0.05747065,-0.05747065,N,E,E,1.48,1.66049383,3,1.85,2.13888889,6,1.92,2.22067901,12,N,10,3,3.0
M_ID_baa14d4b55,6503,605,2,-0.05747065,-0.05747065,N,E,E,2.13,1.73333333,3,2.5,1.8,6,3.13,1.93333333,12,N,78,9,1.0
M_ID_e1720af16f,84956,683,34,-0.05747065,-0.05747065,N,E,E,1.73,1.51219512,3,2.04,1.87398374,6,2.14,1.94715447,12,N,6,9,1.0
M_ID_39812d36e9,5867,884,27,-0.05747065,-0.05747065,N,E,E,0.77,0.93939394,3,0.6,0.8030303,6,0.58,0.78030303,12,Y,1,12,1.0
M_ID_1ebcc07c29,2294,195,34,-0.05747065,-0.05747065,N,E,E,1.41,1.171875,3,1.42,1.26041667,6,1.07,0.9921875,12,Y,69,9,1.0
